,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore,Energy storage,Energy storage,Fossil Oil
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-08-07 23:00:00+02:00,251.750,779.000,,1.000,69.000,1462.000,1.000,3116.750,1423.250,43522.750,0.000,369.750,182.000,,1536.000,,2.500,9.250,
2025-08-08 00:00:00+02:00,249.750,772.000,,1.000,69.000,1687.000,1.250,3068.750,1414.750,43502.750,0.000,369.500,230.750,,1607.500,,4.000,5.250,
2025-08-08 01:00:00+02:00,248.000,707.250,,1.000,68.750,1315.250,1.000,2945.250,1164.750,43509.000,0.000,371.750,297.750,,1509.250,,4.500,2.750,
2025-08-08 02:00:00+02:00,247.750,807.250,,1.000,69.000,1015.250,50.250,2818.250,984.750,43240.750,0.000,374.750,302.750,,1464.000,,1.000,10.750,
2025-08-08 03:00:00+02:00,248.750,846.000,,1.000,69.000,656.250,478.000,2710.000,932.000,42949.000,0.000,373.250,329.250,,1379.750,,2.750,7.000,
2025-08-08 04:00:00+02:00,248.750,983.750,,1.000,69.000,391.500,581.000,2616.250,964.250,42357.750,0.000,368.500,343.500,,1420.000,,1.000,4.750,
2025-08-08 05:00:00+02:00,250.000,767.250,,1.000,69.000,760.500,405.500,2617.750,846.500,42013.000,0.000,366.750,357.000,,1424.000,,0.250,7.500,
2025-08-08 06:00:00+02:00,249.250,673.250,,1.000,68.000,865.750,53.250,2661.500,1200.250,42044.000,326.500,374.750,220.500,,1412.750,,0.250,29.500,
2025-08-08 07:00:00+02:00,247.250,1002.750,,1.000,69.000,1201.500,32.250,2702.500,1485.250,42382.500,1242.500,377.750,229.000,,1410.000,,3.000,4.500,
2025-08-08 08:00:00+02:00,247.500,997.250,,1.000,69.500,1517.250,57.250,2713.250,1556.500,42294.250,4195.500,377.250,166.000,,1267.750,,16.750,3.750,
2025-08-08 09:00:00+02:00,247.500,745.750,,1.000,69.750,529.500,119.500,2718.500,1067.000,41773.750,8463.250,370.250,98.500,,1115.750,,2.500,6.500,
2025-08-08 10:00:00+02:00,247.750,380.250,,1.000,69.250,18.250,1045.000,2605.250,852.750,41537.750,12291.500,369.750,59.500,,1073.250,,2.000,8.250,
2025-08-08 11:00:00+02:00,246.500,365.000,,1.000,69.000,58.500,2073.250,2681.500,614.500,39011.250,15053.500,369.500,37.250,,1084.750,,1.500,6.750,
2025-08-08 12:00:00+02:00,246.750,365.750,,1.000,69.000,15.000,1990.250,2714.750,479.500,38296.750,15768.750,373.500,17.750,,1031.000,,2.250,7.500,
2025-08-08 13:00:00+02:00,246.000,383.250,,1.000,69.000,15.000,1899.000,2758.750,724.000,37766.250,12615.000,370.000,24.000,,714.250,,7.000,3.500,
2025-08-08 14:00:00+02:00,243.750,362.500,,1.000,69.000,29.000,2240.250,2659.000,721.250,37406.750,12637.500,371.750,22.250,,770.000,,0.000,5.500,
2025-08-08 15:00:00+02:00,240.750,418.500,,1.000,69.000,15.250,2035.250,2642.750,801.250,39153.000,12043.500,375.500,22.500,,791.500,,8.750,8.500,
2025-08-08 16:00:00+02:00,242.000,704.000,,1.000,69.000,15.250,2026.000,2572.000,710.500,39325.750,13785.750,375.750,36.750,,1181.250,,9.750,5.750,
2025-08-08 17:00:00+02:00,242.750,662.000,,1.000,69.000,15.000,1618.250,2611.250,931.750,41128.000,11517.500,367.000,41.000,,1376.000,,1.000,16.750,
2025-08-08 18:00:00+02:00,243.750,727.500,,1.000,69.000,214.500,328.750,2706.000,1224.500,42831.500,7424.500,367.000,70.750,,1594.000,,1.500,18.000,
2025-08-08 19:00:00+02:00,248.000,796.750,,1.000,69.000,1698.000,8.250,2929.000,1657.500,43604.000,3312.250,367.250,116.750,,1492.750,,1.750,9.000,
2025-08-08 20:00:00+02:00,248.000,1113.250,,1.000,69.000,2957.250,54.500,3139.750,1833.750,43820.500,886.000,371.250,112.500,,1483.250,,1.250,6.000,
2025-08-08 21:00:00+02:00,248.000,1181.750,,1.000,69.000,2821.750,51.250,3074.250,1744.750,43891.000,258.750,373.000,97.500,,1481.250,,0.750,8.500,
2025-08-08 22:00:00+02:00,247.250,1156.500,,1.000,69.000,2542.500,0.000,3264.250,1773.750,43929.000,243.500,369.750,97.000,,1711.250,,3.250,8.000,
2025-08-08 23:00:00+02:00,244.750,1209.500,,1.000,69.750,1985.500,0.000,3091.750,1762.750,43358.750,0.000,372.500,109.250,,1921.500,,3.250,4.750,
2025-08-09 00:00:00+02:00,248.750,1075.000,,1.000,69.250,1943.250,0.000,3016.000,1573.750,42905.750,0.000,373.500,84.750,,1884.000,,2.250,6.500,
2025-08-09 01:00:00+02:00,247.000,611.500,,1.000,70.000,1470.000,0.750,2917.750,1158.250,42685.000,0.000,372.000,98.750,,1690.500,,1.000,7.500,
2025-08-09 02:00:00+02:00,246.750,468.750,,1.000,70.000,1215.500,58.000,2884.000,973.000,42410.000,0.000,372.250,133.250,,1623.500,,0.750,7.750,
2025-08-09 03:00:00+02:00,245.750,442.500,,1.000,71.000,698.000,305.500,2753.500,810.000,41920.500,0.000,375.750,132.750,,1442.500,,1.500,3.500,
2025-08-09 04:00:00+02:00,245.750,456.000,,1.000,71.000,24.250,332.750,2579.500,653.500,41907.500,0.000,377.000,111.500,,1337.500,,1.750,3.000,
2025-08-09 05:00:00+02:00,246.250,474.250,,1.000,71.000,16.500,333.250,2570.250,701.250,41697.000,0.000,376.250,99.750,,1266.000,,0.000,8.000,
2025-08-09 06:00:00+02:00,245.500,455.250,,1.000,71.000,198.750,329.000,2544.500,735.500,41615.250,321.000,375.250,103.000,,1283.250,,1.250,8.250,
2025-08-09 07:00:00+02:00,245.000,447.250,,1.000,71.000,66.000,311.750,2525.250,754.000,41565.250,1222.500,375.250,68.250,,1451.750,,0.750,5.750,
2025-08-09 08:00:00+02:00,246.000,439.750,,1.000,71.000,16.750,485.250,2437.250,853.500,40455.000,4122.750,371.750,87.500,,1210.000,,2.000,5.000,
2025-08-09 09:00:00+02:00,247.000,443.000,,1.000,69.750,79.750,884.000,2341.000,818.000,36994.500,8044.500,372.250,101.250,,912.750,,4.250,4.750,
2025-08-09 10:00:00+02:00,248.000,438.000,,1.000,70.500,19.500,1828.750,2069.750,524.250,33138.750,9416.000,371.750,58.000,,702.500,,2.750,7.500,
2025-08-09 11:00:00+02:00,244.000,459.250,,1.000,70.500,19.250,2238.500,2137.750,481.000,30444.000,11635.500,372.500,31.000,,729.250,,0.750,6.750,
2025-08-09 12:00:00+02:00,244.250,453.000,,1.000,70.000,95.750,2554.250,2275.250,558.750,29677.250,12959.750,377.250,41.250,,823.500,,4.500,3.500,
2025-08-09 13:00:00+02:00,244.750,450.750,,1.000,70.000,17.250,2511.500,2264.750,520.250,28532.000,13479.750,378.250,105.000,,939.000,,3.750,2.750,
2025-08-09 14:00:00+02:00,243.000,463.500,,1.000,70.000,16.750,2342.000,2254.250,406.000,28476.750,13318.000,379.750,99.750,,1021.250,,0.000,9.250,
2025-08-09 15:00:00+02:00,240.500,455.750,,1.000,69.250,44.750,2281.500,2247.750,393.000,28496.750,12699.250,381.250,107.250,,1078.750,,2.000,5.500,
2025-08-09 16:00:00+02:00,231.750,448.750,,1.000,69.000,62.250,2314.250,2284.500,552.000,29524.750,11207.750,382.250,281.500,,1241.250,,4.250,5.750,
2025-08-09 17:00:00+02:00,227.750,507.250,,1.000,69.000,17.000,1580.750,2406.250,459.250,32988.000,11234.500,383.500,337.250,,2254.250,,6.750,5.250,
2025-08-09 18:00:00+02:00,230.000,684.250,,1.000,69.000,19.250,251.750,2521.250,758.750,38097.000,7815.750,383.750,457.500,,2630.000,,2.250,6.750,
2025-08-09 19:00:00+02:00,231.750,721.000,,1.000,69.000,743.750,6.750,2653.500,1136.250,40230.500,3489.000,385.000,494.500,,3063.250,,0.000,16.750,
2025-08-09 20:00:00+02:00,232.000,800.500,,1.000,69.000,2775.750,9.250,3045.500,1621.750,40708.000,924.750,383.500,541.500,,3614.000,,0.750,7.000,
2025-08-09 21:00:00+02:00,232.250,874.000,,1.000,69.000,2900.500,49.500,3129.500,1605.750,40890.250,262.250,378.000,503.500,,4037.250,,2.000,5.000,
2025-08-09 22:00:00+02:00,230.000,814.000,,1.000,69.000,2931.750,22.750,3221.250,1733.750,40934.000,244.500,375.000,467.750,,4323.500,,1.750,11.250,
2025-08-09 23:00:00+02:00,229.500,791.250,,1.000,69.000,2564.250,0.000,3158.750,1535.500,41067.250,0.000,376.000,642.500,,4422.750,,2.000,7.000,
2025-08-10 00:00:00+02:00,230.250,833.750,,1.000,69.500,2040.000,0.000,2911.250,1325.250,40932.000,0.000,376.750,626.750,,4213.250,,9.250,3.000,
2025-08-10 01:00:00+02:00,228.000,474.000,,1.000,70.750,1373.500,0.500,2808.250,1138.750,40753.750,0.000,376.750,509.000,,4051.000,,1.750,5.250,
2025-08-10 02:00:00+02:00,230.500,461.500,,1.000,71.000,415.250,26.500,2773.250,927.000,40452.000,0.000,378.500,390.250,,3631.500,,0.000,17.250,
2025-08-10 03:00:00+02:00,230.500,458.000,,1.000,71.000,20.250,528.750,2777.500,912.000,40555.250,0.000,378.750,403.000,,3147.250,,1.500,6.000,
2025-08-10 04:00:00+02:00,230.250,438.000,,1.000,71.000,21.500,902.250,2672.000,836.750,40478.500,0.000,379.250,355.750,,2966.250,,1.000,5.000,
2025-08-10 05:00:00+02:00,230.000,454.000,,1.000,71.000,20.250,963.250,2549.750,720.250,40609.000,0.000,380.250,311.250,,2725.250,,1.750,5.250,
2025-08-10 06:00:00+02:00,230.250,442.500,,1.000,71.000,20.250,966.500,2517.750,757.750,40768.500,307.750,379.750,301.750,,2480.500,,3.500,3.250,
2025-08-10 07:00:00+02:00,228.250,445.000,,1.000,71.000,20.250,853.500,2528.750,674.250,40057.500,1238.750,382.250,293.750,,2470.250,,1.000,8.500,
2025-08-10 08:00:00+02:00,229.500,454.000,,1.000,71.000,23.750,959.500,2339.500,658.000,36729.250,4022.500,380.000,300.000,,1926.250,,1.000,7.750,
2025-08-10 09:00:00+02:00,228.750,458.000,,1.000,70.500,17.250,1728.250,2160.500,606.250,33298.750,6527.250,372.750,233.500,,996.000,,4.250,7.250,
2025-08-10 10:00:00+02:00,229.250,444.750,,1.000,71.000,17.000,2337.750,1996.500,503.750,29310.500,9684.750,372.750,74.000,,908.500,,2.750,6.250,
2025-08-10 11:00:00+02:00,230.000,426.750,,1.000,71.000,17.000,2603.500,2035.500,499.750,27794.500,11902.500,370.500,63.250,,871.500,,2.250,5.500,
2025-08-10 12:00:00+02:00,226.500,427.000,,1.000,70.000,94.250,2281.500,2176.500,568.500,26417.000,13233.500,371.250,67.000,,884.250,,3.250,3.500,
2025-08-10 13:00:00+02:00,222.250,440.500,,1.000,70.000,17.500,2391.750,2234.500,515.000,26280.250,13816.000,371.750,64.500,,892.750,,1.000,6.500,
2025-08-10 14:00:00+02:00,226.000,455.750,,1.000,70.000,17.000,2518.250,2192.250,394.750,26137.750,13691.250,375.750,74.500,,926.500,,0.000,8.250,
2025-08-10 15:00:00+02:00,225.750,463.500,,1.000,69.000,17.000,2200.000,2193.250,450.000,26416.500,12949.250,374.250,74.000,,988.750,,0.250,8.000,
2025-08-10 16:00:00+02:00,222.500,455.000,,1.000,68.750,17.000,1757.750,2302.750,456.250,28868.750,11392.500,377.250,90.750,,1069.750,,5.500,6.500,
2025-08-10 17:00:00+02:00,221.250,535.000,,1.000,68.000,17.000,1547.250,2439.000,578.250,31973.750,11539.250,378.250,226.250,,1815.750,,7.000,11.750,
2025-08-10 18:00:00+02:00,220.000,876.250,,1.000,68.000,82.000,722.500,2523.500,940.250,35831.000,7934.000,378.000,346.500,,2176.250,,7.500,6.250,
2025-08-10 19:00:00+02:00,223.000,1034.000,,1.000,68.000,630.500,1.000,2627.750,1351.750,38730.500,3528.750,376.000,422.250,,2471.000,,4.250,10.750,
2025-08-10 20:00:00+02:00,224.000,1433.500,,1.000,68.250,2854.250,0.000,2802.250,1815.000,39582.000,925.250,375.000,561.250,,2908.500,,2.000,17.000,
2025-08-10 21:00:00+02:00,224.750,1498.000,,1.000,69.000,3010.750,8.000,2851.500,1738.000,39870.500,262.500,374.250,674.000,,4116.250,,2.500,16.000,
2025-08-10 22:00:00+02:00,224.250,1630.000,,1.000,69.000,2633.250,45.000,2933.500,1578.250,40205.500,252.250,375.250,891.500,,5510.500,,2.000,33.000,
2025-08-10 23:00:00+02:00,225.000,1457.750,,1.000,69.250,2053.000,0.500,2785.750,1357.250,39883.750,0.000,374.000,970.500,,6221.000,,7.250,7.250,
2025-08-11 00:00:00+02:00,225.500,582.500,,1.000,70.000,1265.500,1.000,2764.000,1204.750,38547.750,0.000,377.000,955.250,,6199.250,,32.250,0.500,
2025-08-11 01:00:00+02:00,225.750,424.500,,1.000,70.000,114.250,74.000,2769.000,1413.000,38325.000,0.000,380.000,860.250,,5732.500,,4.750,7.000,
2025-08-11 02:00:00+02:00,218.000,460.000,,1.000,70.000,100.750,1083.750,2663.000,1297.000,38452.000,0.000,381.750,873.250,,5279.500,,0.250,19.250,
2025-08-11 03:00:00+02:00,225.750,452.000,,1.000,70.000,94.000,2360.250,2651.500,1290.250,39032.500,0.000,380.000,944.750,,5039.250,,2.000,11.500,
2025-08-11 04:00:00+02:00,227.000,443.500,,1.000,71.000,39.500,2652.500,2628.750,1151.750,39092.750,0.000,382.000,737.500,,4765.750,,4.500,13.750,
2025-08-11 05:00:00+02:00,225.500,449.750,,1.000,71.000,21.000,1854.750,2592.750,1133.750,39469.750,0.000,381.500,682.500,,4543.500,,2.000,5.250,
2025-08-11 06:00:00+02:00,226.500,565.250,,1.000,71.000,100.750,77.250,2554.750,1230.750,38976.500,313.000,380.250,692.000,,4348.500,,3.750,6.750,
2025-08-11 07:00:00+02:00,226.750,1147.750,,1.000,71.000,485.250,1.500,2728.750,1141.000,39066.000,1214.750,382.250,670.500,,4469.000,,0.000,11.500,
2025-08-11 08:00:00+02:00,226.000,1011.500,,1.000,71.000,1710.000,12.750,2696.500,1042.250,39147.250,4337.000,379.750,715.000,,3609.500,,2.000,23.500,
2025-08-11 09:00:00+02:00,227.500,1183.000,,1.000,71.000,507.000,464.750,2583.000,1228.500,39036.000,8967.000,381.250,718.250,,2164.500,,7.500,3.000,
2025-08-11 10:00:00+02:00,225.750,1084.250,,1.000,71.000,129.250,1361.250,2601.250,926.250,38087.250,13185.500,382.500,591.500,,1448.250,,19.750,1.500,
2025-08-11 11:00:00+02:00,223.250,645.500,,1.000,71.000,19.250,2192.000,2591.000,559.750,37265.000,16091.250,376.250,545.250,,1757.000,,2.250,7.750,
2025-08-11 12:00:00+02:00,221.750,506.250,,1.000,70.750,18.000,2462.750,2576.000,484.750,36420.000,17680.750,380.000,390.500,,2306.000,,0.250,11.750,
2025-08-11 13:00:00+02:00,222.000,446.000,,1.000,70.000,18.500,2296.250,2586.500,463.000,35562.500,18305.000,380.000,343.750,,2167.000,,0.000,11.000,
2025-08-11 14:00:00+02:00,220.500,445.000,,1.000,69.750,18.000,2209.000,2582.250,535.750,34777.000,18192.500,379.000,508.000,,1857.000,,5.750,8.750,
2025-08-11 15:00:00+02:00,221.000,670.250,,1.000,68.500,18.500,1819.000,2571.000,607.250,34846.250,17212.750,378.750,691.500,,1657.250,,8.500,4.250,
2025-08-11 16:00:00+02:00,222.250,1031.500,,1.000,68.000,21.000,1083.500,2640.000,989.000,36204.500,15193.500,380.000,823.750,,1576.500,,6.500,5.000,
2025-08-11 17:00:00+02:00,220.250,1375.000,,1.000,68.000,123.000,304.750,2716.250,1149.250,37053.500,11964.750,381.750,836.750,,1665.750,,1.500,14.000,
2025-08-11 18:00:00+02:00,217.250,1807.250,,1.000,68.000,833.750,2.750,2745.500,1324.750,37654.250,7667.000,383.750,797.750,,1855.250,,0.500,16.000,
2025-08-11 19:00:00+02:00,223.000,2716.500,,1.000,68.000,2244.000,0.750,2967.000,1530.750,37901.250,3342.750,382.250,774.000,,2112.750,,4.750,3.500,
2025-08-11 20:00:00+02:00,224.250,3246.250,,1.000,68.000,3014.500,0.000,3163.250,1710.750,37996.250,857.000,382.000,940.250,,2648.500,,2.000,10.250,
2025-08-11 21:00:00+02:00,224.500,3324.250,,1.000,68.000,2700.750,0.000,3106.250,1531.250,38020.000,261.500,381.750,992.250,,3734.250,,3.250,9.250,
2025-08-11 22:00:00+02:00,223.750,3365.250,,1.000,68.750,2690.000,17.250,3061.250,1658.000,38529.750,246.500,385.000,979.000,,4687.250,,0.750,19.000,
2025-08-11 23:00:00+02:00,225.500,2831.750,,1.000,69.000,1825.750,26.250,2904.750,1629.250,38706.250,0.000,382.750,1043.750,,4948.250,,8.000,3.500,
2025-08-12 00:00:00+02:00,224.500,2731.500,,1.000,69.000,1107.000,23.500,2845.250,1587.500,38762.750,0.000,384.750,1102.750,,4928.000,,7.000,5.250,
2025-08-12 01:00:00+02:00,226.500,1761.500,,1.000,69.000,93.750,195.000,2908.000,1277.750,38718.000,0.000,384.000,1020.250,,4375.750,,2.000,5.250,
2025-08-12 02:00:00+02:00,230.750,1410.500,,1.000,69.000,91.000,829.000,2841.500,1324.000,38791.000,0.000,385.000,1097.000,,3937.500,,1.250,6.250,
2025-08-12 03:00:00+02:00,237.000,1463.500,,1.000,69.500,91.250,1604.000,2848.750,1539.000,38885.750,0.000,384.250,918.750,,3571.500,,1.500,4.000,
2025-08-12 04:00:00+02:00,239.500,1526.000,,1.000,70.000,91.250,1609.500,2815.000,1572.750,38997.500,0.000,383.000,599.250,,3298.000,,1.750,5.250,
2025-08-12 05:00:00+02:00,241.000,1286.500,,1.000,69.750,502.750,415.250,2808.500,1305.000,38970.750,0.000,383.250,678.750,,3308.250,,0.750,25.000,
2025-08-12 06:00:00+02:00,241.500,1479.500,,1.000,70.000,919.250,52.000,2689.250,1566.250,39088.500,301.250,382.750,491.750,,3238.000,,0.000,11.000,
2025-08-12 07:00:00+02:00,240.000,1820.750,,1.000,70.000,854.500,26.750,2751.000,1419.750,38811.000,1126.500,383.000,320.500,,3242.000,,10.750,8.500,
2025-08-12 08:00:00+02:00,241.000,1751.750,,1.000,70.750,1598.750,1.000,2883.750,1465.000,38857.000,3968.750,382.250,234.500,,3136.000,,4.500,3.750,
2025-08-12 09:00:00+02:00,239.250,1406.250,,1.000,71.000,1259.250,2.000,2733.250,1598.750,38881.250,8280.250,381.250,174.000,,2108.750,,11.750,1.500,
2025-08-12 10:00:00+02:00,241.000,1148.000,,1.000,71.000,365.500,474.250,2597.500,1122.000,38441.000,12595.250,371.500,151.750,,1400.500,,1.250,12.250,
2025-08-12 11:00:00+02:00,236.500,769.250,,1.000,70.000,48.000,1145.000,2460.750,833.000,37432.250,15836.750,356.250,264.000,,1327.000,,1.000,10.250,
2025-08-12 12:00:00+02:00,235.750,763.000,,1.000,70.000,18.000,2121.000,2455.500,697.500,35979.500,17714.500,363.500,261.750,,1601.000,,4.000,2.000,
2025-08-12 13:00:00+02:00,233.000,690.000,,1.000,70.000,18.000,2340.000,2575.250,839.250,35415.500,18297.250,369.250,181.500,,1904.250,,7.500,5.500,
2025-08-12 14:00:00+02:00,223.000,663.250,,1.000,69.000,18.000,2326.500,2664.500,776.250,35121.250,17984.500,372.000,230.250,,2565.500,,0.250,14.750,
2025-08-12 15:00:00+02:00,225.250,905.250,,1.000,68.500,19.750,2214.750,2732.000,1000.500,35794.250,16790.500,372.000,208.750,,3269.000,,5.250,4.750,
2025-08-12 16:00:00+02:00,230.750,1301.500,,1.000,68.000,18.250,1130.000,2802.750,1232.500,37208.500,14634.000,374.500,114.750,,3560.750,,12.750,1.000,
2025-08-12 17:00:00+02:00,229.250,1934.000,,1.000,68.000,885.750,18.250,2898.750,1417.500,37303.750,11317.750,373.750,19.000,,3345.500,,7.250,9.000,
2025-08-12 18:00:00+02:00,231.500,2737.000,,1.000,68.000,1885.250,0.500,3037.000,1771.500,38087.000,7015.750,369.250,30.750,,2841.500,,3.750,15.000,
2025-08-12 19:00:00+02:00,233.500,3395.250,,1.000,68.000,2966.500,0.500,3222.750,2004.000,38436.000,3050.250,367.000,51.500,,2133.750,,1.500,12.500,
2025-08-12 20:00:00+02:00,237.750,3647.250,,1.000,68.750,2806.500,0.000,3442.750,1981.250,38337.750,796.250,368.250,87.250,,1748.250,,1.000,8.750,
2025-08-12 21:00:00+02:00,239.000,3635.000,,1.000,69.000,2965.000,0.000,3359.500,2044.000,38344.500,255.000,370.500,70.500,,1646.250,,0.250,12.750,
2025-08-12 22:00:00+02:00,240.000,3671.250,,1.000,69.000,2954.750,0.000,3157.000,1985.750,38459.250,245.250,370.500,24.750,,1478.750,,5.500,7.750,
2025-08-12 23:00:00+02:00,242.250,3752.000,,1.000,69.000,2539.250,39.250,3096.250,1994.750,38225.250,0.000,370.000,38.250,,1349.500,,1.500,9.750,
2025-08-13 00:00:00+02:00,242.250,3320.000,,1.000,69.000,1153.750,19.000,2884.250,1700.000,38137.500,0.000,372.500,100.750,,1238.500,,2.250,5.750,
2025-08-13 01:00:00+02:00,246.750,2702.000,,1.000,69.250,651.000,10.750,2874.250,1445.500,38035.250,0.000,374.500,80.000,,1028.500,,3.750,5.000,
2025-08-13 02:00:00+02:00,244.500,2728.500,,1.000,70.000,598.500,34.250,2895.000,1451.750,37859.750,0.000,371.250,77.500,,956.250,,7.250,6.250,
2025-08-13 03:00:00+02:00,246.250,2624.250,,1.000,69.750,292.000,163.250,2937.500,1406.250,38138.500,0.000,375.500,44.250,,1211.750,,1.750,5.000,
2025-08-13 04:00:00+02:00,243.500,2339.250,,1.000,69.250,277.250,408.250,2938.250,1400.250,38055.750,0.000,371.750,20.000,14.000,1301.500,,0.250,15.000,
2025-08-13 05:00:00+02:00,244.750,2597.250,,1.000,69.750,462.750,40.750,2980.000,1529.000,37749.000,0.000,370.000,19.000,16.000,1256.750,,2.000,5.000,
2025-08-13 06:00:00+02:00,244.250,2690.750,,1.000,69.750,764.250,3.750,3035.000,1726.000,37709.000,305.250,373.500,97.250,,1140.000,,2.500,5.000,
2025-08-13 07:00:00+02:00,244.250,2916.750,,1.000,70.250,1190.500,1.000,2909.500,1545.500,37968.000,1005.000,374.250,45.500,,1132.750,,0.500,9.750,
2025-08-13 08:00:00+02:00,246.250,2696.250,,1.000,70.500,1348.000,1.000,2863.750,1199.750,38121.750,3349.750,375.250,109.250,,950.750,,3.750,6.000,
2025-08-13 09:00:00+02:00,244.500,2632.750,,1.000,71.000,525.500,405.500,2750.250,1028.750,38074.250,7064.500,376.750,30.750,,911.000,,6.250,5.750,
2025-08-13 10:00:00+02:00,239.250,1943.250,,1.000,70.750,135.750,970.000,2545.750,806.250,37816.000,10612.750,375.000,5.000,10.333,789.750,,1.750,5.000,
2025-08-13 11:00:00+02:00,236.000,1307.250,,1.000,71.000,28.250,1673.750,2497.750,997.250,37741.250,13265.000,378.000,18.500,11.000,896.000,,1.750,8.750,
2025-08-13 12:00:00+02:00,235.250,1039.500,,1.000,71.000,100.500,2427.500,2466.000,892.000,37685.250,14418.250,377.750,12.500,3.500,963.750,,2.250,6.500,
2025-08-13 13:00:00+02:00,228.500,1027.500,,1.000,71.000,91.500,2391.500,2514.500,558.250,38162.500,14524.000,376.000,31.000,2.000,1130.000,,1.250,5.500,
2025-08-13 14:00:00+02:00,223.000,810.250,,1.000,70.250,255.000,2318.250,2641.000,594.250,38570.750,13790.250,374.000,63.250,,1133.000,,4.250,3.750,
2025-08-13 15:00:00+02:00,227.000,949.500,,1.000,70.000,249.750,2211.250,2719.500,617.500,38514.250,12503.750,370.750,56.000,,1204.250,,5.000,4.500,
2025-08-13 16:00:00+02:00,228.000,1519.750,,1.000,70.000,357.250,1540.500,2798.750,1162.500,38528.500,10758.750,369.750,33.000,,1596.750,,2.250,6.750,
2025-08-13 17:00:00+02:00,228.000,2518.500,,1.000,229.500,1133.000,16.750,2996.500,1644.000,39213.000,8124.750,372.000,8.000,7.000,1839.000,,8.250,6.250,
2025-08-13 18:00:00+02:00,230.000,3336.000,,1.000,472.500,1256.000,1.000,3185.500,1594.750,39091.250,4690.500,373.000,49.250,,1933.250,,0.750,15.500,
2025-08-13 19:00:00+02:00,234.750,3421.500,,1.000,378.250,2022.750,1.000,3222.500,1645.500,38840.750,1881.000,378.750,42.750,,2626.000,,0.000,29.250,
2025-08-13 20:00:00+02:00,235.000,3526.750,,1.000,195.250,2225.000,1.000,3299.000,1863.750,39029.000,589.500,378.750,63.500,,3212.500,,2.000,4.750,
2025-08-13 21:00:00+02:00,239.250,3382.750,,1.000,69.000,2389.250,1.000,3235.500,2062.000,39309.500,298.500,377.500,123.750,,3700.750,,8.500,13.250,
2025-08-13 22:00:00+02:00,242.000,3243.000,,1.000,69.000,1076.750,1.000,3125.750,1720.250,39981.000,290.000,379.250,136.750,,4346.250,,0.750,47.750,
2025-08-13 23:00:00+02:00,242.250,3074.500,,1.000,69.000,529.500,19.500,3054.000,1479.500,40194.000,0.000,376.000,110.500,,4304.500,,7.000,6.000,
2025-08-14 00:00:00+02:00,242.000,3393.000,,1.000,69.000,935.750,18.000,2862.000,1672.250,39384.250,0.000,377.250,64.000,,3446.500,,29.250,4.750,
