,Biomass,Energy storage,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,
2025-06-25 23:00:00+02:00,48.000,5.000,3318.000,0.000,233.000,,0.000,2367.000,589.000,0.000,173.000,68.000,,416.000
2025-06-26 00:00:00+02:00,50.000,3.000,2987.000,0.000,7.000,1.000,0.000,2367.000,467.000,0.000,177.000,92.000,,746.000
2025-06-26 01:00:00+02:00,50.000,2.000,2775.000,0.000,,50.000,0.000,2368.000,438.000,0.000,171.000,355.000,,714.000
2025-06-26 02:00:00+02:00,49.000,2.000,2577.000,0.000,,110.000,0.000,2369.000,389.000,0.000,174.000,406.000,,535.000
2025-06-26 03:00:00+02:00,50.000,0.000,2694.000,0.000,150.000,,0.000,2372.000,364.000,0.000,171.000,46.000,2.000,240.000
2025-06-26 04:00:00+02:00,49.000,0.000,2681.000,0.000,,0.000,0.000,2373.000,401.000,0.000,179.000,250.000,,255.000
2025-06-26 05:00:00+02:00,49.000,0.000,2375.000,0.000,,44.000,0.000,2372.000,408.000,3.000,185.000,941.000,,310.000
2025-06-26 06:00:00+02:00,48.000,15.000,2380.000,0.000,,91.000,0.000,2372.000,506.000,97.000,179.000,1311.000,,337.000
2025-06-26 07:00:00+02:00,50.000,16.000,2666.000,0.000,43.000,1.000,0.000,2361.000,543.000,238.000,180.000,797.000,,468.000
2025-06-26 08:00:00+02:00,49.000,16.000,2831.000,0.000,91.000,1.000,0.000,2348.000,583.000,769.000,183.000,886.000,,584.000
2025-06-26 09:00:00+02:00,41.000,10.000,2048.000,0.000,,3.000,0.000,2348.000,526.000,1355.000,180.000,1250.000,,662.000
2025-06-26 10:00:00+02:00,31.000,23.000,1330.000,0.000,,3.000,0.000,2346.000,451.000,1965.000,192.000,1434.000,,554.000
2025-06-26 11:00:00+02:00,31.000,36.000,939.000,0.000,,5.000,0.000,2361.000,445.000,2607.000,186.000,1625.000,,705.000
2025-06-26 12:00:00+02:00,39.000,0.000,708.000,0.000,,404.000,1.000,2367.000,447.000,3592.000,186.000,1953.000,,925.000
2025-06-26 13:00:00+02:00,52.000,0.000,696.000,0.000,,405.000,4.000,2373.000,468.000,3444.000,188.000,2122.000,,1118.000
2025-06-26 14:00:00+02:00,49.000,4.000,698.000,0.000,,404.000,4.000,2372.000,454.000,3131.000,181.000,2176.000,,1238.000
2025-06-26 15:00:00+02:00,50.000,17.000,678.000,0.000,,404.000,4.000,2374.000,430.000,2693.000,185.000,2174.000,,1327.000
2025-06-26 16:00:00+02:00,50.000,3.000,667.000,0.000,,404.000,4.000,2371.000,428.000,2261.000,184.000,2172.000,,1221.000
2025-06-26 17:00:00+02:00,50.000,13.000,714.000,0.000,,579.000,4.000,2372.000,462.000,1855.000,178.000,2154.000,,1198.000
2025-06-26 18:00:00+02:00,49.000,12.000,740.000,0.000,,203.000,4.000,2364.000,485.000,1340.000,190.000,2167.000,,1274.000
2025-06-26 19:00:00+02:00,48.000,18.000,729.000,0.000,,3.000,4.000,2363.000,512.000,1057.000,192.000,2173.000,,1185.000
2025-06-26 20:00:00+02:00,48.000,79.000,699.000,0.000,326.000,,4.000,2364.000,655.000,585.000,194.000,2166.000,,1051.000
2025-06-26 21:00:00+02:00,49.000,66.000,723.000,0.000,509.000,,2.000,2366.000,642.000,138.000,195.000,2076.000,,1067.000
2025-06-26 22:00:00+02:00,49.000,36.000,752.000,0.000,557.000,,0.000,2371.000,626.000,0.000,195.000,1722.000,,1114.000
2025-06-26 23:00:00+02:00,49.000,17.000,739.000,0.000,250.000,,0.000,2377.000,614.000,0.000,195.000,1440.000,,1062.000
2025-06-27 00:00:00+02:00,51.000,0.000,731.000,0.000,96.000,,0.000,2379.000,467.000,0.000,194.000,1129.000,,928.000
2025-06-27 01:00:00+02:00,50.000,1.000,727.000,0.000,,4.000,0.000,2380.000,405.000,0.000,195.000,1082.000,,783.000
2025-06-27 02:00:00+02:00,53.000,0.000,712.000,0.000,,5.000,0.000,2381.000,399.000,0.000,195.000,1117.000,,682.000
2025-06-27 03:00:00+02:00,56.000,6.000,718.000,0.000,,110.000,0.000,2383.000,393.000,0.000,192.000,1103.000,,692.000
2025-06-27 04:00:00+02:00,56.000,2.000,714.000,0.000,,400.000,0.000,2382.000,457.000,0.000,194.000,1373.000,,669.000
2025-06-27 05:00:00+02:00,59.000,9.000,719.000,0.000,,73.000,0.000,2382.000,455.000,1.000,191.000,1009.000,,590.000
2025-06-27 06:00:00+02:00,61.000,23.000,691.000,0.000,21.000,4.000,0.000,2383.000,509.000,66.000,190.000,477.000,,571.000
2025-06-27 07:00:00+02:00,62.000,20.000,722.000,0.000,306.000,,0.000,2384.000,547.000,336.000,193.000,111.000,,370.000
2025-06-27 08:00:00+02:00,59.000,4.000,739.000,0.000,447.000,,0.000,2384.000,582.000,1038.000,188.000,225.000,,201.000
2025-06-27 09:00:00+02:00,56.000,1.000,718.000,0.000,12.000,0.000,0.000,2384.000,552.000,1850.000,195.000,246.000,,174.000
2025-06-27 10:00:00+02:00,53.000,5.000,722.000,0.000,,121.000,0.000,2381.000,456.000,2919.000,188.000,163.000,,244.000
2025-06-27 11:00:00+02:00,58.000,27.000,726.000,0.000,,33.000,0.000,2379.000,481.000,3895.000,198.000,220.000,,296.000
2025-06-27 12:00:00+02:00,59.000,16.000,677.000,0.000,,576.000,0.000,2377.000,500.000,4532.000,197.000,328.000,,253.000
2025-06-27 13:00:00+02:00,58.000,7.000,662.000,0.000,,605.000,0.000,2375.000,559.000,4606.000,192.000,352.000,,245.000
2025-06-27 14:00:00+02:00,57.000,6.000,655.000,0.000,,601.000,0.000,2372.000,526.000,4748.000,194.000,295.000,,299.000
2025-06-27 15:00:00+02:00,56.000,19.000,630.000,0.000,,596.000,0.000,2372.000,473.000,4706.000,204.000,467.000,,291.000
2025-06-27 16:00:00+02:00,54.000,14.000,372.000,0.000,,414.000,0.000,2375.000,445.000,4350.000,201.000,818.000,,351.000
2025-06-27 17:00:00+02:00,55.000,7.000,440.000,0.000,95.000,,0.000,2374.000,430.000,3436.000,197.000,1366.000,,488.000
2025-06-27 18:00:00+02:00,56.000,3.000,654.000,0.000,,107.000,0.000,2370.000,458.000,2358.000,201.000,2051.000,,577.000
2025-06-27 19:00:00+02:00,55.000,4.000,1223.000,0.000,357.000,36.000,0.000,2367.000,551.000,1327.000,204.000,2139.000,,615.000
2025-06-27 20:00:00+02:00,58.000,19.000,1831.000,0.000,491.000,,0.000,2364.000,754.000,725.000,200.000,2132.000,,552.000
2025-06-27 21:00:00+02:00,62.000,12.000,2039.000,0.000,541.000,,0.000,2364.000,754.000,144.000,203.000,2135.000,,478.000
2025-06-27 22:00:00+02:00,53.000,17.000,2054.000,0.000,496.000,,0.000,2367.000,736.000,0.000,201.000,2134.000,,428.000
2025-06-27 23:00:00+02:00,53.000,12.000,2036.000,0.000,267.000,,0.000,2368.000,721.000,0.000,201.000,2072.000,,455.000
2025-06-28 00:00:00+02:00,56.000,2.000,1429.000,0.000,,0.000,0.000,2367.000,539.000,0.000,202.000,2075.000,,505.000
2025-06-28 01:00:00+02:00,56.000,1.000,821.000,0.000,,0.000,0.000,2369.000,496.000,0.000,201.000,2109.000,,591.000
2025-06-28 02:00:00+02:00,58.000,7.000,704.000,0.000,,0.000,3.000,2372.000,527.000,0.000,202.000,1960.000,,631.000
2025-06-28 03:00:00+02:00,57.000,6.000,708.000,0.000,,0.000,4.000,2372.000,571.000,0.000,201.000,1872.000,,671.000
2025-06-28 04:00:00+02:00,58.000,1.000,700.000,0.000,,0.000,4.000,2373.000,555.000,0.000,204.000,1694.000,,661.000
2025-06-28 05:00:00+02:00,57.000,23.000,702.000,0.000,,1.000,4.000,2376.000,575.000,13.000,208.000,1349.000,,597.000
2025-06-28 06:00:00+02:00,55.000,41.000,733.000,0.000,,8.000,4.000,2379.000,683.000,308.000,207.000,984.000,,549.000
2025-06-28 07:00:00+02:00,55.000,9.000,687.000,0.000,,10.000,4.000,2379.000,690.000,1091.000,211.000,1085.000,,585.000
2025-06-28 08:00:00+02:00,66.000,0.000,667.000,0.000,,55.000,4.000,2376.000,699.000,2157.000,215.000,1134.000,,536.000
2025-06-28 09:00:00+02:00,67.000,1.000,660.000,0.000,,18.000,4.000,2373.000,618.000,3276.000,212.000,1188.000,,488.000
2025-06-28 10:00:00+02:00,65.000,9.000,651.000,0.000,,13.000,4.000,2369.000,546.000,3840.000,196.000,1183.000,,539.000
2025-06-28 11:00:00+02:00,65.000,3.000,643.000,0.000,,590.000,4.000,2366.000,549.000,4208.000,197.000,1224.000,,476.000
2025-06-28 12:00:00+02:00,66.000,22.000,639.000,0.000,,606.000,4.000,2362.000,542.000,4074.000,203.000,1064.000,,458.000
2025-06-28 13:00:00+02:00,66.000,20.000,637.000,0.000,,601.000,4.000,2361.000,534.000,4107.000,203.000,1031.000,,463.000
2025-06-28 14:00:00+02:00,62.000,28.000,641.000,0.000,,499.000,0.000,2362.000,480.000,4128.000,186.000,877.000,,406.000
2025-06-28 15:00:00+02:00,59.000,2.000,633.000,0.000,,503.000,0.000,2360.000,419.000,3853.000,198.000,1129.000,,349.000
2025-06-28 16:00:00+02:00,59.000,3.000,626.000,0.000,,107.000,0.000,2361.000,433.000,3322.000,199.000,1419.000,,367.000
2025-06-28 17:00:00+02:00,64.000,0.000,642.000,0.000,,9.000,0.000,2361.000,500.000,2691.000,207.000,1694.000,,341.000
2025-06-28 18:00:00+02:00,65.000,5.000,670.000,0.000,,143.000,0.000,2361.000,607.000,1960.000,211.000,1952.000,,307.000
2025-06-28 19:00:00+02:00,65.000,24.000,925.000,0.000,55.000,2.000,0.000,2363.000,660.000,1269.000,209.000,2029.000,,287.000
2025-06-28 20:00:00+02:00,67.000,20.000,1217.000,0.000,401.000,,0.000,2362.000,660.000,604.000,209.000,1961.000,,264.000
2025-06-28 21:00:00+02:00,67.000,36.000,1238.000,0.000,529.000,,0.000,2362.000,674.000,119.000,218.000,1828.000,,250.000
2025-06-28 22:00:00+02:00,68.000,29.000,1244.000,0.000,541.000,,0.000,2361.000,705.000,0.000,216.000,1765.000,,240.000
2025-06-28 23:00:00+02:00,69.000,1.000,1048.000,0.000,501.000,,0.000,2362.000,627.000,0.000,220.000,1718.000,,324.000
2025-06-29 00:00:00+02:00,69.000,46.000,746.000,0.000,259.000,,0.000,2362.000,475.000,0.000,221.000,1299.000,,375.000
2025-06-29 01:00:00+02:00,66.000,44.000,689.000,0.000,57.000,0.000,0.000,2362.000,422.000,0.000,216.000,638.000,,368.000
2025-06-29 02:00:00+02:00,66.000,14.000,684.000,0.000,,9.000,4.000,2365.000,422.000,0.000,212.000,328.000,,300.000
2025-06-29 03:00:00+02:00,68.000,0.000,644.000,0.000,,10.000,4.000,2366.000,484.000,0.000,210.000,221.000,,250.000
2025-06-29 04:00:00+02:00,69.000,2.000,651.000,0.000,,10.000,4.000,2358.000,480.000,0.000,211.000,130.000,,233.000
2025-06-29 05:00:00+02:00,68.000,0.000,643.000,0.000,,10.000,4.000,2361.000,471.000,12.000,211.000,62.000,,191.000
2025-06-29 06:00:00+02:00,68.000,5.000,643.000,0.000,,10.000,4.000,2366.000,482.000,314.000,209.000,56.000,,158.000
2025-06-29 07:00:00+02:00,68.000,13.000,632.000,0.000,,10.000,4.000,2366.000,520.000,1079.000,204.000,27.000,,104.000
2025-06-29 08:00:00+02:00,67.000,2.000,605.000,0.000,,10.000,4.000,2362.000,527.000,2096.000,197.000,3.000,,54.000
2025-06-29 09:00:00+02:00,66.000,9.000,584.000,0.000,,16.000,4.000,2358.000,497.000,3429.000,195.000,18.000,,31.000
2025-06-29 10:00:00+02:00,60.000,5.000,597.000,0.000,,211.000,4.000,2361.000,475.000,4678.000,180.000,0.000,2.000,25.000
2025-06-29 11:00:00+02:00,61.000,20.000,569.000,0.000,,401.000,4.000,2364.000,451.000,5476.000,161.000,2.000,8.000,20.000
2025-06-29 12:00:00+02:00,63.000,13.000,567.000,0.000,,597.000,4.000,2360.000,450.000,5863.000,135.000,,20.000,25.000
2025-06-29 13:00:00+02:00,63.000,6.000,568.000,0.000,,601.000,4.000,2357.000,559.000,5673.000,128.000,,25.000,39.000
2025-06-29 14:00:00+02:00,60.000,12.000,581.000,0.000,,597.000,0.000,2355.000,500.000,5599.000,132.000,,26.000,56.000
2025-06-29 15:00:00+02:00,59.000,9.000,568.000,0.000,,592.000,0.000,2351.000,435.000,5599.000,130.000,1.000,5.000,81.000
2025-06-29 16:00:00+02:00,58.000,3.000,569.000,0.000,,83.000,0.000,2351.000,440.000,5066.000,142.000,1.000,12.000,119.000
2025-06-29 17:00:00+02:00,58.000,16.000,591.000,0.000,,9.000,0.000,2352.000,442.000,3960.000,145.000,,16.000,156.000
2025-06-29 18:00:00+02:00,56.000,28.000,682.000,0.000,46.000,7.000,0.000,2354.000,488.000,2802.000,145.000,,20.000,223.000
2025-06-29 19:00:00+02:00,53.000,21.000,962.000,0.000,208.000,,0.000,2355.000,606.000,1666.000,142.000,5.000,9.000,280.000
2025-06-29 20:00:00+02:00,61.000,41.000,1513.000,0.000,286.000,,0.000,2355.000,648.000,703.000,160.000,33.000,,283.000
2025-06-29 21:00:00+02:00,62.000,11.000,1592.000,0.000,493.000,,0.000,2357.000,677.000,124.000,179.000,32.000,,376.000
2025-06-29 22:00:00+02:00,64.000,13.000,1613.000,0.000,463.000,,0.000,2360.000,722.000,0.000,185.000,50.000,,464.000
2025-06-29 23:00:00+02:00,64.000,8.000,1624.000,0.000,102.000,,0.000,2361.000,670.000,0.000,182.000,52.000,,431.000
2025-06-30 00:00:00+02:00,64.000,18.000,1417.000,0.000,19.000,0.000,0.000,2360.000,329.000,0.000,183.000,56.000,,457.000
2025-06-30 01:00:00+02:00,65.000,1.000,1396.000,0.000,,0.000,0.000,2359.000,373.000,0.000,181.000,131.000,,451.000
2025-06-30 02:00:00+02:00,65.000,1.000,1396.000,0.000,,1.000,3.000,2360.000,327.000,0.000,182.000,104.000,,387.000
2025-06-30 03:00:00+02:00,63.000,1.000,1426.000,0.000,,9.000,4.000,2363.000,279.000,0.000,184.000,98.000,,352.000
2025-06-30 04:00:00+02:00,64.000,1.000,1497.000,0.000,,10.000,4.000,2365.000,287.000,0.000,181.000,76.000,,339.000
2025-06-30 05:00:00+02:00,66.000,24.000,1565.000,0.000,0.000,7.000,4.000,2366.000,365.000,12.000,183.000,72.000,,325.000
2025-06-30 06:00:00+02:00,65.000,19.000,1765.000,0.000,81.000,,4.000,2368.000,366.000,316.000,183.000,61.000,,273.000
2025-06-30 07:00:00+02:00,63.000,12.000,1774.000,0.000,383.000,,4.000,2369.000,359.000,1119.000,180.000,99.000,,213.000
2025-06-30 08:00:00+02:00,64.000,14.000,1757.000,0.000,165.000,,0.000,2366.000,372.000,2227.000,179.000,109.000,,109.000
2025-06-30 09:00:00+02:00,63.000,4.000,1692.000,0.000,24.000,2.000,0.000,2362.000,372.000,3590.000,179.000,92.000,,70.000
2025-06-30 10:00:00+02:00,61.000,4.000,1261.000,0.000,,5.000,0.000,2355.000,307.000,4952.000,173.000,38.000,,75.000
2025-06-30 11:00:00+02:00,61.000,11.000,1194.000,0.000,,538.000,0.000,2335.000,300.000,5981.000,169.000,40.000,,118.000
2025-06-30 12:00:00+02:00,62.000,2.000,1013.000,0.000,,606.000,0.000,2330.000,330.000,6700.000,168.000,57.000,,132.000
2025-06-30 13:00:00+02:00,63.000,10.000,952.000,0.000,,601.000,0.000,2333.000,343.000,6979.000,167.000,67.000,,98.000
2025-06-30 14:00:00+02:00,62.000,15.000,993.000,0.000,,597.000,0.000,2336.000,342.000,6822.000,165.000,79.000,,55.000
2025-06-30 15:00:00+02:00,61.000,30.000,1223.000,0.000,,592.000,0.000,2079.000,333.000,6147.000,163.000,75.000,,39.000
2025-06-30 16:00:00+02:00,61.000,32.000,1619.000,0.000,,242.000,0.000,1537.000,330.000,5305.000,161.000,66.000,,41.000
2025-06-30 17:00:00+02:00,63.000,24.000,2179.000,0.000,,5.000,0.000,1401.000,387.000,4124.000,158.000,55.000,,42.000
2025-06-30 18:00:00+02:00,64.000,44.000,2560.000,0.000,,6.000,0.000,1354.000,403.000,2771.000,161.000,82.000,,53.000
2025-06-30 19:00:00+02:00,65.000,92.000,3076.000,0.000,594.000,,0.000,1343.000,411.000,1616.000,164.000,89.000,,73.000
2025-06-30 20:00:00+02:00,65.000,82.000,3312.000,87.000,631.000,,0.000,1344.000,431.000,675.000,170.000,114.000,,108.000
2025-06-30 21:00:00+02:00,66.000,23.000,3423.000,91.000,602.000,,0.000,1345.000,428.000,124.000,174.000,107.000,,188.000
2025-06-30 22:00:00+02:00,64.000,16.000,3226.000,26.000,507.000,,0.000,1347.000,416.000,0.000,177.000,129.000,,273.000
2025-06-30 23:00:00+02:00,64.000,1.000,2954.000,0.000,4.000,2.000,0.000,1348.000,375.000,0.000,176.000,155.000,,366.000
2025-07-01 00:00:00+02:00,67.000,6.000,2846.000,0.000,,6.000,0.000,1348.000,451.000,0.000,195.000,201.000,,371.000
2025-07-01 01:00:00+02:00,66.000,16.000,2801.000,0.000,,7.000,0.000,1348.000,451.000,0.000,196.000,187.000,,345.000
2025-07-01 02:00:00+02:00,66.000,31.000,2854.000,0.000,,207.000,0.000,1348.000,459.000,0.000,199.000,182.000,,319.000
2025-07-01 03:00:00+02:00,66.000,12.000,2853.000,0.000,,77.000,0.000,1347.000,424.000,0.000,198.000,265.000,,314.000
2025-07-01 04:00:00+02:00,66.000,0.000,2836.000,0.000,,396.000,0.000,1348.000,421.000,0.000,201.000,199.000,,334.000
2025-07-01 05:00:00+02:00,67.000,2.000,2863.000,0.000,,34.000,0.000,1348.000,424.000,11.000,198.000,119.000,,338.000
2025-07-01 06:00:00+02:00,66.000,1.000,2894.000,0.000,,10.000,0.000,1349.000,423.000,309.000,196.000,64.000,,263.000
2025-07-01 07:00:00+02:00,67.000,2.000,2877.000,0.000,,7.000,0.000,1349.000,406.000,1105.000,195.000,20.000,,202.000
2025-07-01 08:00:00+02:00,66.000,10.000,2841.000,0.000,,7.000,0.000,1349.000,391.000,2185.000,194.000,21.000,,128.000
2025-07-01 09:00:00+02:00,65.000,19.000,2464.000,0.000,,7.000,0.000,1344.000,391.000,3504.000,190.000,0.000,12.000,55.000
2025-07-01 10:00:00+02:00,63.000,19.000,1913.000,0.000,,265.000,0.000,1340.000,341.000,4856.000,179.000,,25.000,39.000
2025-07-01 11:00:00+02:00,63.000,30.000,1651.000,0.000,,403.000,0.000,1337.000,342.000,5868.000,173.000,,27.000,54.000
2025-07-01 12:00:00+02:00,62.000,14.000,1576.000,0.000,,401.000,0.000,1336.000,347.000,6588.000,165.000,,24.000,99.000
2025-07-01 13:00:00+02:00,63.000,13.000,1475.000,0.000,,400.000,0.000,1335.000,342.000,6867.000,168.000,4.000,3.000,148.000
2025-07-01 14:00:00+02:00,62.000,25.000,1433.000,0.000,,398.000,0.000,1335.000,358.000,6702.000,168.000,14.000,1.000,176.000
2025-07-01 15:00:00+02:00,61.000,36.000,1532.000,0.000,,395.000,0.000,1334.000,345.000,6012.000,164.000,29.000,,205.000
2025-07-01 16:00:00+02:00,61.000,52.000,1944.000,0.000,,146.000,2.000,1325.000,335.000,5119.000,167.000,184.000,,218.000
2025-07-01 17:00:00+02:00,64.000,17.000,2569.000,0.000,,4.000,1.000,1319.000,398.000,3965.000,175.000,404.000,,207.000
2025-07-01 18:00:00+02:00,67.000,32.000,2924.000,0.000,1.000,3.000,0.000,1321.000,412.000,2697.000,172.000,594.000,,182.000
2025-07-01 19:00:00+02:00,64.000,51.000,3309.000,0.000,458.000,,0.000,1322.000,411.000,1575.000,171.000,633.000,,153.000
2025-07-01 20:00:00+02:00,65.000,87.000,3389.000,0.000,636.000,,0.000,1323.000,420.000,636.000,165.000,747.000,,116.000
2025-07-01 21:00:00+02:00,67.000,34.000,3454.000,0.000,607.000,,0.000,1324.000,416.000,109.000,166.000,947.000,,104.000
2025-07-01 22:00:00+02:00,67.000,24.000,3407.000,0.000,533.000,,0.000,1326.000,396.000,0.000,175.000,619.000,,94.000
2025-07-01 23:00:00+02:00,67.000,34.000,3418.000,0.000,57.000,1.000,0.000,1328.000,396.000,0.000,182.000,38.000,4.000,79.000
2025-07-02 00:00:00+02:00,69.000,39.000,3032.000,0.000,,6.000,0.000,1330.000,410.000,0.000,187.000,,23.000,68.000
2025-07-02 01:00:00+02:00,68.000,2.000,2949.000,0.000,,7.000,0.000,1331.000,406.000,0.000,194.000,,30.000,68.000
2025-07-02 02:00:00+02:00,68.000,8.000,2958.000,0.000,,7.000,0.000,1333.000,425.000,0.000,198.000,12.000,18.000,63.000
2025-07-02 03:00:00+02:00,68.000,1.000,2948.000,0.000,,554.000,0.000,1335.000,439.000,0.000,205.000,51.000,,87.000
2025-07-02 04:00:00+02:00,68.000,8.000,2956.000,0.000,,232.000,0.000,1335.000,441.000,0.000,206.000,1.000,15.000,195.000
2025-07-02 05:00:00+02:00,68.000,8.000,2960.000,0.000,,63.000,0.000,1334.000,441.000,9.000,204.000,1.000,7.000,239.000
2025-07-02 06:00:00+02:00,68.000,54.000,3018.000,0.000,453.000,,0.000,1334.000,440.000,284.000,200.000,4.000,7.000,180.000
2025-07-02 07:00:00+02:00,67.000,28.000,2973.000,0.000,17.000,0.000,0.000,1336.000,425.000,1031.000,199.000,5.000,11.000,91.000
2025-07-02 08:00:00+02:00,65.000,13.000,2834.000,0.000,,2.000,0.000,1337.000,406.000,2082.000,201.000,,19.000,51.000
2025-07-02 09:00:00+02:00,65.000,11.000,2624.000,0.000,82.000,2.000,0.000,1334.000,404.000,3393.000,195.000,1.000,21.000,24.000
2025-07-02 10:00:00+02:00,61.000,7.000,1828.000,0.000,,4.000,0.000,1327.000,336.000,4748.000,192.000,60.000,,25.000
2025-07-02 11:00:00+02:00,60.000,25.000,1569.000,3.000,,577.000,0.000,1322.000,343.000,5766.000,180.000,,24.000,92.000
2025-07-02 12:00:00+02:00,59.000,18.000,1547.000,0.000,,605.000,0.000,1318.000,345.000,6409.000,175.000,124.000,11.000,220.000
2025-07-02 13:00:00+02:00,61.000,4.000,1197.000,0.000,,600.000,0.000,1317.000,331.000,6279.000,179.000,490.000,,435.000
2025-07-02 14:00:00+02:00,61.000,20.000,1144.000,0.000,,596.000,0.000,1317.000,324.000,5905.000,191.000,90.000,,644.000
2025-07-02 15:00:00+02:00,64.000,23.000,1287.000,0.000,,538.000,0.000,1318.000,324.000,5057.000,193.000,47.000,3.000,845.000
2025-07-02 16:00:00+02:00,58.000,49.000,2281.000,0.000,25.000,53.000,0.000,1320.000,328.000,3174.000,194.000,121.000,,1275.000
2025-07-02 17:00:00+02:00,48.000,61.000,3092.000,0.000,213.000,,0.000,1334.000,386.000,1421.000,191.000,134.000,,1211.000
2025-07-02 18:00:00+02:00,47.000,18.000,3083.000,0.000,37.000,2.000,0.000,1332.000,400.000,1182.000,198.000,454.000,,980.000
2025-07-02 19:00:00+02:00,50.000,56.000,3200.000,0.000,322.000,,0.000,1334.000,399.000,772.000,204.000,640.000,,396.000
2025-07-02 20:00:00+02:00,46.000,77.000,3362.000,0.000,489.000,,0.000,1336.000,411.000,318.000,208.000,416.000,,331.000
2025-07-02 21:00:00+02:00,46.000,45.000,3228.000,0.000,456.000,,0.000,1338.000,410.000,83.000,208.000,97.000,,477.000
2025-07-02 22:00:00+02:00,46.000,15.000,3160.000,0.000,250.000,,0.000,1343.000,406.000,0.000,208.000,,14.000,470.000
2025-07-02 23:00:00+02:00,48.000,12.000,2933.000,0.000,62.000,,0.000,1344.000,412.000,0.000,209.000,11.000,1.000,533.000
2025-07-03 00:00:00+02:00,49.000,49.000,2419.000,0.000,124.000,,0.000,1345.000,504.000,0.000,205.000,317.000,,580.000
2025-07-03 01:00:00+02:00,51.000,3.000,1928.000,0.000,1.000,5.000,0.000,1346.000,498.000,0.000,206.000,716.000,,646.000
2025-07-03 02:00:00+02:00,51.000,26.000,1651.000,0.000,19.000,7.000,0.000,1348.000,505.000,0.000,209.000,409.000,,637.000
2025-07-03 03:00:00+02:00,51.000,25.000,1521.000,0.000,148.000,,0.000,1350.000,508.000,0.000,211.000,442.000,,556.000
2025-07-03 04:00:00+02:00,50.000,1.000,1563.000,0.000,6.000,7.000,0.000,1352.000,519.000,0.000,213.000,405.000,,518.000
2025-07-03 05:00:00+02:00,49.000,1.000,1487.000,0.000,,10.000,0.000,1354.000,522.000,12.000,215.000,540.000,,473.000
2025-07-03 06:00:00+02:00,44.000,8.000,1517.000,0.000,,9.000,0.000,1354.000,522.000,338.000,212.000,583.000,,451.000
2025-07-03 07:00:00+02:00,41.000,5.000,1579.000,0.000,157.000,,0.000,1356.000,515.000,1201.000,213.000,509.000,,341.000
2025-07-03 08:00:00+02:00,46.000,1.000,1533.000,1.000,23.000,5.000,0.000,1356.000,497.000,2361.000,220.000,286.000,,444.000
2025-07-03 09:00:00+02:00,46.000,10.000,1084.000,4.000,,6.000,0.000,1357.000,481.000,3693.000,219.000,122.000,,444.000
2025-07-03 10:00:00+02:00,45.000,14.000,775.000,0.000,,11.000,0.000,1356.000,432.000,4920.000,218.000,55.000,,343.000
2025-07-03 11:00:00+02:00,44.000,9.000,735.000,0.000,,601.000,0.000,1355.000,474.000,5890.000,216.000,9.000,,319.000
2025-07-03 12:00:00+02:00,45.000,6.000,722.000,0.000,,605.000,0.000,1353.000,472.000,6563.000,216.000,,16.000,285.000
