,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2023-05-31 03:00:00+02:00,4014.500,5139.000,611.250,6535.750,994.500,388.250,21.750,411.750,777.500,1932.250,165.250,,164.250,107.250,3.000,0.000,543.500,564.750,9626.250,0.000
2023-05-31 04:00:00+02:00,4050.500,5195.250,624.500,6722.750,1008.500,385.500,22.000,600.500,261.500,1924.500,200.750,,168.000,109.000,6.000,0.000,549.250,674.000,8792.750,0.000
2023-05-31 05:00:00+02:00,4156.000,5603.000,619.750,6744.000,1085.250,388.250,22.000,900.500,221.750,1919.750,243.500,,178.500,114.500,393.250,0.000,549.250,929.250,7945.250,0.000
2023-05-31 06:00:00+02:00,4398.500,6127.500,614.500,7053.000,1289.750,387.750,22.000,2852.750,10.250,1914.750,559.500,,168.500,109.250,3064.500,0.000,536.000,1288.250,6737.750,0.000
2023-05-31 07:00:00+02:00,4477.000,6141.000,572.500,7062.750,1435.500,388.000,21.000,2613.750,7.250,1934.000,592.250,,167.750,109.000,9743.750,0.000,548.750,1526.000,4642.000,0.000
2023-05-31 08:00:00+02:00,4415.750,5553.750,558.250,6816.250,1335.250,388.000,20.500,1635.000,152.750,1954.250,276.250,,159.750,106.250,18893.250,0.000,543.250,1672.750,2835.500,0.000
2023-05-31 09:00:00+02:00,4232.500,4867.750,520.750,5668.750,1269.750,388.000,19.250,478.250,887.750,1981.000,250.500,,155.000,102.500,27885.750,0.000,555.750,1868.250,2894.250,0.000
2023-05-31 10:00:00+02:00,4111.250,3963.500,486.250,3885.000,1264.250,388.500,19.000,309.500,2098.500,1928.500,276.250,,152.250,100.750,34725.000,0.000,554.000,1925.000,3849.250,0.000
2023-05-31 11:00:00+02:00,4032.750,3661.750,528.000,3034.500,1277.500,388.000,17.500,59.750,3440.750,1923.500,256.000,,151.000,101.000,39351.250,0.000,555.000,2036.500,5083.250,0.000
2023-05-31 12:00:00+02:00,3962.500,3634.250,548.250,2972.500,1281.500,376.500,17.250,14.250,4514.500,1945.000,353.750,,151.000,101.250,41438.750,0.000,551.750,2095.500,5558.000,0.000
2023-05-31 13:00:00+02:00,3966.750,3441.500,574.250,2730.750,1319.500,377.000,17.000,18.750,4612.500,1928.750,294.000,,151.000,101.500,41413.000,0.000,556.500,2265.000,6437.750,0.000
2023-05-31 14:00:00+02:00,3943.000,3434.000,601.000,2635.250,1323.000,377.000,17.000,13.750,4719.750,1928.750,211.250,,151.000,99.250,39684.500,0.000,557.000,2473.250,7107.000,0.000
2023-05-31 15:00:00+02:00,3961.000,3387.500,667.250,2660.000,1333.250,377.000,17.000,120.000,4177.250,1899.500,248.000,,151.000,96.000,35909.750,0.000,555.250,2769.500,7871.250,0.000
2023-05-31 16:00:00+02:00,4040.000,3356.000,668.000,2852.500,1336.000,377.000,17.000,333.750,2968.250,1926.750,361.250,,151.000,98.250,30162.000,0.000,559.000,3105.750,8878.000,0.000
2023-05-31 17:00:00+02:00,4150.500,3450.000,665.250,4246.750,1374.500,377.000,16.250,716.000,1721.000,1935.250,203.500,,151.000,98.750,22295.000,0.000,557.750,3419.750,9389.500,0.000
2023-05-31 18:00:00+02:00,4339.250,4936.250,685.500,5759.250,1470.000,377.000,17.000,1927.250,349.500,1955.250,278.250,,154.000,99.500,13071.000,0.000,559.500,3519.000,9823.000,0.000
2023-05-31 19:00:00+02:00,4493.000,5739.500,653.000,6972.000,1553.500,376.750,17.000,2497.250,80.250,1947.000,332.750,,161.250,101.500,5421.500,0.000,556.000,3508.750,10057.250,0.000
2023-05-31 20:00:00+02:00,4525.250,5894.250,613.500,6967.000,1571.250,375.750,18.000,4156.750,7.250,1935.250,527.000,,163.000,102.000,1482.000,0.000,567.000,3774.500,9877.250,0.000
2023-05-31 21:00:00+02:00,4481.000,5821.750,622.250,7014.000,1505.750,377.000,18.750,4355.000,1.250,1923.250,545.250,,163.000,102.750,73.250,0.000,567.000,4037.250,11494.250,0.000
2023-05-31 22:00:00+02:00,4382.750,5563.750,632.500,6842.500,1371.500,377.000,19.500,3282.000,48.750,1918.000,373.500,,163.000,104.000,2.250,0.000,565.750,4579.000,12701.250,0.000
2023-05-31 23:00:00+02:00,4255.500,5148.750,628.500,6338.000,1146.000,376.750,20.500,1261.750,128.000,1919.500,284.500,,160.750,102.000,2.000,0.000,554.500,4678.500,13186.500,0.000
2023-06-01 00:00:00+02:00,4097.500,4675.250,620.750,5940.000,1034.250,355.250,21.000,257.750,719.750,1932.750,186.000,,153.000,102.500,2.250,0.000,549.750,4291.250,12426.750,0.000
2023-06-01 01:00:00+02:00,4045.250,4408.750,598.000,5795.500,1081.500,344.750,22.000,190.750,769.000,1943.500,183.250,,159.000,102.750,2.250,0.000,550.500,4147.750,11785.750,0.000
2023-06-01 02:00:00+02:00,4007.500,4517.500,617.750,5846.250,1073.500,344.500,22.500,111.250,1677.500,1934.250,211.000,,161.000,102.750,2.250,0.000,546.500,3777.750,11380.250,0.000
2023-06-01 03:00:00+02:00,4002.750,4420.250,648.250,5635.250,1064.500,344.250,23.000,104.000,2964.000,1935.750,215.000,,161.000,101.750,2.750,0.000,544.250,3704.250,11257.500,0.000
2023-06-01 04:00:00+02:00,4035.000,4345.000,660.250,5753.750,1065.250,344.500,23.000,94.750,2243.750,1923.500,345.250,,160.750,103.250,5.500,0.000,545.250,4167.000,10717.500,0.000
2023-06-01 05:00:00+02:00,4137.750,4493.750,624.750,6477.000,1195.750,343.750,23.000,129.750,914.750,1925.500,244.500,,165.000,106.000,372.750,0.000,541.250,4540.000,10350.250,0.000
2023-06-01 06:00:00+02:00,4366.000,5021.750,559.000,6846.500,1309.000,340.000,23.000,1205.750,348.250,1935.750,344.000,,165.000,105.250,2720.250,0.000,528.500,4093.500,9846.000,0.000
2023-06-01 07:00:00+02:00,4456.000,5107.000,569.500,7295.000,1483.250,340.750,21.750,3518.500,10.000,1948.250,514.500,,165.250,104.250,7757.750,0.000,528.000,3201.250,8998.250,0.000
2023-06-01 08:00:00+02:00,4433.750,5294.000,600.250,7321.750,1920.500,341.000,20.750,3319.750,6.000,1963.750,342.500,,170.000,100.000,14713.500,0.000,523.250,2444.000,7430.000,0.000
2023-06-01 09:00:00+02:00,4282.750,4881.500,627.000,7173.500,2509.000,341.500,19.500,1108.500,115.000,1971.250,459.250,,170.500,99.000,22284.000,0.000,526.000,1969.000,7406.250,0.000
2023-06-01 10:00:00+02:00,4143.250,4387.750,630.500,6095.250,2772.750,338.750,18.250,479.750,679.250,1982.250,295.250,,165.000,95.500,28818.000,0.000,537.250,1422.000,7929.500,0.000
2023-06-01 11:00:00+02:00,4076.000,3661.250,613.000,5086.250,2859.250,337.000,17.000,680.500,1250.000,1935.000,441.750,,165.000,94.250,33213.500,0.000,543.250,1386.750,8263.500,0.000
2023-06-01 12:00:00+02:00,4027.000,3276.250,628.000,4928.000,2885.250,337.000,16.250,345.500,2159.000,1953.000,471.000,,165.000,97.000,35999.750,0.000,546.250,1105.000,8204.250,0.000
2023-06-01 13:00:00+02:00,3998.000,3240.000,609.750,4606.500,2938.250,339.000,16.250,427.250,2796.500,1892.750,517.000,,161.250,96.750,36755.000,0.000,554.250,1615.750,8285.500,0.000
2023-06-01 14:00:00+02:00,4010.500,3032.750,532.750,4447.000,3090.250,339.000,16.000,181.500,3073.750,1876.000,427.750,,161.000,98.750,35799.000,0.000,553.500,874.250,8825.250,0.000
2023-06-01 15:00:00+02:00,4018.750,2906.000,495.500,4075.500,3102.750,339.000,16.000,142.000,3862.500,1887.500,232.000,,161.000,100.500,32836.000,0.000,555.500,1268.250,9609.000,0.000
2023-06-01 16:00:00+02:00,4074.000,3600.000,516.000,4868.250,3245.500,339.000,16.000,308.000,3082.250,1948.500,297.500,,161.000,100.750,27592.500,0.000,555.000,1632.000,10421.750,0.000
2023-06-01 17:00:00+02:00,4161.500,3703.750,509.250,5424.500,3346.000,339.000,16.000,398.750,2867.250,1941.250,357.500,,161.000,100.500,20329.000,0.000,552.500,3011.750,11436.000,0.000
2023-06-01 18:00:00+02:00,4355.000,4412.000,517.250,6939.000,3167.250,339.000,16.250,1208.500,755.000,1924.750,312.250,,181.500,109.750,12066.500,0.000,552.750,3353.250,12125.000,0.000
2023-06-01 19:00:00+02:00,4500.000,4821.750,515.000,7739.500,3082.750,339.000,17.000,2252.750,62.500,1929.000,297.250,,191.000,116.000,5276.000,0.000,554.250,3754.750,12838.750,0.000
2023-06-01 20:00:00+02:00,4528.250,5006.500,562.750,6945.000,2891.750,339.000,18.250,3370.000,12.500,1920.750,307.250,,176.250,109.500,1522.000,0.000,556.500,4076.750,12817.000,0.000
2023-06-01 21:00:00+02:00,4530.750,5209.750,621.000,6953.000,2062.000,339.000,19.500,4692.500,0.500,1923.500,509.750,,188.000,115.000,70.250,0.000,490.000,4740.750,12698.250,0.000
2023-06-01 22:00:00+02:00,4424.750,5115.500,584.750,6846.000,1658.000,339.000,20.250,2976.250,19.000,1938.750,418.750,,191.000,116.750,3.000,0.000,449.250,5491.250,12271.250,0.000
2023-06-01 23:00:00+02:00,4231.250,4459.250,625.000,6627.000,1564.000,339.000,21.000,894.500,1186.750,1949.500,219.500,,174.750,108.750,2.250,0.000,452.750,5201.000,11679.500,0.000
2023-06-02 00:00:00+02:00,4099.000,4355.750,647.000,5820.250,1621.750,334.250,21.000,508.000,254.500,1959.250,147.500,,178.000,111.250,2.500,0.000,458.750,5197.250,10716.750,0.000
2023-06-02 01:00:00+02:00,4052.250,4174.000,624.750,5474.250,1402.000,332.500,22.000,48.250,980.750,1960.500,270.500,,162.750,104.000,2.000,0.000,459.000,4625.000,9701.000,0.000
2023-06-02 02:00:00+02:00,4021.500,4170.250,642.500,5292.500,1258.250,333.750,22.000,97.000,1516.000,1949.000,249.750,,161.000,103.000,2.000,0.000,454.250,4192.750,8934.000,0.000
2023-06-02 03:00:00+02:00,4038.500,4219.250,661.750,5512.000,1308.500,334.250,22.000,293.000,1879.250,1944.750,227.750,,161.250,103.250,2.250,0.000,450.500,3475.250,8165.250,0.000
2023-06-02 04:00:00+02:00,4072.250,4343.000,648.000,5665.750,1251.250,334.250,22.000,343.250,1196.250,1935.000,248.000,,172.500,108.250,4.750,0.000,449.750,3028.750,7727.750,0.000
2023-06-02 05:00:00+02:00,4204.500,4901.000,658.750,5958.250,1270.000,333.000,23.000,217.000,1252.750,1927.500,237.250,,180.000,112.750,386.000,0.000,447.750,2720.500,7022.250,0.000
2023-06-02 06:00:00+02:00,4465.500,5277.250,638.500,6495.750,1452.000,332.250,22.250,3025.000,49.250,1940.250,523.000,,198.000,119.750,2728.750,0.000,447.750,2195.500,6125.750,0.000
2023-06-02 07:00:00+02:00,4534.500,5292.000,640.750,6687.500,1446.000,331.250,21.500,4876.000,1.250,1956.500,659.500,,210.000,124.250,7610.250,0.000,445.750,1723.250,4724.500,0.000
2023-06-02 08:00:00+02:00,4500.750,5266.750,632.250,6655.250,1284.250,331.000,20.250,2895.250,108.500,1976.500,508.250,,210.000,122.250,14514.750,0.000,448.500,1398.750,4133.250,0.000
2023-06-02 09:00:00+02:00,4308.250,4782.500,636.250,5678.750,1150.500,330.250,19.750,797.000,366.500,2007.500,337.000,,210.000,123.000,22236.250,0.000,442.250,1294.500,4274.500,0.000
2023-06-02 10:00:00+02:00,4147.500,4153.750,583.250,3828.000,1078.250,331.000,19.000,348.750,1152.000,2032.250,252.000,,190.750,116.250,29380.750,0.000,452.250,1174.250,4780.250,0.000
2023-06-02 11:00:00+02:00,4102.500,3569.750,614.000,3004.750,1128.500,332.500,19.750,394.500,2005.750,2017.000,215.500,,172.000,106.750,34425.500,0.000,459.750,989.000,5400.750,0.000
2023-06-02 12:00:00+02:00,4081.750,3614.000,579.500,2655.250,1120.000,331.000,19.000,283.250,2765.000,2033.750,267.500,,171.750,105.250,36586.750,0.000,460.250,817.000,6055.250,0.000
2023-06-02 13:00:00+02:00,4064.250,3539.000,572.750,2524.500,1097.750,327.000,19.000,4.750,3922.750,2040.000,179.250,,166.500,104.500,36714.500,0.000,462.500,619.500,6670.750,0.000
2023-06-02 14:00:00+02:00,4047.000,3470.500,599.500,2438.750,1095.500,326.750,19.000,16.250,4437.250,2012.500,219.250,,165.000,100.750,35197.000,0.000,457.750,562.000,7035.750,0.000
2023-06-02 15:00:00+02:00,4049.250,3442.250,578.250,2586.500,1104.000,329.000,18.750,218.250,3857.000,1993.250,227.750,,165.000,102.500,32176.000,0.000,463.500,675.000,7438.500,0.000
2023-06-02 16:00:00+02:00,4110.500,3776.500,577.250,3035.750,1154.750,329.000,18.000,82.500,2453.250,1987.500,184.250,,165.000,103.000,27192.500,0.000,458.000,926.500,7861.500,0.000
2023-06-02 17:00:00+02:00,4211.750,3954.000,602.750,4375.000,1198.000,328.750,18.250,256.500,1014.250,2007.000,233.500,,165.000,102.750,20564.750,0.000,458.500,1273.250,8439.000,0.000
2023-06-02 18:00:00+02:00,4410.250,4446.250,558.500,5368.000,1232.500,328.750,17.750,999.250,449.250,1998.750,305.250,,165.000,103.000,12674.000,0.000,459.250,1540.500,9292.750,0.000
2023-06-02 19:00:00+02:00,4559.500,5206.750,549.750,5324.750,1298.250,325.500,16.000,3190.250,6.500,1975.250,446.000,,165.000,103.500,5618.250,0.000,455.500,1785.000,10482.000,0.000
2023-06-02 20:00:00+02:00,4578.500,5179.250,585.750,5196.750,1347.750,325.000,17.250,5137.750,1.000,1961.250,509.000,,162.000,103.250,1592.500,0.000,453.750,1912.000,10729.500,0.000
2023-06-02 21:00:00+02:00,4538.000,5210.750,560.500,5119.000,1280.500,325.500,18.500,4189.500,73.250,1955.500,485.750,,161.000,103.500,89.000,0.000,449.000,1889.000,12664.750,0.000
2023-06-02 22:00:00+02:00,4393.000,5029.250,584.000,5044.750,1175.250,325.000,19.750,2556.250,246.250,1957.750,337.500,,161.000,103.750,5.000,0.000,449.250,1593.750,15527.750,0.000
2023-06-02 23:00:00+02:00,4247.500,4600.750,598.250,4902.750,1090.500,325.000,20.000,972.250,653.750,1961.000,269.500,,161.000,100.000,3.250,0.000,450.750,1116.000,17052.750,0.000
2023-06-03 00:00:00+02:00,4150.500,4171.750,607.750,4422.250,1126.250,325.000,22.250,687.250,179.000,1966.250,157.750,,164.000,101.000,3.250,0.000,452.250,724.000,16711.250,0.000
2023-06-03 01:00:00+02:00,4124.000,4525.000,582.750,3956.750,1098.250,325.000,24.250,871.250,121.250,1973.750,126.000,,164.000,101.000,3.750,0.000,449.000,494.500,15427.750,0.000
2023-06-03 02:00:00+02:00,4100.250,4618.250,609.000,3927.250,1094.000,322.000,25.000,504.250,224.500,1980.250,186.500,,164.000,101.750,4.000,0.000,442.250,382.000,13957.500,0.000
2023-06-03 03:00:00+02:00,4047.750,4628.750,595.750,3846.250,1053.250,320.000,25.500,303.000,457.750,1969.250,171.250,,164.000,101.750,3.750,0.000,441.750,329.000,12739.500,0.000
2023-06-03 04:00:00+02:00,4045.500,4467.000,648.500,3919.750,1070.500,320.500,26.000,428.250,698.500,1956.750,150.250,,163.000,101.750,8.000,0.000,438.000,308.000,11521.500,0.000
2023-06-03 05:00:00+02:00,4116.500,4471.500,585.000,3900.000,1083.250,318.500,26.000,531.000,653.750,1958.500,148.250,,159.500,100.750,474.000,0.000,445.750,279.750,10626.000,0.000
2023-06-03 06:00:00+02:00,4227.500,4666.750,579.000,3883.000,1086.500,318.250,26.000,940.250,559.000,1960.500,149.500,,155.000,98.000,3366.250,0.000,436.000,275.750,9147.000,0.000
2023-06-03 07:00:00+02:00,4278.000,4414.250,640.250,3924.250,1092.000,318.000,25.250,935.250,632.250,1965.750,177.000,,157.250,99.250,10098.750,0.000,435.000,226.750,5906.000,0.000
2023-06-03 08:00:00+02:00,4222.250,4245.000,667.000,3766.750,1102.500,318.000,24.000,865.000,671.000,1993.750,194.000,,173.750,107.250,19384.750,0.000,430.500,152.500,3361.250,0.000
2023-06-03 09:00:00+02:00,4129.750,3694.000,688.000,2672.250,1100.250,320.500,23.250,381.250,2308.500,2015.000,179.750,,160.000,101.500,28418.250,0.000,433.500,131.250,3211.500,0.000
2023-06-03 10:00:00+02:00,4047.250,3707.500,684.000,2194.000,1083.750,321.000,22.250,159.250,3279.250,2000.250,155.750,,145.500,94.000,35418.000,0.000,457.500,102.000,3836.750,0.000
2023-06-03 11:00:00+02:00,4006.000,3616.250,674.750,2017.250,1043.500,321.000,21.750,19.000,4481.500,1964.250,171.000,,133.000,89.250,39622.750,0.000,460.750,71.000,4297.500,0.000
2023-06-03 12:00:00+02:00,3962.000,3575.000,651.500,1970.000,1028.250,322.250,21.000,69.250,4575.250,1849.000,89.000,,133.000,91.000,41176.000,0.000,444.750,58.750,4796.500,0.000
2023-06-03 13:00:00+02:00,3942.500,3531.000,666.000,1950.750,1025.750,323.000,21.000,41.000,4883.750,1786.500,95.250,,133.000,90.750,41072.750,0.000,453.250,45.500,4668.750,0.000
2023-06-03 14:00:00+02:00,3959.000,3490.000,637.750,1897.500,1022.500,323.000,20.000,2.250,5381.500,1766.750,82.000,,133.000,88.750,39380.500,0.000,462.000,46.000,4499.000,0.000
2023-06-03 15:00:00+02:00,4005.000,3457.500,638.750,1915.250,1026.000,323.000,20.250,16.250,4882.500,1757.750,108.000,,133.000,87.750,35897.000,0.000,472.750,57.000,4564.500,0.000
2023-06-03 16:00:00+02:00,4065.000,3467.500,650.250,1991.750,1038.000,323.000,19.500,107.750,4015.000,1956.000,114.750,,133.000,88.750,30456.500,0.000,470.000,146.500,4833.250,0.000
2023-06-03 17:00:00+02:00,4154.000,3806.250,667.250,2318.750,1087.250,323.000,20.000,380.250,2470.500,1972.250,174.500,,133.000,89.250,22653.750,0.000,471.750,308.250,5622.750,0.000
2023-06-03 18:00:00+02:00,4298.000,4329.750,657.000,2990.250,1113.500,323.000,20.500,916.250,999.500,1958.000,141.000,,133.000,89.750,13655.500,0.000,474.250,404.000,6461.250,0.000
2023-06-03 19:00:00+02:00,4456.750,4733.250,646.000,3786.000,1142.250,323.000,21.000,3072.000,121.000,1931.000,255.000,,133.000,89.750,5929.750,0.000,469.500,392.750,7082.750,0.000
2023-06-03 20:00:00+02:00,4536.250,5120.750,626.500,4254.250,1134.750,323.000,22.000,5294.250,5.000,1923.750,453.000,,133.000,90.000,1537.750,0.000,470.250,428.500,7485.000,0.000
2023-06-03 21:00:00+02:00,4503.500,5151.500,594.500,4255.750,1114.500,323.000,23.250,5436.500,4.750,1918.750,489.000,,133.000,90.000,83.000,0.000,465.000,493.500,9618.000,0.000
2023-06-03 22:00:00+02:00,4401.750,4937.500,596.000,4276.000,1113.750,323.000,24.000,3603.250,143.750,1922.750,341.500,,133.000,90.250,4.000,0.000,466.500,560.000,11574.250,0.000
2023-06-03 23:00:00+02:00,4288.500,4551.250,593.750,4140.250,1406.750,323.000,25.000,2168.250,297.250,1921.250,248.000,,133.000,89.750,3.250,0.000,466.500,757.750,12248.250,0.000
2023-06-04 00:00:00+02:00,4174.750,3700.500,599.000,3144.250,1470.500,323.000,25.500,771.250,834.000,1929.000,187.000,,136.000,90.000,3.000,0.000,451.250,863.250,11546.250,0.000
2023-06-04 01:00:00+02:00,4146.750,3664.750,583.500,2657.750,1541.250,323.000,26.000,458.000,819.500,1935.500,175.250,,136.000,90.000,3.500,0.000,450.000,815.500,10243.750,0.000
2023-06-04 02:00:00+02:00,4117.500,3694.500,617.000,2638.750,1508.000,323.000,26.500,236.500,1031.000,1941.250,185.750,,136.000,90.000,4.000,0.000,453.500,672.750,8516.250,0.000
2023-06-04 03:00:00+02:00,4122.000,3727.500,643.250,2674.750,1378.750,323.000,27.250,226.500,364.500,1942.000,154.750,,136.000,90.500,4.250,0.000,449.750,614.250,6772.000,0.000
2023-06-04 04:00:00+02:00,4142.500,3721.500,649.250,2767.750,1369.000,326.250,28.000,395.250,89.250,1930.500,172.000,,132.250,90.750,8.750,0.000,447.500,560.750,5591.000,0.000
2023-06-04 05:00:00+02:00,4168.750,3697.500,654.250,2790.750,1366.000,327.000,28.000,375.250,251.250,1929.750,178.500,,131.000,91.000,497.250,0.000,447.250,569.500,5082.250,0.000
2023-06-04 06:00:00+02:00,4230.000,3748.000,635.500,2689.750,1376.250,327.000,28.000,553.750,759.250,1932.750,196.500,,131.000,91.000,3445.500,0.000,451.000,588.000,4616.000,0.000
2023-06-04 07:00:00+02:00,4224.750,3615.750,640.250,2239.750,1390.250,327.000,26.500,229.250,2174.250,1920.000,233.500,,131.000,91.000,10103.000,0.000,448.750,535.250,3304.750,0.000
2023-06-04 08:00:00+02:00,4209.250,3601.000,670.250,2146.750,1403.000,327.000,25.000,140.750,2827.000,1997.250,263.250,,131.000,91.500,19168.750,0.000,453.750,549.250,1593.750,0.000
2023-06-04 09:00:00+02:00,4151.750,3565.500,635.500,2090.750,1344.500,327.000,23.750,165.500,3790.000,1979.500,218.250,,131.000,91.000,27887.000,0.000,453.500,503.750,1232.500,0.000
2023-06-04 10:00:00+02:00,4106.250,3467.500,609.250,1981.750,1298.500,327.000,22.750,81.500,3135.000,1983.000,234.500,,131.000,91.000,34617.750,0.000,461.250,476.250,1810.500,0.000
2023-06-04 11:00:00+02:00,4068.000,3396.250,621.250,1958.250,930.750,327.000,21.000,10.250,4315.000,1982.500,131.750,,131.000,90.000,38380.750,0.000,467.500,324.250,2085.250,0.000
2023-06-04 12:00:00+02:00,4031.500,3532.750,611.500,1979.250,912.750,327.000,20.750,12.500,4791.500,1888.000,84.750,,131.000,89.250,40622.250,0.000,452.500,175.000,2152.500,0.000
2023-06-04 13:00:00+02:00,4008.500,3518.750,644.250,1940.750,900.000,327.000,20.750,20.750,5223.750,1701.250,74.250,,131.000,89.000,39868.500,0.000,447.250,99.500,1585.000,0.000
2023-06-04 14:00:00+02:00,3981.250,3499.250,618.000,1940.750,885.000,326.000,20.000,1.000,5171.000,1690.000,171.000,,131.000,89.000,37942.000,0.000,447.500,100.000,1614.750,0.000
2023-06-04 15:00:00+02:00,4000.000,3539.750,599.750,1932.500,900.250,322.500,19.250,4.000,4637.000,1748.750,187.250,,131.000,89.000,35309.250,0.000,453.750,162.500,2267.000,0.000
2023-06-04 16:00:00+02:00,4040.250,3691.250,603.750,2235.250,931.750,321.250,19.500,163.250,3467.750,1806.000,219.500,,131.000,89.000,29615.250,0.000,465.500,198.000,2699.000,0.000
2023-06-04 17:00:00+02:00,4110.000,3808.000,605.000,2661.000,992.750,323.000,20.000,242.500,2925.750,1969.250,301.000,,129.500,89.000,21883.750,0.000,466.750,237.000,3512.500,0.000
2023-06-04 18:00:00+02:00,4247.000,4516.500,631.000,3850.250,1020.000,323.000,20.000,617.750,632.500,1950.500,234.000,,128.000,89.000,13410.000,0.000,471.250,259.500,4328.250,0.000
2023-06-04 19:00:00+02:00,4395.500,5378.500,629.000,5345.000,1070.750,323.000,20.750,2033.750,65.500,1937.250,386.250,,128.000,89.250,5897.500,0.000,472.250,341.000,5239.750,0.000
2023-06-04 20:00:00+02:00,4496.000,5804.000,620.000,5703.000,1123.500,323.000,21.750,4294.000,7.250,1922.750,469.500,,128.750,89.750,1632.250,0.000,471.000,309.500,5928.250,0.000
2023-06-04 21:00:00+02:00,4445.000,5790.500,649.250,5879.000,1134.750,323.000,19.250,3259.750,9.000,1909.750,222.500,,131.000,90.000,97.750,0.000,466.000,280.750,7861.750,0.000
2023-06-04 22:00:00+02:00,4340.250,5778.250,656.000,5954.000,1105.000,323.000,20.000,2144.500,92.750,1907.750,203.500,,131.000,90.000,3.250,0.000,467.500,229.250,9625.750,0.000
