,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2023-08-08 08:00:00+02:00,496.000,898.000,527.000,136.000,1051.000,,2940.000,1172.000,,30872.000,2892.000,72.000,1480.000,6.000,
2023-08-08 09:00:00+02:00,498.000,987.000,527.000,137.000,695.000,,3117.000,1330.000,,30697.000,6046.000,67.000,1439.000,4.000,
2023-08-08 10:00:00+02:00,495.000,939.000,527.000,137.000,212.000,,2999.000,1194.000,,30440.000,8820.000,63.000,1842.000,4.000,
2023-08-08 11:00:00+02:00,496.000,837.000,527.000,137.000,,509.000,2891.000,738.000,,29688.000,10651.000,63.000,2249.000,5.000,
2023-08-08 12:00:00+02:00,497.000,940.000,527.000,137.000,,836.000,2828.000,970.000,,29504.000,11516.000,66.000,2663.000,7.000,
2023-08-08 13:00:00+02:00,495.000,990.000,526.000,137.000,,1540.000,2809.000,1044.000,,29572.000,11777.000,68.000,2793.000,8.000,
2023-08-08 14:00:00+02:00,495.000,929.000,526.000,137.000,,1724.000,2582.000,964.000,,29682.000,11613.000,68.000,2815.000,8.000,
2023-08-08 15:00:00+02:00,498.000,958.000,526.000,137.000,,1598.000,2568.000,945.000,,29652.000,10872.000,65.000,2996.000,10.000,
2023-08-08 16:00:00+02:00,494.000,1062.000,527.000,137.000,,1671.000,2606.000,1069.000,,29655.000,9535.000,64.000,3205.000,18.000,
2023-08-08 17:00:00+02:00,499.000,1208.000,442.000,137.000,,800.000,2656.000,1329.000,,29786.000,7286.000,64.000,3153.000,32.000,
2023-08-08 18:00:00+02:00,497.000,1255.000,328.000,137.000,123.000,,2828.000,1786.000,,30164.000,4686.000,69.000,2656.000,52.000,
2023-08-08 19:00:00+02:00,501.000,1312.000,333.000,137.000,1152.000,,3059.000,2767.000,,30517.000,2086.000,70.000,2160.000,74.000,
2023-08-08 20:00:00+02:00,498.000,1340.000,333.000,137.000,1904.000,,3468.000,2645.000,,30682.000,573.000,69.000,2006.000,74.000,
2023-08-08 21:00:00+02:00,497.000,1337.000,333.000,137.000,1539.000,,3529.000,2023.000,,30726.000,223.000,70.000,2117.000,71.000,
2023-08-08 22:00:00+02:00,487.000,1258.000,333.000,137.000,1318.000,,3375.000,2075.000,,30909.000,0.000,68.000,2499.000,79.000,
2023-08-08 23:00:00+02:00,478.000,1227.000,327.000,137.000,1143.000,,3375.000,1684.000,,30948.000,0.000,70.000,2767.000,111.000,
2023-08-09 00:00:00+02:00,480.000,1196.000,327.000,137.000,665.000,,3119.000,1595.000,,30788.000,0.000,71.000,3074.000,139.000,
2023-08-09 01:00:00+02:00,477.000,1184.000,326.000,137.000,,256.000,2956.000,1314.000,,30701.000,0.000,72.000,3291.000,116.000,
2023-08-09 02:00:00+02:00,476.000,1318.000,326.000,136.000,,792.000,2848.000,729.000,,30798.000,0.000,73.000,3235.000,98.000,
2023-08-09 03:00:00+02:00,476.000,1413.000,326.000,134.000,,1021.000,2729.000,611.000,,30920.000,0.000,75.000,2841.000,72.000,
2023-08-09 04:00:00+02:00,476.000,1580.000,327.000,135.000,,1076.000,2730.000,731.000,,31068.000,0.000,73.000,2431.000,49.000,
2023-08-09 05:00:00+02:00,476.000,1719.000,328.000,136.000,,1118.000,2699.000,879.000,,31379.000,0.000,75.000,2204.000,43.000,
2023-08-09 06:00:00+02:00,476.000,2083.000,339.000,137.000,,59.000,2906.000,1242.000,,31804.000,254.000,77.000,1944.000,28.000,
2023-08-09 07:00:00+02:00,482.000,2309.000,431.000,137.000,550.000,,3075.000,1304.000,,31874.000,739.000,77.000,1778.000,18.000,
2023-08-09 08:00:00+02:00,475.000,2723.000,376.000,137.000,695.000,,3250.000,1341.000,,32135.000,2688.000,72.000,1384.000,18.000,
2023-08-09 09:00:00+02:00,477.000,2852.000,462.000,137.000,1289.000,,3306.000,1391.000,,32238.000,5785.000,71.000,1104.000,11.000,
2023-08-09 10:00:00+02:00,473.000,2531.000,507.000,137.000,1156.000,,3199.000,1361.000,,32246.000,8366.000,68.000,985.000,8.000,
2023-08-09 11:00:00+02:00,473.000,2322.000,507.000,137.000,909.000,,2900.000,1131.000,,32065.000,10123.000,67.000,928.000,2.000,
2023-08-09 12:00:00+02:00,479.000,2198.000,506.000,137.000,,124.000,2812.000,1258.000,,31964.000,11200.000,69.000,1025.000,0.000,
2023-08-09 13:00:00+02:00,482.000,1933.000,506.000,136.000,,689.000,2792.000,982.000,,31724.000,11687.000,70.000,1160.000,0.000,
2023-08-09 14:00:00+02:00,483.000,1531.000,506.000,136.000,,899.000,2733.000,807.000,,31918.000,11619.000,71.000,1137.000,0.000,
2023-08-09 15:00:00+02:00,482.000,1435.000,503.000,135.000,,872.000,2765.000,825.000,,32038.000,11055.000,70.000,1118.000,0.000,
2023-08-09 16:00:00+02:00,479.000,1681.000,460.000,134.000,,672.000,2716.000,920.000,,32003.000,9976.000,69.000,1122.000,3.000,
2023-08-09 17:00:00+02:00,477.000,2580.000,342.000,134.000,299.000,,2721.000,1260.000,,32052.000,8018.000,72.000,1119.000,3.000,
2023-08-09 18:00:00+02:00,476.000,2669.000,321.000,134.000,1130.000,,2893.000,1818.000,,32038.000,5282.000,76.000,1082.000,7.000,
2023-08-09 19:00:00+02:00,475.000,2798.000,321.000,134.000,1924.000,,3201.000,2343.000,,32190.000,2359.000,78.000,1114.000,12.000,
2023-08-09 20:00:00+02:00,476.000,2915.000,321.000,134.000,1983.000,,3616.000,2441.000,,31867.000,615.000,82.000,1276.000,34.000,
2023-08-09 21:00:00+02:00,475.000,2961.000,321.000,135.000,1898.000,,3755.000,2603.000,,31764.000,219.000,80.000,1612.000,86.000,
2023-08-09 22:00:00+02:00,474.000,2791.000,321.000,135.000,1644.000,,3756.000,2491.000,,31774.000,0.000,79.000,2053.000,192.000,
2023-08-09 23:00:00+02:00,475.000,2760.000,322.000,135.000,1322.000,,3519.000,2391.000,,31707.000,0.000,79.000,2343.000,309.000,
2023-08-10 00:00:00+02:00,475.000,2929.000,404.000,136.000,989.000,,3170.000,1877.000,,31667.000,0.000,80.000,2437.000,279.000,
2023-08-10 01:00:00+02:00,476.000,2730.000,440.000,136.000,852.000,,2970.000,1402.000,,31623.000,0.000,80.000,2500.000,187.000,
2023-08-10 02:00:00+02:00,477.000,2651.000,322.000,200.000,206.000,,2912.000,1274.000,,31768.000,0.000,77.000,2739.000,155.000,
2023-08-10 03:00:00+02:00,479.000,2507.000,322.000,266.000,,273.000,2777.000,959.000,,31800.000,0.000,73.000,2704.000,148.000,
2023-08-10 04:00:00+02:00,478.000,2411.000,322.000,266.000,,742.000,2714.000,904.000,,31835.000,0.000,72.000,2594.000,267.000,
2023-08-10 05:00:00+02:00,479.000,2309.000,322.000,266.000,,153.000,2712.000,888.000,,31502.000,0.000,72.000,2773.000,143.000,
2023-08-10 06:00:00+02:00,469.000,2522.000,333.000,250.000,914.000,,2772.000,1488.000,,30629.000,257.000,72.000,2930.000,105.000,
2023-08-10 07:00:00+02:00,439.000,2512.000,446.000,139.000,1144.000,,3065.000,1612.000,,30472.000,756.000,74.000,3007.000,96.000,
2023-08-10 08:00:00+02:00,434.000,2582.000,334.000,137.000,1168.000,,3522.000,1647.000,,30392.000,2473.000,74.000,2479.000,86.000,
2023-08-10 09:00:00+02:00,432.000,2586.000,398.000,137.000,1412.000,,3379.000,1532.000,,30333.000,5193.000,73.000,1566.000,44.000,
2023-08-10 10:00:00+02:00,417.000,1911.000,372.000,137.000,758.000,,3113.000,1276.000,,30223.000,7597.000,70.000,1368.000,16.000,
2023-08-10 11:00:00+02:00,393.000,1321.000,320.000,136.000,449.000,,2975.000,1038.000,,30228.000,9584.000,73.000,1458.000,16.000,
2023-08-10 12:00:00+02:00,322.000,1226.000,321.000,135.000,325.000,,2949.000,1064.000,,30425.000,10801.000,75.000,1212.000,63.000,
2023-08-10 13:00:00+02:00,319.000,1300.000,322.000,135.000,96.000,,2830.000,1240.000,,30488.000,11203.000,74.000,1104.000,80.000,
2023-08-10 14:00:00+02:00,316.000,1182.000,322.000,135.000,,554.000,2699.000,1049.000,,30442.000,11235.000,77.000,1155.000,61.000,
2023-08-10 15:00:00+02:00,308.000,1184.000,328.000,135.000,,713.000,2802.000,937.000,,30408.000,10640.000,77.000,1332.000,82.000,
2023-08-10 16:00:00+02:00,305.000,1259.000,287.000,135.000,,194.000,2842.000,1143.000,,30435.000,9324.000,79.000,1549.000,65.000,
2023-08-10 17:00:00+02:00,321.000,1495.000,35.000,135.000,507.000,,3053.000,1321.000,,30736.000,7419.000,79.000,1820.000,43.000,
2023-08-10 18:00:00+02:00,322.000,2445.000,31.000,771.000,964.000,,3136.000,1480.000,,30842.000,4683.000,77.000,1992.000,35.000,
2023-08-10 19:00:00+02:00,322.000,2582.000,32.000,756.000,1351.000,,3592.000,1796.000,,31011.000,2092.000,83.000,2088.000,22.000,
2023-08-10 20:00:00+02:00,322.000,2496.000,33.000,137.000,1625.000,,3760.000,1974.000,,31021.000,570.000,80.000,2202.000,39.000,
2023-08-10 21:00:00+02:00,321.000,2585.000,33.000,137.000,1419.000,,4018.000,2413.000,,30792.000,220.000,81.000,2168.000,56.000,
2023-08-10 22:00:00+02:00,320.000,2484.000,34.000,137.000,1630.000,,3829.000,2492.000,,30641.000,0.000,81.000,2135.000,61.000,
2023-08-10 23:00:00+02:00,323.000,2514.000,35.000,144.000,1237.000,,3511.000,2290.000,,30844.000,0.000,85.000,2292.000,57.000,
2023-08-11 00:00:00+02:00,325.000,2482.000,34.000,254.000,1003.000,,3229.000,1705.000,,31231.000,0.000,85.000,2236.000,58.000,
2023-08-11 01:00:00+02:00,327.000,2035.000,33.000,249.000,630.000,,3005.000,1435.000,,31738.000,0.000,85.000,2255.000,73.000,
2023-08-11 02:00:00+02:00,329.000,1959.000,33.000,246.000,,621.000,2839.000,930.000,,32133.000,0.000,86.000,2288.000,62.000,
2023-08-11 03:00:00+02:00,327.000,2163.000,34.000,248.000,,1094.000,2654.000,720.000,,32109.000,0.000,87.000,2235.000,71.000,
2023-08-11 04:00:00+02:00,318.000,2333.000,33.000,248.000,,957.000,2610.000,709.000,,31971.000,0.000,87.000,2081.000,42.000,
2023-08-11 05:00:00+02:00,314.000,2390.000,32.000,247.000,,1034.000,2614.000,783.000,,32364.000,0.000,86.000,1820.000,33.000,
2023-08-11 06:00:00+02:00,315.000,2560.000,31.000,176.000,236.000,,2744.000,1080.000,,32275.000,251.000,81.000,1659.000,8.000,
2023-08-11 07:00:00+02:00,319.000,2575.000,29.000,135.000,683.000,,2907.000,1226.000,,32492.000,734.000,76.000,1667.000,12.000,
2023-08-11 08:00:00+02:00,331.000,2586.000,28.000,134.000,701.000,,3141.000,1204.000,,32553.000,2532.000,78.000,1524.000,28.000,
2023-08-11 09:00:00+02:00,332.000,2579.000,28.000,135.000,125.000,,2964.000,1171.000,,32743.000,5058.000,78.000,1391.000,95.000,
2023-08-11 10:00:00+02:00,332.000,1520.000,27.000,135.000,,724.000,2779.000,1178.000,,32959.000,7341.000,78.000,1339.000,158.000,
2023-08-11 11:00:00+02:00,332.000,1231.000,26.000,135.000,,1220.000,2600.000,757.000,,33247.000,9199.000,78.000,1325.000,193.000,
2023-08-11 12:00:00+02:00,331.000,1264.000,26.000,135.000,,1746.000,2568.000,992.000,,32997.000,10577.000,77.000,1415.000,190.000,
2023-08-11 13:00:00+02:00,328.000,1212.000,26.000,135.000,,1806.000,2514.000,744.000,,32533.000,11094.000,75.000,1736.000,224.000,
2023-08-11 14:00:00+02:00,329.000,1342.000,26.000,135.000,,2037.000,2492.000,521.000,,32387.000,11023.000,76.000,1869.000,193.000,
2023-08-11 15:00:00+02:00,326.000,1235.000,26.000,135.000,,2058.000,2450.000,467.000,,32619.000,10311.000,76.000,1982.000,182.000,
2023-08-11 16:00:00+02:00,325.000,1264.000,26.000,135.000,,1408.000,2474.000,701.000,,33193.000,8940.000,77.000,2010.000,191.000,
2023-08-11 17:00:00+02:00,324.000,1550.000,26.000,135.000,,104.000,2773.000,1224.000,,33425.000,6955.000,91.000,2087.000,133.000,
2023-08-11 18:00:00+02:00,321.000,2352.000,26.000,134.000,812.000,,2903.000,1331.000,,33667.000,4461.000,85.000,2118.000,131.000,
2023-08-11 19:00:00+02:00,323.000,2512.000,26.000,134.000,1150.000,,3103.000,1626.000,,33957.000,1939.000,87.000,2226.000,98.000,
2023-08-11 20:00:00+02:00,321.000,2486.000,26.000,135.000,1201.000,,3324.000,1781.000,,33958.000,495.000,88.000,1978.000,119.000,
2023-08-11 21:00:00+02:00,321.000,2473.000,26.000,135.000,1179.000,,3570.000,1719.000,,33751.000,219.000,89.000,1603.000,102.000,
2023-08-11 22:00:00+02:00,324.000,2434.000,26.000,136.000,1205.000,,3299.000,1698.000,,33306.000,0.000,88.000,1479.000,102.000,
2023-08-11 23:00:00+02:00,337.000,2495.000,26.000,135.000,1680.000,,3213.000,1843.000,,32694.000,0.000,88.000,1548.000,119.000,
2023-08-12 00:00:00+02:00,345.000,2393.000,26.000,135.000,1404.000,,3076.000,1761.000,,32323.000,0.000,88.000,1502.000,128.000,
2023-08-12 01:00:00+02:00,344.000,2374.000,26.000,134.000,1341.000,,2881.000,1359.000,,32350.000,0.000,90.000,1618.000,72.000,
2023-08-12 02:00:00+02:00,341.000,2589.000,26.000,135.000,462.000,,2834.000,1413.000,,32512.000,0.000,91.000,1708.000,15.000,
2023-08-12 03:00:00+02:00,342.000,2141.000,26.000,141.000,,14.000,2772.000,1072.000,,32338.000,0.000,92.000,1785.000,17.000,
2023-08-12 04:00:00+02:00,343.000,1648.000,26.000,255.000,,712.000,2729.000,843.000,,32597.000,0.000,89.000,1825.000,37.000,
2023-08-12 05:00:00+02:00,342.000,1580.000,26.000,254.000,,812.000,2665.000,893.000,,32525.000,0.000,93.000,1924.000,17.000,
2023-08-12 06:00:00+02:00,350.000,1557.000,26.000,188.000,,57.000,2622.000,1112.000,,32578.000,239.000,92.000,1723.000,8.000,
2023-08-12 07:00:00+02:00,349.000,1421.000,26.000,136.000,184.000,,2625.000,944.000,,31939.000,664.000,92.000,1635.000,20.000,
2023-08-12 08:00:00+02:00,346.000,1585.000,26.000,136.000,451.000,,2606.000,1026.000,,31420.000,2229.000,91.000,1451.000,43.000,
2023-08-12 09:00:00+02:00,345.000,1702.000,26.000,136.000,511.000,,2690.000,923.000,,31288.000,4603.000,91.000,1550.000,63.000,
2023-08-12 10:00:00+02:00,343.000,1376.000,26.000,136.000,,51.000,2760.000,720.000,,30915.000,6799.000,76.000,1803.000,71.000,
2023-08-12 11:00:00+02:00,341.000,935.000,26.000,136.000,,1222.000,2756.000,512.000,,30665.000,8472.000,81.000,2041.000,86.000,
2023-08-12 12:00:00+02:00,342.000,681.000,26.000,136.000,,1399.000,2612.000,463.000,,30206.000,9420.000,71.000,2453.000,91.000,
2023-08-12 13:00:00+02:00,340.000,664.000,26.000,136.000,,1801.000,2546.000,311.000,,28951.000,9610.000,71.000,3275.000,82.000,
2023-08-12 14:00:00+02:00,342.000,654.000,26.000,136.000,,2036.000,2359.000,300.000,,26338.000,9247.000,71.000,4105.000,71.000,
2023-08-12 15:00:00+02:00,340.000,682.000,26.000,136.000,,2034.000,2250.000,292.000,,25661.000,8700.000,72.000,4390.000,70.000,
2023-08-12 16:00:00+02:00,341.000,641.000,26.000,136.000,,1842.000,2212.000,377.000,,26469.000,7713.000,75.000,4536.000,88.000,
2023-08-12 17:00:00+02:00,335.000,853.000,26.000,136.000,,860.000,2270.000,753.000,,29474.000,6116.000,78.000,4615.000,99.000,
2023-08-12 18:00:00+02:00,339.000,1390.000,26.000,136.000,,212.000,2411.000,718.000,,30470.000,4114.000,82.000,4421.000,92.000,
2023-08-12 19:00:00+02:00,341.000,1891.000,26.000,136.000,693.000,,2595.000,1260.000,,31195.000,1773.000,81.000,3508.000,101.000,
2023-08-12 20:00:00+02:00,342.000,2253.000,26.000,136.000,1256.000,,2788.000,1784.000,,31319.000,480.000,79.000,2455.000,111.000,
2023-08-12 21:00:00+02:00,341.000,2292.000,26.000,135.000,940.000,,2991.000,1794.000,,31440.000,216.000,77.000,1935.000,106.000,
2023-08-12 22:00:00+02:00,340.000,2140.000,26.000,624.000,1525.000,,3079.000,2116.000,,31214.000,0.000,81.000,1764.000,91.000,
2023-08-12 23:00:00+02:00,343.000,2277.000,26.000,510.000,1410.000,,3087.000,1803.000,,31323.000,0.000,84.000,1652.000,72.000,
2023-08-13 00:00:00+02:00,341.000,1822.000,33.000,294.000,710.000,,3029.000,1306.000,,31123.000,0.000,83.000,1484.000,62.000,
2023-08-13 01:00:00+02:00,338.000,1252.000,33.000,296.000,166.000,,2825.000,1109.000,,31256.000,0.000,82.000,1492.000,100.000,
2023-08-13 02:00:00+02:00,345.000,1339.000,33.000,277.000,,675.000,2592.000,1323.000,,31173.000,0.000,84.000,1445.000,115.000,
2023-08-13 03:00:00+02:00,344.000,1065.000,33.000,258.000,,884.000,2485.000,1253.000,,31442.000,0.000,84.000,1335.000,99.000,
2023-08-13 04:00:00+02:00,346.000,1017.000,33.000,258.000,,1216.000,2379.000,631.000,,30864.000,0.000,76.000,1191.000,75.000,
2023-08-13 05:00:00+02:00,352.000,1020.000,33.000,258.000,,1380.000,2341.000,760.000,,30892.000,0.000,73.000,1269.000,66.000,
2023-08-13 06:00:00+02:00,348.000,1007.000,33.000,258.000,,1183.000,2338.000,548.000,,30793.000,237.000,67.000,1335.000,94.000,
2023-08-13 07:00:00+02:00,344.000,931.000,33.000,202.000,,1399.000,2367.000,557.000,,30735.000,618.000,64.000,1373.000,103.000,
2023-08-13 08:00:00+02:00,351.000,876.000,33.000,136.000,,1396.000,2453.000,615.000,,30491.000,1995.000,68.000,1170.000,82.000,
2023-08-13 09:00:00+02:00,347.000,861.000,33.000,137.000,,1420.000,2322.000,442.000,,29217.000,4074.000,66.000,1022.000,41.000,
2023-08-13 10:00:00+02:00,350.000,869.000,33.000,136.000,,1668.000,2252.000,399.000,,27361.000,6410.000,63.000,1123.000,46.000,
2023-08-13 11:00:00+02:00,347.000,800.000,33.000,137.000,,1887.000,2141.000,338.000,,26384.000,8216.000,69.000,1602.000,57.000,
2023-08-13 12:00:00+02:00,346.000,676.000,34.000,137.000,,1955.000,2138.000,369.000,,24848.000,9318.000,67.000,2069.000,42.000,
2023-08-13 13:00:00+02:00,342.000,682.000,34.000,136.000,,2035.000,2130.000,399.000,,23721.000,9913.000,64.000,2507.000,43.000,
2023-08-13 14:00:00+02:00,341.000,677.000,35.000,136.000,,2035.000,2069.000,358.000,,23544.000,9989.000,66.000,2581.000,37.000,
2023-08-13 15:00:00+02:00,344.000,670.000,35.000,135.000,,2032.000,2000.000,297.000,,24372.000,9655.000,68.000,2668.000,26.000,
2023-08-13 16:00:00+02:00,348.000,754.000,35.000,135.000,,1758.000,1961.000,287.000,,26654.000,8581.000,71.000,2573.000,14.000,
2023-08-13 17:00:00+02:00,347.000,784.000,35.000,135.000,,673.000,2525.000,705.000,,30027.000,6942.000,73.000,2150.000,8.000,
2023-08-13 18:00:00+02:00,344.000,1056.000,35.000,135.000,,81.000,2582.000,1173.000,,30820.000,4519.000,73.000,1774.000,2.000,
2023-08-13 19:00:00+02:00,344.000,1484.000,34.000,135.000,571.000,,2626.000,1695.000,,31209.000,1995.000,74.000,1409.000,0.000,
2023-08-13 20:00:00+02:00,346.000,2082.000,34.000,135.000,1015.000,,2790.000,2134.000,,31365.000,528.000,75.000,1160.000,0.000,
2023-08-13 21:00:00+02:00,348.000,2236.000,35.000,135.000,1563.000,,2930.000,2224.000,,31300.000,217.000,75.000,1154.000,0.000,
2023-08-13 22:00:00+02:00,350.000,2204.000,35.000,136.000,1693.000,,3211.000,2281.000,,31219.000,0.000,77.000,1230.000,0.000,
2023-08-13 23:00:00+02:00,349.000,2151.000,36.000,136.000,1077.000,,3069.000,1999.000,,31248.000,0.000,77.000,1415.000,0.000,
2023-08-14 00:00:00+02:00,350.000,2215.000,38.000,137.000,951.000,,2890.000,1811.000,,31212.000,0.000,78.000,1549.000,2.000,
2023-08-14 01:00:00+02:00,350.000,1708.000,39.000,237.000,378.000,,2674.000,944.000,,30777.000,0.000,80.000,1728.000,16.000,
2023-08-14 02:00:00+02:00,352.000,1533.000,40.000,258.000,,315.000,2547.000,746.000,,30650.000,0.000,83.000,1928.000,27.000,
2023-08-14 03:00:00+02:00,349.000,1410.000,41.000,258.000,,1147.000,2369.000,373.000,,30737.000,0.000,85.000,2195.000,42.000,
2023-08-14 04:00:00+02:00,346.000,1376.000,42.000,259.000,,1298.000,2347.000,410.000,,30743.000,0.000,77.000,2468.000,49.000,
2023-08-14 05:00:00+02:00,333.000,1456.000,42.000,259.000,,956.000,2371.000,545.000,,30771.000,0.000,74.000,2495.000,48.000,
2023-08-14 06:00:00+02:00,330.000,1866.000,42.000,258.000,225.000,,2507.000,1133.000,,31185.000,234.000,77.000,2324.000,37.000,
2023-08-14 07:00:00+02:00,327.000,1831.000,42.000,183.000,630.000,,2670.000,1273.000,,31586.000,600.000,78.000,2324.000,32.000,
2023-08-14 08:00:00+02:00,337.000,1800.000,44.000,137.000,543.000,,2761.000,1396.000,,31830.000,2000.000,74.000,2290.000,30.000,
2023-08-14 09:00:00+02:00,343.000,1604.000,45.000,137.000,229.000,,2806.000,1025.000,,31730.000,4229.000,73.000,2182.000,45.000,
2023-08-14 10:00:00+02:00,343.000,985.000,46.000,137.000,,541.000,2809.000,935.000,,31664.000,6473.000,65.000,2583.000,83.000,
2023-08-14 11:00:00+02:00,342.000,834.000,47.000,136.000,,1000.000,2901.000,912.000,,31867.000,8156.000,62.000,3130.000,110.000,
2023-08-14 12:00:00+02:00,342.000,867.000,47.000,137.000,,851.000,2810.000,690.000,,31764.000,9211.000,62.000,3269.000,140.000,
2023-08-14 13:00:00+02:00,341.000,867.000,47.000,137.000,,842.000,2674.000,666.000,,31655.000,10069.000,63.000,3449.000,132.000,
2023-08-14 14:00:00+02:00,343.000,875.000,46.000,137.000,,1038.000,2498.000,617.000,,31878.000,10301.000,63.000,3523.000,126.000,
2023-08-14 15:00:00+02:00,341.000,927.000,46.000,137.000,,548.000,2441.000,836.000,,32392.000,9701.000,63.000,3492.000,137.000,
2023-08-14 16:00:00+02:00,341.000,894.000,45.000,137.000,,290.000,2437.000,982.000,,32653.000,8548.000,65.000,3384.000,129.000,
2023-08-14 17:00:00+02:00,344.000,887.000,43.000,137.000,155.000,,2609.000,1053.000,,32808.000,6703.000,68.000,3263.000,119.000,
2023-08-14 18:00:00+02:00,344.000,1347.000,42.000,136.000,705.000,,2973.000,1512.000,,31963.000,4247.000,69.000,2952.000,128.000,
2023-08-14 19:00:00+02:00,348.000,2130.000,40.000,537.000,805.000,,3434.000,2513.000,,31353.000,1778.000,73.000,2692.000,117.000,
2023-08-14 20:00:00+02:00,351.000,2336.000,38.000,590.000,884.000,,3536.000,2301.000,,31423.000,451.000,74.000,2799.000,109.000,
2023-08-14 21:00:00+02:00,349.000,2468.000,37.000,453.000,866.000,,3668.000,1695.000,,31655.000,214.000,73.000,2496.000,112.000,
2023-08-14 22:00:00+02:00,348.000,2606.000,36.000,536.000,1033.000,,3500.000,1757.000,,31664.000,0.000,73.000,1962.000,108.000,
2023-08-14 23:00:00+02:00,348.000,2543.000,35.000,498.000,720.000,,3409.000,1704.000,,31692.000,0.000,79.000,1754.000,56.000,
2023-08-15 00:00:00+02:00,348.000,2280.000,34.000,286.000,538.000,,3067.000,1880.000,,31579.000,0.000,82.000,1789.000,56.000,
2023-08-15 01:00:00+02:00,348.000,1818.000,34.000,197.000,427.000,,3038.000,1405.000,,30830.000,0.000,82.000,1972.000,57.000,
