,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2024-06-28 05:00:00+02:00,102.250,272.750,478.250,38.750,0.000,,0.000,14.000,17.000,,1874.500,45.000,10.500,87.500,21.500,0.250
2024-06-28 06:00:00+02:00,112.000,324.250,542.500,38.750,0.000,,0.000,14.000,19.500,,1874.250,47.000,11.750,368.500,21.250,0.000
2024-06-28 07:00:00+02:00,112.750,340.000,502.250,40.750,0.000,,0.000,14.000,22.750,,1872.750,47.500,11.500,948.500,20.500,0.000
2024-06-28 08:00:00+02:00,104.000,331.250,469.500,41.000,0.000,,0.000,14.000,23.000,,1872.500,49.500,11.250,1647.250,21.500,0.000
2024-06-28 09:00:00+02:00,95.750,262.750,456.500,41.000,0.000,0.000,0.000,14.000,23.000,,1871.000,56.750,12.000,2267.250,20.750,0.000
2024-06-28 10:00:00+02:00,94.750,212.250,473.250,41.250,0.000,,0.000,14.000,22.000,,1870.750,61.500,11.750,2605.250,19.500,0.250
2024-06-28 11:00:00+02:00,94.000,217.750,473.000,40.500,0.000,,0.000,14.000,20.750,,1871.500,67.250,11.000,2635.000,19.500,0.750
2024-06-28 12:00:00+02:00,93.750,213.500,429.250,40.250,0.000,,0.000,14.000,21.000,,1869.750,70.500,11.000,2564.750,20.750,1.250
2024-06-28 13:00:00+02:00,93.000,214.250,442.500,39.250,0.000,,0.000,14.000,21.000,,1869.000,69.250,10.750,2543.500,19.500,5.500
2024-06-28 14:00:00+02:00,92.750,217.500,490.500,39.750,0.000,,0.000,14.000,21.000,,1869.750,62.250,10.000,2291.000,20.250,11.000
2024-06-28 15:00:00+02:00,92.250,246.000,492.500,40.500,0.000,0.000,0.000,14.000,21.000,,1870.500,51.000,10.500,1872.500,20.250,33.750
2024-06-28 16:00:00+02:00,95.750,268.250,530.500,40.250,0.000,,0.000,14.000,21.000,,1869.750,46.750,10.250,1480.500,21.500,28.250
2024-06-28 17:00:00+02:00,109.750,331.750,573.500,40.000,0.000,,0.000,14.000,21.000,,1869.750,47.000,11.000,981.750,22.000,17.250
2024-06-28 18:00:00+02:00,111.750,365.250,627.250,39.250,0.000,,0.000,14.000,21.000,,1870.000,46.750,11.000,595.750,21.250,29.250
2024-06-28 19:00:00+02:00,111.750,362.000,878.250,39.750,0.000,,0.000,14.000,21.000,,1870.250,47.000,12.000,221.750,21.500,14.750
2024-06-28 20:00:00+02:00,113.250,365.750,877.250,38.750,0.000,,0.000,14.000,20.000,,1869.750,46.000,12.250,31.500,21.000,4.750
2024-06-28 21:00:00+02:00,113.750,353.750,897.500,38.500,0.000,0.000,0.000,14.000,19.000,,1868.000,46.250,11.500,0.250,20.750,3.750
2024-06-28 22:00:00+02:00,112.750,346.750,630.250,39.250,0.000,,0.000,14.000,19.000,,1867.500,46.500,11.000,0.000,20.500,2.250
2024-06-28 23:00:00+02:00,108.000,299.750,590.750,38.500,0.000,,0.000,14.000,15.500,,1868.250,47.500,10.750,0.000,20.750,4.750
2024-06-29 00:00:00+02:00,108.250,255.000,522.250,39.250,0.000,,0.000,14.000,15.000,,1868.500,48.750,10.750,0.000,21.250,10.250
2024-06-29 01:00:00+02:00,107.000,252.500,486.250,38.500,0.000,,0.000,14.000,15.000,,1867.750,48.500,10.500,0.000,21.750,25.250
2024-06-29 02:00:00+02:00,105.000,239.750,509.000,39.000,0.000,,0.000,14.000,15.000,,1868.250,47.750,10.000,0.000,22.250,28.250
2024-06-29 03:00:00+02:00,96.250,243.500,482.250,37.750,0.000,0.000,0.000,14.000,15.000,,1867.750,48.000,10.250,0.000,22.000,11.500
2024-06-29 04:00:00+02:00,96.000,234.750,506.250,37.000,0.000,0.000,0.000,14.000,15.000,,1868.000,47.250,11.750,1.500,20.750,6.500
2024-06-29 05:00:00+02:00,96.000,224.500,492.500,37.250,0.000,,0.000,14.000,15.000,,1867.250,47.250,12.000,87.750,20.500,2.250
2024-06-29 06:00:00+02:00,87.500,225.500,476.500,37.250,0.000,,0.000,14.000,15.000,,1867.250,48.500,11.000,372.000,20.500,1.250
2024-06-29 07:00:00+02:00,90.750,223.000,464.250,35.750,0.000,,0.000,14.000,15.000,,1867.750,49.000,11.250,1014.000,20.750,0.000
2024-06-29 08:00:00+02:00,91.000,216.500,448.750,36.000,0.000,,0.000,15.000,15.000,,1867.250,51.250,9.750,1798.500,20.500,0.000
2024-06-29 09:00:00+02:00,90.500,215.750,442.000,34.750,0.000,,0.000,15.000,15.000,,1866.750,58.500,9.250,2405.250,19.000,0.000
2024-06-29 10:00:00+02:00,90.500,215.250,396.000,34.000,0.000,0.000,0.000,15.000,15.000,,1864.250,63.000,8.000,2775.750,20.250,0.000
2024-06-29 11:00:00+02:00,90.250,215.500,388.500,33.500,0.000,,0.000,15.000,15.000,,1867.000,69.000,6.000,2801.000,16.500,0.500
2024-06-29 12:00:00+02:00,90.000,215.750,391.000,34.750,0.000,,0.000,15.000,15.000,,1867.500,72.250,6.000,2735.500,16.750,2.750
2024-06-29 13:00:00+02:00,89.750,215.000,386.250,36.250,0.000,,0.000,15.000,15.000,,1868.000,71.000,5.250,2647.000,16.750,5.250
2024-06-29 14:00:00+02:00,89.500,215.000,369.000,34.250,0.000,,0.000,16.000,15.000,,1868.250,63.500,6.000,2573.750,18.250,9.000
2024-06-29 15:00:00+02:00,88.500,215.250,366.000,38.000,0.000,,0.000,16.000,15.000,,1867.250,53.000,5.250,2352.000,19.000,13.500
2024-06-29 16:00:00+02:00,87.750,215.000,454.000,37.750,0.000,0.000,0.000,16.000,15.000,,1868.250,48.750,6.250,2006.000,19.250,19.750
2024-06-29 17:00:00+02:00,101.500,227.750,534.500,34.000,0.000,,0.000,16.000,15.750,,1868.500,48.750,7.750,1412.500,20.000,29.000
2024-06-29 18:00:00+02:00,106.000,296.000,637.250,36.500,0.000,,0.000,16.000,17.000,,1867.000,49.750,8.500,685.500,18.750,42.000
2024-06-29 19:00:00+02:00,106.250,361.750,862.250,37.000,0.000,,0.000,16.000,17.000,,1866.750,48.500,11.750,194.500,18.750,44.000
2024-06-29 20:00:00+02:00,107.250,363.000,854.250,38.250,0.000,,0.000,16.000,17.000,,1866.750,48.000,11.500,21.500,21.250,70.000
2024-06-29 21:00:00+02:00,108.750,332.500,777.500,38.250,0.000,,0.000,16.000,17.000,,1866.000,47.750,11.000,0.000,21.750,84.500
2024-06-29 22:00:00+02:00,110.000,269.000,541.250,38.750,0.000,0.000,0.000,15.500,18.000,,1866.250,47.500,10.250,0.000,21.500,94.500
2024-06-29 23:00:00+02:00,109.000,247.250,487.500,38.500,0.000,,0.000,15.000,18.000,,1865.750,47.250,10.250,0.000,22.000,91.750
2024-06-30 00:00:00+02:00,96.250,236.750,444.000,38.500,0.000,,0.000,15.000,19.000,,1863.750,48.750,10.500,0.000,22.500,91.250
2024-06-30 01:00:00+02:00,90.000,245.250,411.000,37.750,0.000,,0.000,15.000,19.000,,1861.250,48.750,11.000,0.000,22.250,101.500
2024-06-30 02:00:00+02:00,87.000,220.000,401.000,38.250,0.000,,0.000,15.000,19.000,,1860.750,47.250,11.000,0.000,22.250,130.500
2024-06-30 03:00:00+02:00,76.500,219.750,393.000,37.750,0.000,,0.000,15.000,19.000,,1859.750,48.000,11.000,0.000,21.750,108.000
2024-06-30 04:00:00+02:00,78.000,218.750,370.500,38.250,0.000,0.000,0.000,15.000,19.000,,1860.750,47.250,10.000,5.000,21.250,129.750
2024-06-30 05:00:00+02:00,77.750,219.500,387.000,37.500,0.000,,0.000,15.000,19.000,,1862.000,47.250,9.750,104.500,21.500,153.000
2024-06-30 06:00:00+02:00,84.250,219.250,382.500,37.250,0.000,,0.000,15.000,19.000,,1861.000,48.250,10.000,359.250,21.750,166.750
2024-06-30 07:00:00+02:00,88.750,215.750,375.500,37.750,0.000,,0.000,16.000,19.000,,1860.250,49.000,10.750,731.250,20.500,157.750
2024-06-30 08:00:00+02:00,90.000,219.250,417.250,37.500,0.000,,0.000,16.000,19.000,,1860.000,51.250,9.750,1240.500,21.500,158.000
2024-06-30 09:00:00+02:00,88.750,220.750,426.250,35.750,0.000,,0.000,16.000,19.000,,1859.500,58.750,9.000,1704.000,18.250,168.500
2024-06-30 10:00:00+02:00,87.750,220.250,380.000,35.000,0.000,,0.000,16.000,19.000,,1863.000,63.250,6.750,2155.500,14.750,187.750
2024-06-30 11:00:00+02:00,88.250,219.500,355.500,35.000,0.000,0.000,0.000,16.000,19.750,,1866.250,69.000,6.500,2384.500,13.500,183.500
2024-06-30 12:00:00+02:00,89.000,219.500,337.250,35.250,0.000,,0.000,16.000,20.000,,1865.500,72.000,6.000,2475.250,13.250,151.750
2024-06-30 13:00:00+02:00,89.000,219.750,361.750,35.750,0.000,,0.000,16.000,20.000,,1865.000,70.750,6.000,2479.500,13.250,139.250
2024-06-30 14:00:00+02:00,86.250,219.500,263.750,35.750,0.000,,0.000,15.750,20.000,,1864.500,63.000,6.000,2354.750,14.000,138.500
2024-06-30 15:00:00+02:00,76.250,216.500,264.250,36.500,0.000,,0.000,16.000,20.000,,1867.000,53.000,6.000,2134.500,13.250,138.750
2024-06-30 16:00:00+02:00,90.000,220.500,398.250,37.250,0.000,,0.000,16.000,20.000,,1867.500,48.750,6.000,1733.250,15.500,162.000
2024-06-30 17:00:00+02:00,102.500,229.250,434.750,36.500,0.000,0.000,0.000,16.000,20.500,,1866.750,48.250,8.250,1255.750,17.250,160.000
2024-06-30 18:00:00+02:00,105.000,300.750,444.000,39.250,0.000,,0.000,16.000,21.000,,1867.750,48.750,11.000,634.750,17.250,140.250
2024-06-30 19:00:00+02:00,101.000,365.750,490.750,39.750,0.000,,0.000,16.000,21.000,,1864.500,47.750,12.250,233.750,17.250,123.250
2024-06-30 20:00:00+02:00,91.750,364.750,487.000,39.500,0.000,,0.000,15.750,21.000,,1863.250,48.250,11.500,24.500,17.250,126.750
2024-06-30 21:00:00+02:00,92.250,352.500,511.250,40.000,0.000,,0.000,16.000,21.000,,1862.500,48.500,12.000,0.000,17.750,125.250
2024-06-30 22:00:00+02:00,92.750,304.750,449.500,39.500,0.000,,0.000,15.000,21.000,,1856.250,47.250,12.000,0.000,17.250,132.250
2024-06-30 23:00:00+02:00,90.250,247.250,485.500,38.000,0.000,0.000,0.000,15.000,21.000,,1858.500,47.250,12.000,0.000,17.750,128.750
2024-07-01 00:00:00+02:00,79.000,237.500,501.250,39.750,0.000,,0.000,15.000,20.000,,1862.250,49.250,11.000,0.000,17.000,67.500
2024-07-01 01:00:00+02:00,77.500,245.500,477.250,38.750,0.000,,0.000,15.000,20.000,,1862.750,49.250,11.000,0.000,17.000,48.750
2024-07-01 02:00:00+02:00,75.750,244.750,444.750,39.500,0.000,,0.000,15.000,20.000,,1863.000,47.750,10.250,0.000,16.500,43.750
2024-07-01 03:00:00+02:00,67.500,233.500,469.500,38.750,0.000,,0.000,15.000,20.000,,1863.750,48.250,10.000,0.000,16.500,56.000
2024-07-01 04:00:00+02:00,67.250,242.250,482.500,40.000,0.000,,0.000,15.000,20.000,,1864.750,47.750,10.500,0.750,16.750,60.750
2024-07-01 05:00:00+02:00,73.750,270.250,515.500,39.750,0.000,0.000,0.000,15.000,20.250,,1864.750,47.500,11.000,79.000,17.000,70.250
2024-07-01 06:00:00+02:00,90.000,355.500,557.000,39.000,0.000,,0.000,15.000,22.750,,1863.750,50.750,10.250,329.500,17.250,56.750
2024-07-01 07:00:00+02:00,91.750,366.000,503.750,39.500,0.000,,0.000,15.250,24.000,,1863.000,49.000,10.500,856.750,16.500,58.250
2024-07-01 08:00:00+02:00,91.750,343.000,513.250,40.250,0.000,,0.000,15.750,24.000,,1862.750,51.750,10.250,1532.250,17.500,88.000
2024-07-01 09:00:00+02:00,92.000,294.750,484.250,40.250,0.000,0.000,0.000,15.750,24.000,,1863.750,59.750,11.250,2092.000,16.000,125.500
2024-07-01 10:00:00+02:00,92.000,259.000,463.000,40.250,0.000,,0.000,15.500,24.000,,1863.500,64.000,11.250,2503.000,16.000,148.750
2024-07-01 11:00:00+02:00,92.000,264.000,470.000,38.750,0.250,,0.000,16.000,24.000,,1864.250,70.250,10.500,2719.500,15.750,126.500
2024-07-01 12:00:00+02:00,92.750,258.750,444.000,39.750,0.000,0.000,0.000,16.000,24.000,,1863.500,72.250,11.000,2768.000,15.500,84.250
2024-07-01 13:00:00+02:00,92.250,252.750,515.000,39.750,0.000,,0.000,16.000,24.000,,1863.500,71.250,10.000,2637.750,15.500,64.750
2024-07-01 14:00:00+02:00,91.750,209.750,614.500,21.750,0.000,,0.000,16.000,24.000,,1863.500,64.000,10.500,2359.000,15.500,83.500
2024-07-01 15:00:00+02:00,92.750,267.500,725.500,0.000,0.000,,0.000,16.000,23.500,,1863.250,53.000,10.750,1897.750,17.750,60.750
2024-07-01 16:00:00+02:00,92.250,312.500,615.500,0.000,0.000,,0.000,16.000,23.000,,1864.000,49.000,12.000,1388.000,19.750,32.500
2024-07-01 17:00:00+02:00,92.000,357.000,789.250,0.000,0.000,,0.000,16.000,23.000,,1862.750,48.750,12.250,885.750,20.500,20.250
2024-07-01 18:00:00+02:00,91.750,370.500,993.250,0.000,36.000,0.000,0.000,16.000,23.000,,1861.750,48.500,13.000,495.750,21.250,5.500
2024-07-01 19:00:00+02:00,92.000,377.250,1049.250,0.000,116.000,,0.000,16.000,23.000,,1862.250,47.500,14.000,194.750,21.250,14.500
2024-07-01 20:00:00+02:00,92.000,377.500,1086.000,0.000,116.000,,0.000,16.000,21.000,,1862.750,48.000,13.250,21.250,20.750,18.000
2024-07-01 21:00:00+02:00,92.500,381.750,1063.750,0.000,115.750,,0.000,16.000,20.000,,1862.000,48.000,13.500,0.000,20.250,31.250
2024-07-01 22:00:00+02:00,93.000,371.250,945.000,0.000,10.250,,0.000,16.000,20.000,,1862.000,47.500,13.750,0.000,20.750,46.000
2024-07-01 23:00:00+02:00,93.000,334.250,891.250,0.000,0.000,,0.000,16.000,18.250,,1862.000,47.500,13.000,0.000,20.750,68.500
2024-07-02 00:00:00+02:00,93.000,314.500,669.000,0.000,0.000,0.000,0.000,16.000,16.000,,1864.750,45.500,11.000,0.000,21.000,94.250
2024-07-02 01:00:00+02:00,92.250,324.500,558.500,0.000,0.000,,0.000,16.000,16.000,,1864.000,45.250,11.000,0.000,21.250,140.750
2024-07-02 02:00:00+02:00,89.750,278.500,546.500,0.000,0.000,,0.000,16.000,16.000,,1863.750,44.250,11.000,0.000,20.500,130.250
2024-07-02 03:00:00+02:00,80.750,271.750,551.000,0.000,0.000,,0.000,16.000,16.000,,1864.500,45.500,10.750,0.000,20.750,165.750
2024-07-02 04:00:00+02:00,81.000,274.500,548.500,0.000,0.000,,0.000,16.000,16.000,,1864.000,44.750,10.000,0.500,20.750,192.000
2024-07-02 05:00:00+02:00,85.000,308.250,549.750,0.000,0.000,,0.000,16.000,16.000,,1862.750,44.000,11.500,75.750,21.250,194.000
2024-07-02 06:00:00+02:00,95.500,344.000,586.750,0.000,0.000,0.000,0.000,16.000,16.000,,1862.000,46.000,11.750,253.750,20.250,203.500
2024-07-02 07:00:00+02:00,93.250,352.500,588.250,0.000,0.000,0.000,0.000,16.000,16.000,,1862.000,46.250,12.000,458.250,20.500,234.500
2024-07-02 08:00:00+02:00,89.000,345.750,668.750,0.000,0.000,,0.000,15.750,15.250,,1860.000,49.250,11.000,668.500,22.250,233.000
2024-07-02 09:00:00+02:00,82.250,332.000,646.750,0.000,0.000,,0.000,16.000,12.000,,1860.500,55.750,11.000,948.500,20.250,252.250
2024-07-02 10:00:00+02:00,81.000,329.250,564.750,0.000,0.000,,0.000,181.250,12.000,,1861.250,61.000,11.000,1118.000,19.750,253.750
2024-07-02 11:00:00+02:00,81.000,334.250,531.250,0.000,0.000,,0.000,16.000,11.000,,1861.750,67.750,9.750,1413.250,21.000,246.250
2024-07-02 12:00:00+02:00,80.750,332.750,439.750,0.000,0.000,,0.000,16.000,11.000,,1862.750,69.500,9.000,1629.250,19.000,247.750
2024-07-02 13:00:00+02:00,81.000,345.000,477.750,0.000,0.000,0.000,0.000,16.000,11.000,,1863.250,68.000,9.000,1690.500,20.500,245.250
2024-07-02 14:00:00+02:00,80.500,296.000,422.000,0.000,0.000,,0.000,16.000,11.000,,1863.000,60.750,9.000,1667.750,21.500,240.750
2024-07-02 15:00:00+02:00,80.250,321.000,380.500,0.000,0.000,,0.000,15.500,15.000,,1863.500,51.000,9.000,1533.500,19.750,230.750
2024-07-02 16:00:00+02:00,84.250,352.000,346.750,0.000,0.000,,0.000,16.000,21.500,,1863.000,46.250,10.000,1337.500,21.000,209.750
2024-07-02 17:00:00+02:00,95.000,364.000,463.250,0.000,0.000,,0.000,16.000,23.750,,1864.000,45.500,12.000,1063.000,21.500,194.750
2024-07-02 18:00:00+02:00,95.000,369.000,439.500,0.000,0.000,,0.000,16.000,24.000,,1863.500,45.000,12.000,592.000,21.000,169.500
2024-07-02 19:00:00+02:00,96.000,359.000,548.500,0.000,0.000,0.000,0.000,16.000,24.000,,1864.500,45.000,10.500,213.250,21.000,139.500
2024-07-02 20:00:00+02:00,96.750,380.500,611.500,0.000,0.000,,0.000,14.500,24.000,,1865.500,45.000,11.000,34.250,21.000,110.500
2024-07-02 21:00:00+02:00,97.000,364.500,583.750,0.000,0.000,,0.000,14.250,24.000,,1864.500,44.500,11.750,0.000,21.500,102.000
2024-07-02 22:00:00+02:00,97.000,352.750,566.250,0.000,0.000,,0.000,16.000,24.000,,1866.500,45.000,11.750,0.000,22.250,112.750
2024-07-02 23:00:00+02:00,97.000,345.500,554.500,0.000,0.000,,0.000,16.000,24.000,,1866.000,44.750,11.500,0.000,22.250,111.750
2024-07-03 00:00:00+02:00,88.000,322.500,515.500,0.000,0.000,,0.000,14.000,24.000,,1864.000,42.000,10.250,0.000,22.000,121.250
2024-07-03 01:00:00+02:00,82.000,278.500,435.750,0.000,0.000,0.000,0.000,14.000,24.000,,1865.000,43.000,10.500,0.000,21.000,124.500
2024-07-03 02:00:00+02:00,80.250,266.750,362.000,0.000,0.000,,0.000,14.000,24.000,,1866.250,42.000,11.000,0.000,21.500,120.250
2024-07-03 03:00:00+02:00,67.750,257.500,352.750,0.000,0.000,,0.000,14.000,24.000,,1864.000,42.000,10.750,0.000,21.250,87.750
2024-07-03 04:00:00+02:00,67.000,269.000,405.250,0.000,0.000,,0.000,14.000,24.000,,1865.000,42.750,10.000,1.000,21.250,73.000
2024-07-03 05:00:00+02:00,75.500,282.000,467.500,0.000,0.000,,0.000,14.000,24.000,,1865.000,41.750,10.250,75.750,22.000,66.500
2024-07-03 06:00:00+02:00,93.750,320.500,514.000,0.000,0.000,,0.000,14.750,24.000,,1866.000,43.250,10.500,381.000,21.500,41.000
2024-07-03 07:00:00+02:00,96.000,349.250,501.750,0.000,0.000,0.000,0.000,15.000,23.500,,1864.750,43.500,11.000,975.250,19.500,17.750
2024-07-03 08:00:00+02:00,96.500,331.250,504.000,0.000,0.000,,0.000,15.000,20.000,,1863.750,45.250,11.000,1652.250,18.000,30.000
2024-07-03 09:00:00+02:00,84.750,277.500,477.250,0.000,0.000,0.000,0.000,75.000,16.000,,1864.750,53.000,10.500,2194.500,17.500,46.500
2024-07-03 10:00:00+02:00,79.750,245.000,372.500,0.000,0.000,,0.000,435.000,16.000,,1864.500,58.250,10.500,2528.500,18.000,48.250
2024-07-03 11:00:00+02:00,81.750,249.000,419.750,0.000,0.000,,0.000,435.000,16.000,,1864.500,63.250,9.000,2555.250,18.750,46.250
2024-07-03 12:00:00+02:00,81.750,272.250,438.250,0.000,0.000,,0.000,431.750,18.500,,1865.750,66.250,9.250,2324.500,18.500,43.000
2024-07-03 13:00:00+02:00,81.250,268.000,448.500,0.000,0.000,,0.000,434.500,22.250,,1865.000,64.750,9.750,2055.250,17.750,50.000
2024-07-03 14:00:00+02:00,81.250,244.250,451.500,0.000,0.000,0.000,0.000,197.000,24.000,,1864.250,57.000,9.250,1863.500,17.500,43.500
2024-07-03 15:00:00+02:00,81.500,294.000,265.250,0.000,0.000,,0.000,15.000,24.000,,1865.250,47.750,9.250,1636.750,17.500,45.250
2024-07-03 16:00:00+02:00,85.000,351.500,320.000,0.000,0.000,,0.000,14.250,24.000,,1865.750,43.750,9.750,1362.750,18.750,40.500
2024-07-03 17:00:00+02:00,90.000,362.000,484.000,0.000,0.000,,0.000,14.000,24.000,,1867.750,43.000,10.750,984.250,18.500,19.000
2024-07-03 18:00:00+02:00,96.000,364.250,537.750,0.000,0.000,,0.000,14.000,24.000,,1867.750,42.500,11.000,558.750,21.750,6.000
2024-07-03 19:00:00+02:00,96.500,373.250,558.250,0.000,0.000,,0.000,14.000,24.000,,1868.750,42.750,11.750,192.250,21.250,5.000
2024-07-03 20:00:00+02:00,97.000,372.750,584.500,0.000,0.000,0.000,0.000,14.000,24.000,,1867.500,42.000,12.000,24.750,22.250,15.750
2024-07-03 21:00:00+02:00,94.250,361.750,525.500,0.000,0.000,,0.000,14.000,24.000,,1867.500,42.500,12.000,0.000,21.500,27.500
2024-07-03 22:00:00+02:00,97.000,347.250,514.500,0.000,0.000,,0.000,14.000,24.000,,1868.000,42.750,12.000,0.000,22.000,33.750
2024-07-03 23:00:00+02:00,95.750,289.000,504.250,0.000,0.000,,0.000,14.000,24.000,,1867.500,42.250,11.000,0.000,22.250,41.250
2024-07-04 00:00:00+02:00,83.500,260.000,491.000,0.000,0.000,,0.000,14.000,24.000,,1868.250,47.000,10.000,0.000,22.250,47.250
2024-07-04 01:00:00+02:00,82.000,254.750,484.750,0.000,0.000,,0.000,13.750,24.000,,1869.500,47.000,9.750,0.000,22.250,59.500
2024-07-04 02:00:00+02:00,79.000,255.500,386.750,0.000,0.000,,0.000,14.000,24.000,,1869.250,45.500,9.500,0.000,21.250,71.500
2024-07-04 03:00:00+02:00,67.250,251.750,423.250,0.000,0.000,,0.000,14.000,24.000,,1871.000,46.750,10.000,0.000,21.000,71.250
2024-07-04 04:00:00+02:00,68.000,248.250,381.500,0.000,0.000,,0.000,14.000,24.000,,1870.250,45.250,10.000,0.750,22.250,65.000
2024-07-04 05:00:00+02:00,73.000,249.250,370.500,0.000,0.000,,0.000,14.000,24.000,,1869.500,45.000,11.000,78.750,21.250,71.750
2024-07-04 06:00:00+02:00,81.250,265.250,390.000,0.000,0.000,,0.000,14.000,24.000,,1868.750,47.250,10.500,384.500,21.750,70.000
2024-07-04 07:00:00+02:00,82.000,270.750,483.000,0.000,0.000,,0.000,14.000,24.000,,1867.250,47.000,10.250,1022.250,21.500,120.250
2024-07-04 08:00:00+02:00,82.000,264.000,370.250,0.000,0.000,0.000,0.000,14.750,24.000,,1866.000,49.500,10.000,1838.000,20.500,184.750
2024-07-04 09:00:00+02:00,82.000,245.750,347.500,0.000,0.000,,0.000,15.000,24.000,,1866.000,56.250,9.500,2478.000,21.000,161.000
2024-07-04 10:00:00+02:00,82.000,246.250,426.250,0.000,0.000,,0.000,15.000,24.000,,1864.500,62.000,9.000,2843.000,20.000,112.500
2024-07-04 11:00:00+02:00,82.000,245.750,420.000,0.000,0.000,,0.000,15.000,23.000,,1865.250,67.750,9.000,2806.750,21.000,90.750
2024-07-04 12:00:00+02:00,82.000,245.250,503.000,0.000,0.000,,0.000,15.000,23.000,,1865.750,71.000,9.250,2544.750,21.500,67.000
2024-07-04 13:00:00+02:00,80.000,244.000,482.500,0.000,0.000,,0.000,14.000,23.000,,1867.750,70.000,9.500,2397.000,20.000,55.500
2024-07-04 14:00:00+02:00,81.000,240.250,372.750,0.000,0.000,0.000,0.000,13.750,23.000,,1868.000,61.500,9.500,2419.000,20.750,38.250
2024-07-04 15:00:00+02:00,81.250,244.000,396.750,0.000,0.000,0.000,0.000,14.000,23.000,,1868.000,51.000,10.000,2253.750,20.750,41.250
2024-07-04 16:00:00+02:00,83.250,303.250,464.000,0.000,0.000,,0.000,14.000,22.000,,1867.000,46.500,9.500,1890.250,21.750,40.750
2024-07-04 17:00:00+02:00,93.250,305.000,411.500,0.000,0.000,,0.000,14.000,22.000,,1866.750,47.250,10.250,1340.500,23.500,24.750
2024-07-04 18:00:00+02:00,96.000,341.500,441.250,0.000,0.000,,0.000,14.000,22.000,,1867.000,48.500,10.250,697.250,23.000,20.750
2024-07-04 19:00:00+02:00,96.000,369.000,551.000,0.000,0.000,,0.000,14.000,22.000,,1867.500,46.500,11.000,205.000,22.000,15.000
2024-07-04 20:00:00+02:00,96.000,367.000,514.500,0.000,0.000,,0.000,14.000,22.000,,1868.250,46.500,11.000,24.250,21.250,19.000
2024-07-04 21:00:00+02:00,96.000,346.250,484.000,0.000,0.000,0.000,0.000,14.000,22.000,,1868.750,45.750,11.000,1.000,21.750,29.250
2024-07-04 22:00:00+02:00,96.000,291.750,492.250,0.000,0.000,,0.000,14.000,22.000,,1870.250,46.500,11.000,0.000,22.250,64.500
2024-07-04 23:00:00+02:00,96.000,259.500,491.250,0.000,0.000,,0.000,13.250,22.000,,1869.250,45.250,10.250,0.000,21.500,95.500
2024-07-05 00:00:00+02:00,84.000,250.500,403.500,0.000,0.000,,0.000,13.000,22.000,,1869.000,47.500,10.000,0.000,21.250,117.500
2024-07-05 01:00:00+02:00,81.750,252.500,390.000,0.000,0.000,,0.000,13.000,22.000,,1869.000,47.750,10.250,0.000,21.750,111.250
2024-07-05 02:00:00+02:00,76.000,252.000,350.750,0.000,0.000,,0.000,13.000,22.000,,1871.250,46.500,10.000,0.000,21.500,117.500
2024-07-05 03:00:00+02:00,67.250,239.000,346.250,0.000,0.000,0.000,0.000,13.000,22.000,,1871.500,47.250,10.000,0.000,21.250,85.000
2024-07-05 04:00:00+02:00,67.500,256.250,355.500,0.000,0.000,,0.000,13.000,22.000,,1872.000,46.250,10.750,1.500,22.000,87.500
2024-07-05 05:00:00+02:00,74.000,290.000,338.500,0.000,0.000,,0.000,13.000,22.000,,1871.500,46.250,10.000,77.750,22.500,101.250
2024-07-05 06:00:00+02:00,82.000,327.250,376.250,0.000,0.000,,0.000,12.750,21.750,,1872.000,47.750,10.250,384.500,21.000,62.750
2024-07-05 07:00:00+02:00,82.000,324.750,428.750,0.000,0.000,,0.000,12.000,16.000,,1871.500,48.000,10.750,1080.000,21.000,55.500
