,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2024-12-10 18:00:00+01:00,355.000,6998.000,587.000,110.000,3089.000,,6690.000,4300.000,51228.000,0.000,295.000,1140.000,6416.000,,
2024-12-10 19:00:00+01:00,354.000,6946.000,587.000,110.000,3552.000,,6853.000,4405.000,51272.000,0.000,294.000,1169.000,6425.000,,
2024-12-10 20:00:00+01:00,351.000,6513.000,576.000,110.000,2195.000,,6702.000,4278.000,51322.000,0.000,297.000,1189.000,6296.000,,
2024-12-10 21:00:00+01:00,356.000,5706.000,401.000,110.000,814.000,,6395.000,3468.000,51407.000,0.000,296.000,1177.000,6040.000,,
2024-12-10 22:00:00+01:00,357.000,5811.000,413.000,110.000,297.000,,6151.000,3378.000,51413.000,0.000,298.000,1113.000,5520.000,,
2024-12-10 23:00:00+01:00,356.000,6927.000,581.000,110.000,62.000,,5954.000,2958.000,51407.000,0.000,297.000,949.000,5071.000,,
2024-12-11 00:00:00+01:00,357.000,5824.000,586.000,110.000,,130.000,5524.000,2327.000,51392.000,0.000,297.000,831.000,4620.000,,
2024-12-11 01:00:00+01:00,356.000,4822.000,586.000,110.000,,1231.000,5429.000,1935.000,51417.000,0.000,297.000,814.000,4595.000,,
2024-12-11 02:00:00+01:00,356.000,4930.000,586.000,110.000,,1853.000,5283.000,1878.000,50905.000,0.000,297.000,776.000,4587.000,,
2024-12-11 03:00:00+01:00,358.000,5076.000,586.000,110.000,,2200.000,5192.000,1789.000,50539.000,0.000,298.000,784.000,4536.000,,
2024-12-11 04:00:00+01:00,358.000,4963.000,586.000,110.000,,2343.000,5184.000,1881.000,50587.000,0.000,297.000,986.000,4597.000,,
2024-12-11 05:00:00+01:00,354.000,5688.000,586.000,110.000,,1906.000,5423.000,2005.000,50727.000,0.000,295.000,995.000,4499.000,,
2024-12-11 06:00:00+01:00,354.000,6335.000,586.000,110.000,,279.000,5841.000,2732.000,51216.000,0.000,292.000,1020.000,4354.000,,
2024-12-11 07:00:00+01:00,352.000,6592.000,586.000,110.000,978.000,,6120.000,3740.000,51351.000,0.000,292.000,1104.000,4397.000,,
2024-12-11 08:00:00+01:00,349.000,6956.000,586.000,110.000,2760.000,,6521.000,4408.000,51382.000,371.000,291.000,1009.000,4336.000,,
2024-12-11 09:00:00+01:00,350.000,7549.000,586.000,147.000,3866.000,,6518.000,4339.000,51364.000,965.000,290.000,896.000,4154.000,,
2024-12-11 10:00:00+01:00,354.000,7622.000,586.000,976.000,3835.000,,6526.000,4244.000,51363.000,2283.000,292.000,786.000,4177.000,,
2024-12-11 11:00:00+01:00,354.000,7313.000,586.000,861.000,2826.000,,6327.000,4051.000,51356.000,3761.000,294.000,736.000,4147.000,,
2024-12-11 12:00:00+01:00,355.000,7718.000,586.000,736.000,2950.000,,6255.000,4078.000,51292.000,4735.000,296.000,738.000,4160.000,,
2024-12-11 13:00:00+01:00,355.000,7840.000,585.000,488.000,2496.000,,6113.000,3845.000,51379.000,4966.000,295.000,742.000,3900.000,,
2024-12-11 14:00:00+01:00,354.000,7941.000,586.000,594.000,2290.000,,6045.000,3788.000,51421.000,4263.000,295.000,816.000,3752.000,,
2024-12-11 15:00:00+01:00,358.000,7789.000,586.000,638.000,3358.000,,6346.000,4177.000,51451.000,2412.000,294.000,835.000,3687.000,,
2024-12-11 16:00:00+01:00,356.000,7640.000,585.000,652.000,3301.000,,6522.000,4317.000,51486.000,844.000,287.000,840.000,3860.000,,
2024-12-11 17:00:00+01:00,356.000,7831.000,586.000,717.000,3515.000,,6639.000,4329.000,51530.000,324.000,285.000,918.000,4029.000,,
2024-12-11 18:00:00+01:00,358.000,8157.000,586.000,407.000,3948.000,,6849.000,4485.000,51569.000,0.000,287.000,1019.000,4343.000,,
2024-12-11 19:00:00+01:00,357.000,8201.000,586.000,366.000,4302.000,,6869.000,4603.000,51605.000,0.000,291.000,1014.000,4515.000,,
2024-12-11 20:00:00+01:00,355.000,8122.000,586.000,266.000,3541.000,,6774.000,4336.000,51630.000,0.000,293.000,953.000,4414.000,,
2024-12-11 21:00:00+01:00,352.000,7609.000,586.000,110.000,2407.000,,6521.000,3925.000,51659.000,0.000,295.000,949.000,4205.000,,
2024-12-11 22:00:00+01:00,353.000,7429.000,586.000,110.000,1047.000,,6295.000,3723.000,51687.000,0.000,296.000,957.000,3953.000,,
2024-12-11 23:00:00+01:00,352.000,7290.000,586.000,110.000,,5.000,6103.000,3157.000,51709.000,0.000,294.000,814.000,3666.000,,
2024-12-12 00:00:00+01:00,353.000,7264.000,586.000,110.000,,645.000,5856.000,2823.000,51742.000,0.000,294.000,699.000,3363.000,,
2024-12-12 01:00:00+01:00,354.000,7343.000,586.000,110.000,,1324.000,5631.000,2267.000,51605.000,0.000,297.000,647.000,3082.000,,
2024-12-12 02:00:00+01:00,354.000,7282.000,586.000,111.000,,1354.000,5445.000,2119.000,51363.000,0.000,297.000,618.000,2862.000,,
2024-12-12 03:00:00+01:00,354.000,7199.000,586.000,111.000,,1838.000,5323.000,1961.000,51246.000,0.000,296.000,630.000,2743.000,,
2024-12-12 04:00:00+01:00,353.000,7017.000,586.000,111.000,,1742.000,5390.000,1850.000,51413.000,0.000,298.000,620.000,2621.000,,
2024-12-12 05:00:00+01:00,352.000,7083.000,586.000,110.000,,1091.000,5631.000,2261.000,51839.000,0.000,295.000,617.000,2609.000,,
2024-12-12 06:00:00+01:00,353.000,7389.000,586.000,110.000,40.000,,5874.000,3307.000,51886.000,0.000,293.000,645.000,2722.000,,
2024-12-12 07:00:00+01:00,355.000,7698.000,586.000,144.000,3154.000,,6461.000,4432.000,51920.000,0.000,291.000,635.000,2684.000,,
2024-12-12 08:00:00+01:00,354.000,8029.000,585.000,367.000,3750.000,,6758.000,4534.000,51954.000,447.000,291.000,624.000,2570.000,,
2024-12-12 09:00:00+01:00,354.000,8105.000,585.000,247.000,3593.000,,6796.000,4513.000,51980.000,1839.000,285.000,579.000,2507.000,,
2024-12-12 10:00:00+01:00,354.000,7917.000,585.000,110.000,3054.000,,6717.000,4353.000,51979.000,4435.000,287.000,535.000,2141.000,,
2024-12-12 11:00:00+01:00,354.000,7687.000,585.000,110.000,2297.000,,6602.000,4125.000,51875.000,6480.000,288.000,439.000,1934.000,,
2024-12-12 12:00:00+01:00,354.000,7619.000,587.000,111.000,2489.000,,6296.000,3855.000,51828.000,7339.000,291.000,319.000,1826.000,,
2024-12-12 13:00:00+01:00,354.000,7704.000,587.000,111.000,2141.000,,6174.000,3867.000,51839.000,7030.000,296.000,279.000,1647.000,,
2024-12-12 14:00:00+01:00,354.000,7458.000,587.000,111.000,2641.000,,6285.000,4047.000,51909.000,5582.000,296.000,273.000,1579.000,,
2024-12-12 15:00:00+01:00,355.000,7724.000,586.000,110.000,2789.000,,6280.000,4294.000,51871.000,3263.000,296.000,282.000,1696.000,,
2024-12-12 16:00:00+01:00,354.000,7865.000,586.000,115.000,3002.000,,6582.000,4618.000,51852.000,1014.000,297.000,297.000,1888.000,,
2024-12-12 17:00:00+01:00,356.000,7971.000,586.000,339.000,3287.000,,6801.000,4671.000,51860.000,314.000,297.000,340.000,2151.000,,
2024-12-12 18:00:00+01:00,357.000,8043.000,586.000,350.000,3722.000,,7044.000,4828.000,51870.000,0.000,295.000,391.000,2570.000,,
2024-12-12 19:00:00+01:00,355.000,8087.000,586.000,164.000,3655.000,,7108.000,4860.000,51916.000,0.000,294.000,424.000,2770.000,,
2024-12-12 20:00:00+01:00,355.000,7843.000,586.000,110.000,3416.000,,7045.000,4681.000,51907.000,0.000,298.000,451.000,2813.000,,
2024-12-12 21:00:00+01:00,354.000,7679.000,586.000,110.000,2043.000,,6780.000,4343.000,51904.000,0.000,300.000,472.000,2838.000,,
2024-12-12 22:00:00+01:00,354.000,7625.000,586.000,110.000,921.000,,6582.000,3908.000,51931.000,0.000,298.000,424.000,2745.000,,
2024-12-12 23:00:00+01:00,352.000,7422.000,586.000,110.000,,40.000,6442.000,3320.000,51966.000,0.000,300.000,355.000,2704.000,,
2024-12-13 00:00:00+01:00,355.000,7314.000,586.000,110.000,,381.000,6096.000,2917.000,51966.000,0.000,302.000,351.000,2680.000,,
2024-12-13 01:00:00+01:00,354.000,7287.000,586.000,110.000,,1102.000,5806.000,2539.000,51862.000,0.000,302.000,342.000,2661.000,,
2024-12-13 02:00:00+01:00,354.000,7391.000,586.000,111.000,,1410.000,5553.000,2311.000,51910.000,0.000,301.000,289.000,2721.000,,
2024-12-13 03:00:00+01:00,353.000,7193.000,586.000,110.000,,1950.000,5563.000,2120.000,51899.000,0.000,303.000,242.000,2778.000,,
2024-12-13 04:00:00+01:00,351.000,6681.000,586.000,111.000,,2157.000,5712.000,2208.000,51501.000,0.000,305.000,192.000,2807.000,,
2024-12-13 05:00:00+01:00,352.000,7289.000,588.000,110.000,,861.000,5827.000,2798.000,51784.000,0.000,299.000,154.000,2782.000,,
2024-12-13 06:00:00+01:00,354.000,7376.000,587.000,111.000,335.000,,6186.000,3618.000,51849.000,0.000,296.000,171.000,2873.000,,
2024-12-13 07:00:00+01:00,353.000,7857.000,587.000,110.000,2434.000,,6487.000,4563.000,51885.000,0.000,297.000,171.000,2845.000,,
2024-12-13 08:00:00+01:00,341.000,7927.000,587.000,111.000,3878.000,,6855.000,4758.000,51935.000,367.000,299.000,186.000,2637.000,,
2024-12-13 09:00:00+01:00,348.000,8067.000,587.000,110.000,4366.000,,6945.000,4670.000,51980.000,1040.000,298.000,135.000,2378.000,,
2024-12-13 10:00:00+01:00,354.000,8148.000,588.000,255.000,3901.000,,6901.000,4669.000,51979.000,2419.000,294.000,83.000,2014.000,,
2024-12-13 11:00:00+01:00,354.000,8169.000,587.000,658.000,3054.000,,6754.000,4550.000,51979.000,3609.000,301.000,59.000,1758.000,,
2024-12-13 12:00:00+01:00,350.000,8173.000,587.000,656.000,2439.000,,6596.000,4132.000,51977.000,4592.000,297.000,31.000,1516.000,,
2024-12-13 13:00:00+01:00,337.000,8114.000,587.000,657.000,2269.000,,6403.000,3957.000,51967.000,4387.000,295.000,16.000,1307.000,,
2024-12-13 14:00:00+01:00,340.000,8128.000,587.000,659.000,2735.000,,6405.000,4379.000,51941.000,3494.000,289.000,6.000,1146.000,,
2024-12-13 15:00:00+01:00,337.000,7987.000,587.000,443.000,2812.000,,6418.000,4518.000,51926.000,2037.000,294.000,0.000,991.000,,
2024-12-13 16:00:00+01:00,335.000,7983.000,587.000,230.000,3263.000,,6543.000,4866.000,51925.000,733.000,296.000,0.000,1003.000,,
2024-12-13 17:00:00+01:00,337.000,8112.000,587.000,164.000,3531.000,,6821.000,4965.000,51921.000,309.000,297.000,4.000,1068.000,,
2024-12-13 18:00:00+01:00,346.000,8115.000,587.000,110.000,3891.000,,7059.000,5132.000,51891.000,0.000,298.000,9.000,1132.000,,
2024-12-13 19:00:00+01:00,347.000,7944.000,588.000,110.000,3439.000,,6907.000,5068.000,51902.000,0.000,296.000,11.000,1128.000,,
2024-12-13 20:00:00+01:00,347.000,7642.000,588.000,110.000,1851.000,,6699.000,4747.000,51959.000,0.000,298.000,10.000,1099.000,,
2024-12-13 21:00:00+01:00,352.000,7455.000,588.000,110.000,1317.000,,6601.000,3899.000,51898.000,0.000,299.000,24.000,1129.000,,
2024-12-13 22:00:00+01:00,352.000,7287.000,584.000,110.000,853.000,,6600.000,3772.000,51907.000,0.000,301.000,43.000,1140.000,,
2024-12-13 23:00:00+01:00,352.000,6621.000,584.000,110.000,217.000,,6350.000,3285.000,52038.000,0.000,304.000,36.000,1188.000,,
2024-12-14 00:00:00+01:00,352.000,6559.000,583.000,110.000,734.000,,6266.000,3730.000,51918.000,0.000,305.000,42.000,1252.000,,
2024-12-14 01:00:00+01:00,351.000,6229.000,584.000,110.000,608.000,,6016.000,3046.000,51757.000,0.000,301.000,68.000,1258.000,,
2024-12-14 02:00:00+01:00,351.000,4504.000,585.000,110.000,448.000,,5829.000,2413.000,51884.000,0.000,298.000,126.000,1285.000,,
2024-12-14 03:00:00+01:00,351.000,3785.000,585.000,110.000,66.000,,5195.000,1989.000,51965.000,0.000,300.000,194.000,1442.000,,
2024-12-14 04:00:00+01:00,351.000,3350.000,454.000,110.000,,492.000,4967.000,1754.000,52503.000,0.000,303.000,263.000,1586.000,,
2024-12-14 05:00:00+01:00,352.000,3308.000,215.000,110.000,,567.000,4815.000,1726.000,52586.000,0.000,301.000,357.000,1676.000,,
2024-12-14 06:00:00+01:00,352.000,3459.000,0.000,110.000,,357.000,4995.000,2073.000,52484.000,0.000,299.000,392.000,1733.000,,
2024-12-14 07:00:00+01:00,350.000,4320.000,0.000,110.000,27.000,,5460.000,2070.000,52394.000,0.000,300.000,419.000,1926.000,,
2024-12-14 08:00:00+01:00,351.000,5420.000,0.000,110.000,763.000,,6050.000,3203.000,52327.000,396.000,294.000,283.000,1922.000,,
2024-12-14 09:00:00+01:00,353.000,5348.000,0.000,110.000,1043.000,,6429.000,3295.000,52363.000,1202.000,297.000,196.000,2021.000,,
2024-12-14 10:00:00+01:00,352.000,5314.000,0.000,110.000,1068.000,,6354.000,3580.000,52568.000,2623.000,299.000,120.000,2125.000,,
2024-12-14 11:00:00+01:00,353.000,5296.000,0.000,110.000,615.000,,6274.000,3109.000,52614.000,3678.000,300.000,285.000,2315.000,,
2024-12-14 12:00:00+01:00,354.000,5507.000,0.000,110.000,702.000,,6255.000,2932.000,52617.000,4055.000,299.000,342.000,2440.000,,
2024-12-14 13:00:00+01:00,353.000,5479.000,0.000,110.000,845.000,,6014.000,2924.000,52478.000,4061.000,299.000,439.000,2530.000,,
2024-12-14 14:00:00+01:00,354.000,5162.000,0.000,111.000,435.000,,5628.000,2698.000,52396.000,3223.000,298.000,470.000,2612.000,,
2024-12-14 15:00:00+01:00,353.000,5107.000,0.000,110.000,232.000,,5602.000,2696.000,52145.000,1956.000,298.000,550.000,2801.000,,
2024-12-14 16:00:00+01:00,354.000,5139.000,0.000,111.000,787.000,,6012.000,3405.000,52202.000,715.000,298.000,584.000,3299.000,,
2024-12-14 17:00:00+01:00,352.000,5224.000,0.000,110.000,1749.000,,6342.000,3983.000,52237.000,318.000,299.000,582.000,3629.000,,
2024-12-14 18:00:00+01:00,354.000,5279.000,0.000,110.000,1934.000,,6498.000,4092.000,52433.000,0.000,303.000,629.000,3808.000,,
2024-12-14 19:00:00+01:00,354.000,5318.000,0.000,111.000,1438.000,,6406.000,3603.000,52467.000,0.000,305.000,649.000,3953.000,,
2024-12-14 20:00:00+01:00,353.000,3628.000,0.000,110.000,850.000,,5900.000,3219.000,52347.000,0.000,306.000,557.000,3969.000,,
2024-12-14 21:00:00+01:00,351.000,3075.000,0.000,110.000,453.000,,5781.000,2710.000,52258.000,0.000,307.000,489.000,4014.000,,
2024-12-14 22:00:00+01:00,355.000,2983.000,0.000,110.000,521.000,,5692.000,2738.000,52135.000,0.000,308.000,515.000,3978.000,,
2024-12-14 23:00:00+01:00,355.000,3033.000,0.000,110.000,260.000,,5337.000,2074.000,52008.000,0.000,307.000,475.000,3872.000,,
2024-12-15 00:00:00+01:00,358.000,2067.000,0.000,110.000,,488.000,4982.000,1526.000,51947.000,0.000,309.000,532.000,3778.000,,
2024-12-15 01:00:00+01:00,358.000,1730.000,0.000,108.000,,1699.000,4814.000,1071.000,51438.000,0.000,310.000,559.000,3724.000,,
2024-12-15 02:00:00+01:00,354.000,1741.000,0.000,107.000,,2336.000,4556.000,772.000,50899.000,0.000,309.000,544.000,3914.000,,
2024-12-15 03:00:00+01:00,354.000,1730.000,0.000,107.000,,2743.000,4207.000,440.000,50771.000,0.000,308.000,520.000,3925.000,,
2024-12-15 04:00:00+01:00,354.000,1743.000,0.000,108.000,,3018.000,4020.000,382.000,50957.000,0.000,307.000,504.000,3861.000,,
2024-12-15 05:00:00+01:00,353.000,1741.000,0.000,110.000,,3209.000,4058.000,484.000,50731.000,0.000,307.000,527.000,4059.000,,
2024-12-15 06:00:00+01:00,355.000,1750.000,0.000,110.000,,3206.000,4068.000,516.000,50790.000,0.000,304.000,673.000,4178.000,,
2024-12-15 07:00:00+01:00,355.000,1746.000,0.000,111.000,,3132.000,4152.000,608.000,50463.000,0.000,303.000,767.000,4449.000,,
2024-12-15 08:00:00+01:00,354.000,1767.000,0.000,110.000,,2637.000,4244.000,735.000,50754.000,433.000,303.000,670.000,5072.000,,
2024-12-15 09:00:00+01:00,354.000,1746.000,0.000,110.000,,2205.000,4378.000,829.000,50980.000,1612.000,303.000,677.000,5475.000,,
2024-12-15 10:00:00+01:00,353.000,1730.000,0.000,110.000,,2116.000,4523.000,831.000,50244.000,3822.000,306.000,671.000,5626.000,,
2024-12-15 11:00:00+01:00,354.000,1732.000,0.000,110.000,,2152.000,4613.000,881.000,49468.000,5708.000,307.000,605.000,5608.000,,
2024-12-15 12:00:00+01:00,353.000,1732.000,0.000,110.000,,1683.000,4589.000,1154.000,49042.000,6388.000,306.000,573.000,5574.000,,
2024-12-15 13:00:00+01:00,353.000,1729.000,0.000,109.000,,1981.000,4509.000,733.000,49232.000,6455.000,307.000,698.000,5780.000,,
2024-12-15 14:00:00+01:00,353.000,1712.000,0.000,107.000,,2406.000,4288.000,590.000,49114.000,5423.000,303.000,782.000,6198.000,,
2024-12-15 15:00:00+01:00,354.000,1711.000,0.000,107.000,,2371.000,4165.000,767.000,49009.000,3272.000,304.000,794.000,6568.000,,
2024-12-15 16:00:00+01:00,353.000,1741.000,0.000,107.000,,1324.000,4340.000,1217.000,49252.000,1097.000,304.000,802.000,6789.000,,
2024-12-15 17:00:00+01:00,353.000,1755.000,0.000,107.000,,183.000,4803.000,1729.000,50195.000,323.000,308.000,846.000,7308.000,,
2024-12-15 18:00:00+01:00,353.000,1761.000,0.000,107.000,764.000,,5150.000,2135.000,51878.000,0.000,306.000,762.000,7814.000,,
2024-12-15 19:00:00+01:00,353.000,1761.000,0.000,107.000,498.000,,5145.000,2179.000,52261.000,0.000,308.000,746.000,8267.000,,
2024-12-15 20:00:00+01:00,354.000,1735.000,0.000,107.000,,787.000,4804.000,1464.000,51925.000,0.000,309.000,827.000,8428.000,,
2024-12-15 21:00:00+01:00,354.000,1733.000,0.000,107.000,,1956.000,4301.000,840.000,51001.000,0.000,305.000,790.000,8631.000,,
2024-12-15 22:00:00+01:00,354.000,1721.000,0.000,107.000,,2424.000,4155.000,632.000,50978.000,0.000,298.000,689.000,8485.000,,
2024-12-15 23:00:00+01:00,354.000,1747.000,0.000,107.000,,2965.000,4119.000,669.000,49211.000,0.000,299.000,671.000,8256.000,,
2024-12-16 00:00:00+01:00,354.000,1750.000,0.000,107.000,,2745.000,4015.000,652.000,46531.000,0.000,298.000,586.000,8124.000,,
2024-12-16 01:00:00+01:00,354.000,1726.000,0.000,107.000,,2200.000,3867.000,571.000,43630.000,0.000,307.000,574.000,7691.000,,
2024-12-16 02:00:00+01:00,352.000,1723.000,0.000,107.000,,2731.000,3746.000,559.000,42690.000,0.000,306.000,640.000,7322.000,,
2024-12-16 03:00:00+01:00,350.000,1720.000,0.000,107.000,,2942.000,3610.000,474.000,41831.000,0.000,307.000,763.000,7010.000,,
2024-12-16 04:00:00+01:00,351.000,1724.000,0.000,107.000,,2804.000,3472.000,463.000,43686.000,0.000,310.000,707.000,6490.000,,
2024-12-16 05:00:00+01:00,352.000,1731.000,0.000,107.000,,2995.000,3535.000,579.000,45495.000,0.000,309.000,680.000,6384.000,,
2024-12-16 06:00:00+01:00,352.000,1764.000,0.000,111.000,,1419.000,3960.000,1013.000,49482.000,0.000,301.000,645.000,6233.000,,
2024-12-16 07:00:00+01:00,353.000,1787.000,114.000,111.000,500.000,,4579.000,1899.000,51940.000,0.000,303.000,647.000,6225.000,,
2024-12-16 08:00:00+01:00,348.000,2042.000,318.000,111.000,1404.000,,5191.000,2742.000,52528.000,467.000,304.000,587.000,5892.000,,
2024-12-16 09:00:00+01:00,345.000,2300.000,408.000,110.000,1662.000,,5320.000,2446.000,52630.000,1950.000,299.000,551.000,5372.000,,
2024-12-16 10:00:00+01:00,349.000,2282.000,493.000,110.000,1086.000,,5248.000,2203.000,52611.000,4581.000,301.000,552.000,4544.000,,
2024-12-16 11:00:00+01:00,346.000,2292.000,489.000,110.000,649.000,,5046.000,1970.000,52565.000,6639.000,299.000,579.000,4233.000,,
2024-12-16 12:00:00+01:00,345.000,2336.000,384.000,111.000,745.000,,4984.000,1607.000,52496.000,7476.000,302.000,559.000,4129.000,,
2024-12-16 13:00:00+01:00,349.000,2461.000,298.000,111.000,970.000,,4808.000,1450.000,52438.000,7213.000,302.000,525.000,3733.000,,
2024-12-16 14:00:00+01:00,352.000,2489.000,351.000,111.000,683.000,,4791.000,1281.000,52515.000,5787.000,301.000,529.000,3504.000,,
2024-12-16 15:00:00+01:00,353.000,2503.000,525.000,111.000,532.000,,4930.000,1515.000,52513.000,3465.000,302.000,466.000,3530.000,,
2024-12-16 16:00:00+01:00,354.000,2838.000,545.000,111.000,1030.000,,5158.000,2353.000,52519.000,1172.000,304.000,360.000,3263.000,,
2024-12-16 17:00:00+01:00,354.000,3124.000,567.000,111.000,2799.000,,5619.000,3555.000,52522.000,322.000,307.000,355.000,2959.000,,
2024-12-16 18:00:00+01:00,354.000,3189.000,562.000,185.000,3757.000,,6139.000,4077.000,52574.000,0.000,308.000,400.000,2807.000,,
2024-12-16 19:00:00+01:00,352.000,3255.000,526.000,230.000,3521.000,,6332.000,3921.000,52557.000,0.000,306.000,352.000,2869.000,,
2024-12-16 20:00:00+01:00,353.000,2859.000,574.000,116.000,2432.000,,5922.000,3280.000,52604.000,0.000,306.000,338.000,2922.000,,
2024-12-16 21:00:00+01:00,353.000,2397.000,587.000,110.000,1067.000,,5555.000,2362.000,52710.000,0.000,311.000,295.000,2733.000,,
2024-12-16 22:00:00+01:00,352.000,2212.000,578.000,110.000,1174.000,,5445.000,2540.000,52733.000,0.000,311.000,260.000,2341.000,,
2024-12-16 23:00:00+01:00,353.000,2153.000,492.000,110.000,852.000,,5225.000,1970.000,52755.000,0.000,313.000,239.000,2139.000,,
2024-12-17 00:00:00+01:00,354.000,1867.000,394.000,111.000,,486.000,4870.000,1065.000,52289.000,0.000,317.000,229.000,2069.000,,
2024-12-17 01:00:00+01:00,354.000,1854.000,350.000,111.000,,1337.000,4755.000,691.000,51711.000,0.000,317.000,250.000,2050.000,,
2024-12-17 02:00:00+01:00,354.000,1869.000,383.000,111.000,,1783.000,4567.000,590.000,51533.000,0.000,316.000,196.000,1909.000,,
2024-12-17 03:00:00+01:00,354.000,1811.000,415.000,107.000,,2821.000,4478.000,531.000,51727.000,0.000,316.000,149.000,1842.000,,
2024-12-17 04:00:00+01:00,354.000,1834.000,420.000,107.000,,2061.000,4381.000,835.000,51854.000,0.000,313.000,128.000,1881.000,,
2024-12-17 05:00:00+01:00,354.000,2022.000,408.000,107.000,,1148.000,4523.000,1050.000,52148.000,0.000,315.000,125.000,1882.000,,
2024-12-17 06:00:00+01:00,354.000,2740.000,533.000,110.000,852.000,,4912.000,1695.000,52423.000,0.000,312.000,143.000,2082.000,,
2024-12-17 07:00:00+01:00,353.000,3909.000,485.000,111.000,3276.000,,5683.000,2572.000,52426.000,0.000,313.000,226.000,2381.000,,
2024-12-17 08:00:00+01:00,353.000,4662.000,374.000,110.000,3382.000,,5992.000,3395.000,52416.000,435.000,312.000,289.000,2551.000,,
2024-12-17 09:00:00+01:00,352.000,4920.000,406.000,110.000,2825.000,,5917.000,3548.000,52352.000,1511.000,305.000,329.000,2703.000,,
2024-12-17 10:00:00+01:00,352.000,4956.000,399.000,110.000,2154.000,,5748.000,3121.000,52410.000,3610.000,309.000,548.000,2927.000,,
2024-12-17 11:00:00+01:00,350.000,4880.000,341.000,110.000,1591.000,,5622.000,2321.000,52385.000,5521.000,308.000,563.000,3210.000,,
