,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,,
2021-09-14 01:00:00+02:00,123.250,426.250,892.500,0.000,,0.000,,0.000,7.000,11.000,,1645.500,59.000,12.000,0.000,17.500,1.500
2021-09-14 02:00:00+02:00,113.250,408.750,817.750,0.000,,0.000,,0.000,7.000,11.000,,1642.750,58.000,12.000,0.000,18.750,4.250
2021-09-14 03:00:00+02:00,91.250,406.750,797.000,0.000,,0.000,0.000,0.000,7.000,11.000,,1633.250,59.000,11.500,0.000,20.500,5.500
2021-09-14 04:00:00+02:00,86.750,348.750,797.250,0.000,,0.000,,0.000,7.000,11.000,,1659.750,58.000,10.750,0.000,21.250,4.250
2021-09-14 05:00:00+02:00,92.500,345.000,912.500,0.000,,0.000,,0.000,7.000,11.000,,1655.000,58.000,11.000,0.000,20.750,4.500
2021-09-14 06:00:00+02:00,110.500,351.750,1159.250,0.000,,0.000,0.000,0.000,6.250,11.750,,1651.500,59.000,12.750,21.250,20.250,4.000
2021-09-14 07:00:00+02:00,122.500,351.500,1167.750,0.000,,0.000,,0.000,6.000,13.000,,1629.000,60.000,13.000,220.500,20.750,2.750
2021-09-14 08:00:00+02:00,124.750,352.750,1181.750,0.000,,0.000,,0.000,7.000,13.000,,1647.750,60.000,13.000,565.250,20.750,0.500
2021-09-14 09:00:00+02:00,121.250,350.750,1156.500,0.000,,0.000,,0.000,7.000,13.000,,1650.250,64.000,13.000,881.000,19.750,0.000
2021-09-14 10:00:00+02:00,123.500,354.750,1156.750,0.000,,0.000,,0.000,7.000,13.000,,1653.750,64.000,13.500,1120.500,19.750,0.000
2021-09-14 11:00:00+02:00,119.500,354.500,1135.250,0.000,,0.000,,0.000,7.000,13.000,,1653.250,64.000,13.000,1272.500,18.750,0.000
2021-09-14 12:00:00+02:00,122.500,355.750,1071.250,0.000,,0.000,,0.000,7.000,13.000,,1653.750,64.000,13.000,1306.250,19.250,2.250
2021-09-14 13:00:00+02:00,121.750,352.750,1099.250,0.000,,0.000,,0.000,7.000,13.000,,1653.500,64.000,13.250,1251.750,19.750,2.750
2021-09-14 14:00:00+02:00,120.250,355.750,1145.750,0.000,,0.000,,0.000,7.000,13.000,,1667.000,64.000,13.750,1087.250,18.750,3.750
2021-09-14 15:00:00+02:00,122.250,355.750,1165.250,0.000,,0.000,,0.000,7.000,13.000,,1696.000,64.000,14.000,856.750,18.250,3.250
2021-09-14 16:00:00+02:00,121.250,356.250,1212.250,0.000,,0.000,,0.000,7.500,13.000,,1723.750,64.000,13.500,600.250,19.000,2.250
2021-09-14 17:00:00+02:00,116.750,352.000,1168.000,0.000,,0.000,,0.000,8.000,13.000,,1752.000,64.000,13.500,275.250,19.000,3.500
2021-09-14 18:00:00+02:00,106.250,347.750,1175.500,0.000,,0.000,,0.000,8.000,13.000,,1779.500,59.000,14.000,42.000,19.750,6.250
2021-09-14 19:00:00+02:00,118.500,352.250,1195.250,0.000,,0.000,,0.000,8.000,13.000,,1788.250,59.000,14.000,0.000,19.750,8.500
2021-09-14 20:00:00+02:00,125.000,353.000,1150.250,0.000,,0.000,,0.000,8.000,13.000,,1759.750,59.000,14.000,0.000,20.500,21.500
2021-09-14 21:00:00+02:00,122.000,352.750,1143.000,0.000,,0.000,,0.000,8.000,13.000,,1773.250,59.000,14.000,0.000,20.750,31.750
2021-09-14 22:00:00+02:00,122.750,352.000,980.500,0.000,,0.000,,0.000,8.750,13.000,,1784.250,58.000,13.750,0.000,20.250,31.750
2021-09-14 23:00:00+02:00,124.750,349.250,826.000,0.000,,0.000,,0.000,9.000,11.250,,1780.500,58.000,13.000,0.000,20.500,26.000
2021-09-15 00:00:00+02:00,123.750,329.250,964.500,0.000,,0.000,,0.000,7.250,11.000,,1794.250,53.000,13.250,0.000,20.250,36.000
2021-09-15 01:00:00+02:00,124.500,326.750,973.750,0.000,,0.000,,0.000,7.000,11.000,,1819.000,53.000,13.000,0.000,19.500,35.250
2021-09-15 02:00:00+02:00,120.000,324.000,773.000,0.000,,0.000,,0.000,7.000,11.000,,1844.750,52.000,12.000,0.000,19.750,48.750
2021-09-15 03:00:00+02:00,91.000,329.000,763.500,0.000,,0.000,,0.000,7.000,11.000,,1862.250,53.000,12.250,0.000,20.750,53.500
2021-09-15 04:00:00+02:00,87.000,327.750,791.000,0.000,,0.000,,0.000,7.000,11.000,,1870.500,52.000,11.500,0.000,20.250,36.250
2021-09-15 05:00:00+02:00,91.000,331.500,1034.250,0.000,,0.000,,0.000,7.000,11.000,,1876.750,52.000,11.250,0.000,20.000,27.250
2021-09-15 06:00:00+02:00,112.250,339.000,1099.000,0.000,,0.000,,0.000,6.500,11.000,,1882.500,53.000,11.750,17.250,19.750,54.500
2021-09-15 07:00:00+02:00,123.750,345.250,1099.750,0.000,,0.000,,0.000,6.000,11.000,,1880.250,54.000,13.000,189.250,20.500,45.250
2021-09-15 08:00:00+02:00,123.250,353.500,1095.250,0.000,,0.000,,0.000,7.000,11.000,,1879.750,54.000,14.000,543.250,20.000,14.500
2021-09-15 09:00:00+02:00,123.500,353.500,1141.250,0.000,,0.000,,0.000,7.000,11.000,,1883.000,56.750,13.250,892.750,19.750,8.250
2021-09-15 10:00:00+02:00,121.250,350.250,1096.500,0.000,,0.000,,0.000,7.000,11.000,,1884.250,58.000,13.500,1145.750,20.000,13.500
2021-09-15 11:00:00+02:00,120.500,350.750,1119.500,0.000,,0.000,0.000,0.000,7.500,11.000,,1885.000,58.000,13.000,1275.000,20.000,16.000
2021-09-15 12:00:00+02:00,123.250,352.750,1116.250,0.000,,,0.000,0.000,8.000,11.000,,1883.250,58.000,13.000,1312.750,20.000,33.750
2021-09-15 13:00:00+02:00,121.250,349.250,1116.500,0.000,,0.000,0.000,0.000,8.000,11.000,,1880.250,58.000,13.000,1228.000,21.250,40.000
2021-09-15 14:00:00+02:00,122.750,340.000,1108.500,0.000,,0.000,,0.000,8.000,11.000,,1875.000,58.000,14.000,1074.250,20.000,39.500
2021-09-15 15:00:00+02:00,123.750,355.500,1187.000,0.000,,0.000,,0.000,8.000,11.000,,1876.500,58.000,14.000,859.750,20.000,32.250
2021-09-15 16:00:00+02:00,122.500,356.750,1244.750,0.000,,0.000,,0.000,8.000,11.000,,1875.000,58.000,14.000,573.250,19.250,29.250
2021-09-15 17:00:00+02:00,118.250,344.250,1088.250,0.000,,0.000,,0.000,8.000,10.000,,1877.500,58.000,14.000,241.000,21.250,26.500
2021-09-15 18:00:00+02:00,118.500,339.500,1095.250,0.000,,0.000,,0.000,8.000,10.000,,1875.000,54.250,14.000,35.500,21.250,26.000
2021-09-15 19:00:00+02:00,121.000,350.250,1226.000,0.000,,0.000,,0.000,8.000,10.000,,1876.500,53.000,14.000,0.000,21.250,19.750
2021-09-15 20:00:00+02:00,125.000,348.250,1149.750,0.000,,0.000,,0.000,8.000,10.000,,1871.500,53.000,13.000,0.000,19.250,47.000
2021-09-15 21:00:00+02:00,124.500,339.750,1110.250,0.000,,0.000,,0.000,8.000,10.000,,1871.500,53.000,13.000,0.000,20.500,79.750
2021-09-15 22:00:00+02:00,124.000,340.000,957.500,0.000,,0.000,,0.000,8.000,10.000,,1876.500,52.000,13.000,0.000,20.250,94.750
2021-09-15 23:00:00+02:00,125.250,332.750,988.750,0.000,,0.000,0.000,0.000,8.000,9.250,,1877.750,52.000,13.000,0.000,15.500,75.000
2021-09-16 00:00:00+02:00,126.250,336.750,817.000,0.000,,0.000,,0.000,6.000,10.000,,1879.750,56.000,13.000,0.000,15.000,52.750
2021-09-16 01:00:00+02:00,125.250,339.750,787.500,0.000,,0.000,,0.000,6.000,10.000,,1879.250,56.000,12.750,0.000,14.500,26.250
2021-09-16 02:00:00+02:00,121.000,334.750,811.750,0.000,,0.000,,0.000,6.000,10.000,,1878.500,55.000,12.500,0.000,14.500,16.250
2021-09-16 03:00:00+02:00,94.500,342.750,747.500,0.000,,0.000,,0.000,6.000,10.000,,1877.750,56.000,12.000,0.000,14.000,19.750
2021-09-16 04:00:00+02:00,87.000,342.250,731.000,0.000,,0.000,,0.000,6.000,10.000,,1877.750,55.000,12.000,0.000,14.000,25.000
2021-09-16 05:00:00+02:00,94.000,338.500,756.000,0.000,,0.000,0.000,0.000,6.000,10.000,,1880.250,55.000,11.500,0.000,14.000,34.250
2021-09-16 06:00:00+02:00,112.500,353.250,1060.500,0.000,,0.000,,0.000,6.000,10.000,,1879.250,56.000,12.500,18.000,14.250,50.750
2021-09-16 07:00:00+02:00,119.250,358.000,1126.500,0.000,,0.000,,0.000,6.000,7.750,,1878.250,57.000,13.250,156.500,15.750,52.500
2021-09-16 08:00:00+02:00,117.000,360.750,1089.250,0.000,,0.000,,0.000,7.000,5.000,,1879.250,57.000,14.000,422.500,14.250,34.250
2021-09-16 09:00:00+02:00,120.250,359.750,1091.500,0.000,,0.000,,0.000,7.000,5.000,,1878.500,59.750,12.500,697.000,14.250,25.250
2021-09-16 10:00:00+02:00,121.750,354.500,1084.000,0.000,,0.000,,0.000,7.500,5.000,,1876.750,61.000,13.000,917.250,14.000,18.250
2021-09-16 11:00:00+02:00,121.250,359.250,1049.000,0.000,,0.000,0.000,0.000,8.000,5.000,,1878.250,61.000,13.000,1046.000,14.000,12.000
2021-09-16 12:00:00+02:00,123.250,355.000,1079.250,0.000,,0.000,,0.000,8.000,5.000,,1879.500,61.000,12.750,1029.000,15.250,9.750
2021-09-16 13:00:00+02:00,121.500,356.250,1110.750,0.000,,0.000,,0.000,8.000,5.000,,1878.000,61.000,14.000,930.250,15.000,9.500
2021-09-16 14:00:00+02:00,121.500,355.250,1098.500,0.000,,0.000,,0.000,8.000,7.500,,1877.250,61.000,14.000,764.250,15.250,10.000
2021-09-16 15:00:00+02:00,123.500,352.750,1172.000,0.000,,0.000,,0.000,8.000,9.000,,1877.000,61.000,14.000,508.500,16.500,8.000
2021-09-16 16:00:00+02:00,122.750,353.750,1175.250,0.000,,0.000,,0.000,8.000,9.000,,1877.750,61.000,14.000,316.250,19.250,8.750
2021-09-16 17:00:00+02:00,125.500,358.000,1033.750,0.000,,0.000,0.000,0.000,8.000,9.000,,1878.250,61.000,14.000,153.750,19.000,7.000
2021-09-16 18:00:00+02:00,120.500,353.250,1047.750,0.000,,0.000,,0.000,8.500,9.000,,1877.000,57.250,13.250,25.750,19.250,2.000
2021-09-16 19:00:00+02:00,121.750,354.250,1168.000,0.000,,0.000,,0.000,8.500,9.000,,1879.000,55.000,13.000,0.000,19.750,6.250
2021-09-16 20:00:00+02:00,123.750,355.750,1086.750,0.000,,0.000,,0.000,8.500,9.000,,1878.250,55.500,12.250,0.000,20.000,9.000
2021-09-16 21:00:00+02:00,120.250,354.750,1102.500,0.000,,0.000,,0.000,8.500,9.000,,1881.000,56.000,13.000,0.000,20.500,7.250
2021-09-16 22:00:00+02:00,121.750,356.500,987.000,0.000,,0.000,,0.000,8.250,9.000,,1881.750,55.000,13.000,0.000,20.500,16.250
2021-09-16 23:00:00+02:00,121.250,353.500,759.250,0.000,,0.000,0.000,0.000,7.750,9.000,,1884.500,55.000,13.250,0.000,19.750,40.250
2021-09-17 00:00:00+02:00,126.000,348.000,803.000,0.000,,0.000,0.000,0.000,6.000,9.000,,1883.250,53.000,12.750,0.000,20.250,40.500
2021-09-17 01:00:00+02:00,125.750,347.750,809.250,0.000,,0.000,,0.000,6.000,9.000,,1882.750,53.000,11.750,0.000,19.750,41.750
2021-09-17 02:00:00+02:00,121.750,327.500,790.000,0.000,,0.000,,0.000,6.000,9.000,,1884.000,52.000,11.000,0.000,20.500,45.000
2021-09-17 03:00:00+02:00,93.500,347.500,809.250,0.000,,0.000,,0.000,6.000,9.000,,1883.000,53.000,10.250,0.000,20.750,45.000
2021-09-17 04:00:00+02:00,86.750,345.750,780.000,0.000,,0.000,,0.000,6.000,9.000,,1883.750,52.000,10.000,0.000,20.500,66.000
2021-09-17 05:00:00+02:00,91.750,321.000,887.750,0.000,,0.000,0.000,0.000,6.000,9.000,,1881.750,52.000,10.250,0.000,20.500,75.500
2021-09-17 06:00:00+02:00,113.250,336.250,1059.000,0.000,,0.000,0.000,0.000,6.000,9.000,,1880.250,53.000,11.000,3.750,19.500,121.000
2021-09-17 07:00:00+02:00,126.000,347.500,1188.750,0.000,,0.000,,0.000,6.000,9.000,,1880.500,54.000,12.500,58.500,20.000,184.500
2021-09-17 08:00:00+02:00,122.000,344.500,1227.500,0.000,,0.000,0.000,0.000,6.250,9.000,,1880.750,54.000,13.500,168.500,20.250,219.500
2021-09-17 09:00:00+02:00,121.000,342.000,1114.250,0.000,,0.000,,0.000,7.000,9.000,,1882.500,58.000,15.000,326.250,19.500,205.000
2021-09-17 10:00:00+02:00,122.750,346.750,1060.000,0.000,,0.000,,0.000,7.000,9.000,,1883.750,58.000,13.500,464.750,19.750,213.500
2021-09-17 11:00:00+02:00,125.750,357.500,1036.750,0.000,,0.000,,0.000,7.250,9.000,,1883.750,58.000,12.000,539.250,20.000,217.500
2021-09-17 12:00:00+02:00,125.750,355.250,1075.750,0.000,,0.000,0.000,0.000,7.500,9.000,,1884.000,58.000,13.500,574.750,19.500,216.250
2021-09-17 13:00:00+02:00,123.250,358.500,1051.000,0.000,,0.000,,0.000,7.000,9.000,,1884.000,58.000,14.000,555.500,18.250,205.250
2021-09-17 14:00:00+02:00,117.750,357.500,1058.750,0.000,,0.000,,0.000,7.750,9.000,,1884.750,58.000,14.500,443.000,19.000,177.500
2021-09-17 15:00:00+02:00,119.000,357.000,1057.000,0.000,,0.000,,0.000,8.000,9.000,,1884.750,58.000,14.250,352.750,19.250,172.000
2021-09-17 16:00:00+02:00,125.250,364.000,1048.500,0.000,,0.250,,0.000,8.000,9.000,,1883.750,58.000,14.000,243.750,19.250,140.250
2021-09-17 17:00:00+02:00,125.500,412.500,1059.500,0.000,,0.250,,0.000,8.000,9.000,,1883.750,58.000,14.000,97.000,20.500,154.500
2021-09-17 18:00:00+02:00,122.750,455.000,998.500,0.000,,0.000,0.000,0.000,8.000,9.000,,1884.000,53.000,13.500,19.250,18.750,136.000
2021-09-17 19:00:00+02:00,124.750,497.000,1032.750,0.000,,0.000,,0.000,8.000,9.000,,1883.750,53.000,13.500,0.000,19.500,117.250
2021-09-17 20:00:00+02:00,122.250,518.250,1026.000,0.000,,0.000,,0.000,8.000,9.000,,1883.750,53.000,13.000,0.000,18.750,105.250
2021-09-17 21:00:00+02:00,124.250,515.250,1065.500,0.000,,0.000,,0.000,9.000,9.000,,1885.250,53.000,13.000,0.000,18.000,105.750
2021-09-17 22:00:00+02:00,127.000,526.250,930.250,0.000,,0.000,,0.000,9.000,9.000,,1885.500,52.000,12.750,0.000,22.250,83.000
2021-09-17 23:00:00+02:00,121.750,495.500,888.500,0.000,,0.000,,0.000,8.250,9.000,,1886.000,52.000,12.750,0.000,23.000,104.250
2021-09-18 00:00:00+02:00,126.000,487.500,624.000,0.000,,0.000,0.000,0.000,6.000,9.000,,1888.750,54.000,12.250,0.000,23.000,108.750
2021-09-18 01:00:00+02:00,124.000,502.000,576.000,0.000,,0.000,0.000,0.000,6.000,9.000,,1888.750,54.000,12.750,0.000,20.750,76.000
2021-09-18 02:00:00+02:00,120.000,511.750,570.500,0.000,,0.000,,0.000,6.000,9.000,,1888.750,53.000,12.500,0.000,18.000,90.000
2021-09-18 03:00:00+02:00,93.250,526.250,560.500,0.000,,0.000,,0.000,6.000,9.000,,1887.250,54.000,11.500,0.000,19.750,87.000
2021-09-18 04:00:00+02:00,90.250,517.000,547.500,0.000,,0.000,,0.000,6.000,9.000,,1886.750,53.000,11.000,0.000,18.750,63.500
2021-09-18 05:00:00+02:00,89.000,507.500,537.750,0.000,,0.000,0.000,0.000,6.000,9.000,,1886.250,53.000,11.000,0.000,18.000,64.750
2021-09-18 06:00:00+02:00,92.000,530.000,555.750,0.000,,,0.000,0.000,6.000,9.000,,1887.250,54.000,11.750,12.000,18.500,62.250
2021-09-18 07:00:00+02:00,114.750,533.000,592.750,0.000,,0.000,0.000,0.000,7.000,9.000,,1886.500,55.000,13.000,191.000,17.750,55.250
2021-09-18 08:00:00+02:00,127.000,536.500,607.500,0.000,,0.000,,0.000,7.000,9.000,,1887.000,55.000,13.250,540.500,17.750,35.250
2021-09-18 09:00:00+02:00,128.000,547.500,603.250,0.000,,0.000,,0.000,7.000,9.000,,1886.750,59.000,13.500,856.000,18.750,27.000
2021-09-18 10:00:00+02:00,126.250,551.250,588.750,0.000,,0.000,,0.000,7.000,9.000,,1886.000,59.000,14.000,1052.000,17.500,39.750
2021-09-18 11:00:00+02:00,124.500,546.500,553.500,0.000,,0.000,,0.000,7.000,9.000,,1887.000,59.000,13.000,999.250,18.250,46.500
2021-09-18 12:00:00+02:00,125.750,540.750,541.750,0.000,,0.000,,0.000,7.000,9.000,,1887.000,59.000,13.000,850.000,18.500,45.000
2021-09-18 13:00:00+02:00,124.750,540.500,602.000,0.000,,0.000,0.000,0.000,7.000,9.000,,1887.500,59.000,13.750,763.250,18.000,45.750
2021-09-18 14:00:00+02:00,125.000,536.750,627.000,0.000,,0.000,,0.000,7.000,9.000,,1885.750,59.000,14.000,660.250,18.000,50.000
2021-09-18 15:00:00+02:00,124.250,546.500,629.750,0.000,,0.000,,0.000,7.000,9.000,,1885.500,59.000,14.000,468.750,18.500,46.500
2021-09-18 16:00:00+02:00,124.750,548.500,577.750,0.000,,0.000,,0.000,8.000,9.000,,1885.750,59.000,13.500,350.000,18.250,16.500
2021-09-18 17:00:00+02:00,123.250,543.500,603.500,0.000,,0.000,,0.000,8.000,9.000,,1887.000,59.000,14.000,154.500,18.000,20.750
2021-09-18 18:00:00+02:00,126.250,533.000,633.500,0.000,,0.000,,0.000,8.000,9.000,,1889.250,54.000,13.750,20.000,19.500,22.250
2021-09-18 19:00:00+02:00,122.500,542.500,633.500,0.000,,0.000,0.000,0.250,8.000,9.000,,1888.750,54.000,14.000,0.000,19.250,46.250
2021-09-18 20:00:00+02:00,124.250,542.000,613.500,0.000,,0.000,,0.000,8.000,9.000,,1888.500,54.000,14.000,0.000,19.000,86.250
2021-09-18 21:00:00+02:00,124.500,529.250,587.250,0.000,,0.000,,0.000,8.000,9.000,,1889.000,54.000,14.000,0.000,19.000,99.500
2021-09-18 22:00:00+02:00,126.500,531.500,535.500,0.000,,0.000,,0.000,8.000,9.000,,1889.500,53.000,14.000,0.000,18.750,70.000
2021-09-18 23:00:00+02:00,125.500,518.000,578.000,0.000,,0.000,,0.000,8.000,9.000,,1889.750,53.000,14.000,0.000,19.000,35.500
2021-09-19 00:00:00+02:00,126.750,454.250,558.000,0.000,,0.000,,0.000,9.000,9.000,,1889.750,54.000,13.750,0.000,18.750,42.250
2021-09-19 01:00:00+02:00,124.000,417.750,540.000,0.000,,0.000,0.000,0.000,9.000,9.000,,1889.000,54.000,13.750,0.000,19.000,66.000
2021-09-19 02:00:00+02:00,121.750,381.750,541.250,0.000,,,0.000,0.000,9.000,9.000,,1888.000,53.000,13.000,0.000,18.750,52.750
2021-09-19 03:00:00+02:00,83.750,375.250,598.000,0.000,,0.000,0.000,0.000,9.000,9.000,,1887.500,54.000,13.000,0.000,18.750,58.750
2021-09-19 04:00:00+02:00,68.750,356.250,677.750,0.000,,0.000,,0.000,9.000,9.000,,1888.250,53.000,12.250,0.000,19.000,55.250
2021-09-19 05:00:00+02:00,69.500,320.500,727.750,0.000,,0.000,,0.000,9.000,9.000,,1888.250,53.000,12.000,0.000,18.250,52.500
2021-09-19 06:00:00+02:00,75.750,312.250,716.250,0.000,,0.000,,0.000,9.000,10.000,,1888.250,54.000,12.500,11.500,18.500,48.750
2021-09-19 07:00:00+02:00,94.000,311.000,710.500,0.000,,0.000,,0.000,9.000,10.000,,1890.750,55.000,14.000,180.750,19.250,42.750
2021-09-19 08:00:00+02:00,103.500,311.000,708.750,0.000,,0.000,0.000,0.000,9.000,10.000,,1891.750,55.000,15.000,512.000,18.250,31.000
2021-09-19 09:00:00+02:00,105.000,316.500,711.000,0.000,,0.000,,0.000,10.000,10.000,,1892.750,57.750,14.750,836.250,18.500,25.500
2021-09-19 10:00:00+02:00,104.250,324.000,713.500,0.000,,0.000,,0.000,10.000,10.000,,1892.500,59.000,14.000,1028.750,18.500,32.750
2021-09-19 11:00:00+02:00,103.250,330.750,720.750,0.000,,0.000,,0.000,10.750,11.000,,1893.250,59.000,14.000,1020.500,18.000,43.750
2021-09-19 12:00:00+02:00,104.000,335.250,818.000,0.000,,0.000,,0.000,11.000,13.000,,1891.000,59.000,14.000,980.500,18.500,53.250
2021-09-19 13:00:00+02:00,102.750,364.250,712.750,0.000,,0.000,,0.000,11.000,14.000,,1890.750,59.000,13.500,961.000,18.250,54.750
2021-09-19 14:00:00+02:00,102.500,368.500,632.000,0.000,,0.000,0.000,0.000,11.000,15.000,,1888.000,59.000,14.250,906.750,18.000,43.500
2021-09-19 15:00:00+02:00,99.000,328.250,674.500,0.000,,0.000,,0.000,11.000,15.000,,1887.500,59.000,14.750,743.750,18.000,34.750
2021-09-19 16:00:00+02:00,102.500,333.500,700.750,0.000,,0.000,,0.000,11.000,15.000,,1890.250,59.000,14.750,533.000,18.000,38.750
2021-09-19 17:00:00+02:00,105.250,353.750,721.250,0.000,,0.000,,0.000,11.000,15.000,,1891.500,59.000,14.000,219.250,19.250,32.500
2021-09-19 18:00:00+02:00,105.250,353.500,975.250,0.000,,0.000,,0.000,11.000,15.000,,1884.750,55.250,14.000,21.250,19.000,58.250
2021-09-19 19:00:00+02:00,103.500,368.500,1023.250,0.000,,0.000,,0.000,10.500,15.000,,1890.000,54.000,13.000,0.000,19.250,70.250
2021-09-19 20:00:00+02:00,101.750,365.500,985.750,0.000,,0.000,0.000,0.000,10.000,15.250,,1890.000,54.000,13.000,0.000,19.000,81.500
2021-09-19 21:00:00+02:00,101.250,353.750,914.750,0.000,,,0.000,0.000,10.000,16.000,,1890.500,54.000,13.250,0.000,18.500,67.250
2021-09-19 22:00:00+02:00,103.000,355.750,743.500,0.000,,0.000,0.000,0.000,9.250,16.000,,1889.750,53.000,14.000,0.000,18.000,59.750
2021-09-19 23:00:00+02:00,100.500,350.250,698.250,0.000,,0.000,,0.000,8.750,16.000,,1891.000,53.000,12.750,0.000,18.750,94.750
2021-09-20 00:00:00+02:00,104.750,358.500,702.000,0.000,,0.000,,0.000,8.000,16.000,,1891.500,54.000,11.250,0.000,18.250,78.000
2021-09-20 01:00:00+02:00,105.500,361.250,661.250,0.000,,0.000,,0.000,8.000,16.000,,1891.000,54.000,12.000,0.000,17.250,79.250
2021-09-20 02:00:00+02:00,99.000,350.500,656.750,0.000,,0.000,0.000,0.000,8.000,16.000,,1891.250,53.000,11.000,0.000,19.000,83.500
2021-09-20 03:00:00+02:00,75.250,356.000,653.250,0.000,,0.000,,0.000,8.000,16.000,,1892.250,54.000,10.500,0.000,18.250,59.000
2021-09-20 04:00:00+02:00,70.000,351.000,644.750,0.000,,0.000,,0.000,8.000,16.000,,1892.500,53.000,9.000,0.000,18.500,54.750
2021-09-20 05:00:00+02:00,76.750,354.000,656.000,0.000,,0.000,,0.000,8.000,16.000,,1892.750,53.000,9.250,0.000,19.000,51.750
2021-09-20 06:00:00+02:00,93.000,347.250,875.750,0.000,,0.000,,0.000,7.000,16.000,,1892.250,54.000,10.250,9.000,18.250,46.500
2021-09-20 07:00:00+02:00,103.750,360.000,903.500,0.000,,0.000,,0.000,7.000,16.000,,1893.250,55.000,12.250,77.500,19.500,46.750
2021-09-20 08:00:00+02:00,105.750,367.000,923.250,0.000,,0.000,0.000,0.000,8.000,16.000,,1896.000,55.000,13.750,192.000,18.250,46.000
2021-09-20 09:00:00+02:00,106.750,374.250,917.250,0.000,,,0.000,0.000,8.000,16.000,,1896.500,57.750,14.000,304.750,16.750,36.000
2021-09-20 10:00:00+02:00,120.000,374.250,903.000,0.000,,0.000,0.000,0.000,8.000,16.000,,1896.500,59.000,13.500,351.000,18.500,25.500
2021-09-20 11:00:00+02:00,123.500,375.500,861.000,0.000,,0.000,0.000,0.000,8.500,16.000,,1896.500,59.000,12.750,416.500,17.750,20.750
2021-09-20 12:00:00+02:00,125.250,373.500,842.000,0.000,,,0.000,0.000,9.250,16.000,,1897.000,59.000,12.750,474.250,18.000,22.750
2021-09-20 13:00:00+02:00,123.750,359.500,830.500,0.000,,,0.000,0.000,10.000,16.000,,1898.000,59.000,12.500,490.500,18.250,48.000
2021-09-20 14:00:00+02:00,123.250,366.000,802.000,0.000,,0.000,,0.000,10.000,16.000,,1899.750,59.000,13.000,510.500,18.000,64.000
2021-09-20 15:00:00+02:00,123.500,369.250,846.250,0.000,,0.000,0.000,0.000,10.000,16.000,,1899.750,59.000,14.000,420.500,18.500,90.250
2021-09-20 16:00:00+02:00,125.000,368.000,845.500,0.000,,0.000,,0.000,10.000,16.000,,1900.500,59.000,14.000,273.750,17.750,64.750
2021-09-20 17:00:00+02:00,125.500,361.750,852.500,0.000,,0.000,,0.000,10.250,16.000,,1902.750,59.000,12.750,115.500,18.750,57.000
2021-09-20 18:00:00+02:00,125.250,355.750,858.250,0.000,,0.000,,0.000,11.000,16.000,,1902.500,55.250,12.500,16.250,18.500,46.500
2021-09-20 19:00:00+02:00,125.750,362.250,868.750,0.000,,0.000,,0.000,11.000,16.000,,1903.000,54.000,12.750,0.000,18.000,48.750
2021-09-20 20:00:00+02:00,124.500,361.750,868.000,0.000,,0.000,,0.000,11.000,16.000,,1901.250,54.000,12.750,0.000,19.000,40.500
2021-09-20 21:00:00+02:00,126.250,352.500,893.000,0.000,,0.000,0.000,0.000,11.000,16.000,,1902.750,54.000,12.000,0.000,19.000,26.000
2021-09-20 22:00:00+02:00,125.250,357.000,842.750,0.000,,0.000,,0.000,11.000,16.000,,1904.250,53.000,12.250,0.000,18.750,30.500
2021-09-20 23:00:00+02:00,117.000,352.000,674.750,0.000,,0.000,,0.000,10.000,16.000,,1902.750,53.000,13.000,0.000,19.000,46.750
2021-09-21 00:00:00+02:00,122.750,357.500,687.500,0.000,,0.000,,0.000,10.000,16.000,,1874.250,58.000,12.000,0.000,18.500,69.500
2021-09-21 01:00:00+02:00,122.000,362.250,706.500,0.000,,0.000,,0.000,10.000,16.000,,1814.000,58.000,11.500,0.000,19.250,67.500
2021-09-21 02:00:00+02:00,121.000,342.750,668.750,0.000,,0.000,,0.000,10.000,16.000,,1750.250,57.000,10.750,0.000,19.250,64.500
2021-09-21 03:00:00+02:00,93.000,359.000,663.250,0.000,,0.000,0.000,0.000,10.000,16.000,,1719.000,58.000,10.250,0.000,18.750,59.750
2021-09-21 04:00:00+02:00,88.000,337.250,657.000,0.000,,0.000,0.000,0.000,10.000,16.000,,1690.000,57.000,10.000,0.000,17.000,41.750
2021-09-21 05:00:00+02:00,95.000,348.000,756.500,0.000,,,0.000,0.000,10.000,16.000,,1655.500,58.000,10.750,0.000,17.750,30.500
2021-09-21 06:00:00+02:00,116.750,353.500,900.500,0.000,,0.000,0.000,0.000,10.500,16.000,,1657.000,59.000,11.000,11.250,17.250,22.750
2021-09-21 07:00:00+02:00,124.750,362.000,868.250,0.000,,0.000,,0.000,11.000,13.750,,1659.750,60.000,11.250,162.500,16.000,15.500
