,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Solar,Wind Onshore,Other renewable
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,
2021-07-14 15:00:00+02:00,4000.750,11225.750,5888.000,6264.500,345.000,,18.750,504.750,1739.750,1993.750,170.250,,7773.750,197.000,102.500,14731.750,956.250,1722.500,10910.250,0.000,0.000,
2021-07-14 16:00:00+02:00,4049.500,10768.500,6123.750,6770.000,345.000,,18.000,561.250,907.750,1995.500,484.250,,7773.500,197.000,104.000,12858.750,960.000,2183.500,10608.250,0.000,0.000,
2021-07-14 17:00:00+02:00,4138.750,10405.500,6565.750,7718.500,345.000,,18.000,405.750,704.750,1945.000,315.750,,7758.750,197.000,103.750,10284.750,962.750,2853.750,10115.750,0.000,0.000,
2021-07-14 18:00:00+02:00,4251.250,10488.500,6750.750,8033.500,342.250,,18.000,1015.500,411.750,2007.000,439.000,,7874.250,197.000,103.750,6455.000,961.750,3259.000,8984.250,0.000,0.000,
2021-07-14 19:00:00+02:00,4331.250,10747.000,7047.000,8284.250,341.500,,18.000,1624.500,4.500,2012.250,568.750,,7883.750,197.000,105.750,3107.750,960.500,3675.500,7796.000,0.000,0.000,
2021-07-14 20:00:00+02:00,4332.750,10846.500,7474.000,8055.000,341.500,,18.250,1365.250,35.750,2011.500,501.250,,7884.500,189.000,105.250,929.250,922.250,4008.000,6846.250,0.000,0.000,
2021-07-14 21:00:00+02:00,4261.250,10266.000,7536.750,7623.250,341.750,,19.000,1764.000,100.250,2013.000,549.750,,7899.500,189.000,105.000,47.000,918.000,4263.750,5294.750,0.000,0.000,
2021-07-14 22:00:00+02:00,4160.750,9887.750,7244.750,7892.000,341.000,,19.000,1227.250,188.250,2002.750,491.000,,7902.000,193.500,105.250,0.000,928.000,4564.000,4121.500,0.000,0.000,
2021-07-14 23:00:00+02:00,4068.000,9183.500,5713.250,6966.500,341.250,,19.000,210.500,753.500,1989.750,163.500,,7905.750,198.000,102.500,0.000,963.000,4747.250,3745.250,0.000,0.000,
2021-07-15 00:00:00+02:00,3976.500,8754.250,5357.750,5975.000,340.750,,19.000,282.750,936.000,1984.000,378.250,,7913.000,200.000,100.500,0.000,965.250,4905.750,3237.500,0.000,0.000,
2021-07-15 01:00:00+02:00,3983.500,8491.250,5306.750,5946.250,340.750,,19.000,206.000,1966.250,1985.500,354.500,,7914.000,200.000,100.000,0.000,959.250,4972.750,2414.000,0.000,0.000,
2021-07-15 02:00:00+02:00,3962.250,7697.500,5630.750,6064.500,341.000,,19.000,141.750,2185.000,1983.750,179.250,,7914.000,200.000,101.750,0.000,948.500,5091.000,2035.500,0.000,0.000,
2021-07-15 03:00:00+02:00,3981.000,7041.500,6048.500,6115.250,341.250,,19.000,224.750,2332.000,1975.000,161.000,,7925.250,200.000,103.000,0.000,940.250,4971.250,2038.500,0.000,0.000,
2021-07-15 04:00:00+02:00,4042.000,7166.000,6140.500,6374.250,341.000,,19.000,207.250,2377.000,1975.250,291.250,,7930.000,200.000,100.750,0.750,945.250,5077.500,2171.250,0.000,0.000,
2021-07-15 05:00:00+02:00,4070.750,7415.000,6488.500,6645.750,341.000,,20.000,191.750,2067.500,1982.000,243.250,,7928.000,200.000,100.000,150.750,898.500,5199.250,2214.250,0.000,0.000,
2021-07-15 06:00:00+02:00,4116.000,7605.250,7960.250,7384.750,341.000,,20.000,330.750,741.250,1989.750,449.750,,7923.750,200.000,99.750,1343.500,896.000,5175.250,2106.000,0.000,0.000,
2021-07-15 07:00:00+02:00,4268.000,7622.000,8704.500,8132.000,341.000,,19.750,1570.500,212.250,1989.500,726.750,,7920.500,193.000,99.000,4245.750,899.750,4926.750,1764.000,0.000,0.000,
2021-07-15 08:00:00+02:00,4306.000,7696.500,8779.000,8037.750,340.750,,19.000,988.750,211.500,1994.500,296.500,,7919.000,193.000,95.500,8276.000,948.750,4830.750,1595.250,0.000,0.000,
2021-07-15 09:00:00+02:00,4279.750,8043.750,8366.750,7754.250,340.750,,18.500,788.000,425.500,2003.500,237.250,,7924.500,193.000,92.500,12888.500,940.000,4673.250,1613.000,0.000,0.000,
2021-07-15 10:00:00+02:00,4217.250,8045.750,8327.750,7666.000,340.000,,19.000,884.500,421.750,2013.250,257.250,,7912.000,193.000,89.750,17076.750,932.500,4420.500,1751.250,0.000,0.000,
2021-07-15 11:00:00+02:00,4168.500,8126.250,8074.500,6894.500,340.000,,19.000,574.500,623.000,2021.250,295.750,,7913.000,193.000,93.000,19795.750,928.500,4210.250,1891.000,0.000,0.000,
2021-07-15 12:00:00+02:00,4135.250,8101.500,8269.500,6867.500,340.000,,19.000,745.750,533.250,2024.250,246.750,,7911.250,193.000,95.500,20259.750,939.000,4347.500,2021.500,0.000,0.000,
2021-07-15 13:00:00+02:00,4065.000,7971.500,8213.750,6984.500,340.000,,18.250,623.250,271.750,2035.000,273.250,,7898.500,193.000,95.000,20177.500,964.000,4364.500,2303.750,0.000,0.000,
2021-07-15 14:00:00+02:00,4049.000,8150.750,8091.000,6900.500,340.000,,18.000,622.750,341.250,2038.500,561.500,,7892.500,193.000,94.500,19842.500,946.000,4628.250,2403.750,0.000,0.000,
2021-07-15 15:00:00+02:00,4078.500,8316.250,7648.000,6201.750,340.000,,17.750,322.000,400.750,2030.750,314.500,,7887.000,193.000,97.500,18497.500,927.500,4722.500,2987.500,0.000,0.000,
2021-07-15 16:00:00+02:00,4113.250,8195.750,8049.000,6304.250,340.500,,17.000,724.750,130.000,2022.750,529.750,,7886.500,193.000,98.000,15508.500,936.250,4391.500,4092.000,0.000,0.000,
2021-07-15 17:00:00+02:00,4199.750,8324.000,8160.250,6690.250,339.750,,17.000,977.500,219.250,2035.000,677.000,,7880.750,193.000,98.500,11523.500,936.750,4135.000,5042.750,0.000,0.000,
2021-07-15 18:00:00+02:00,4312.750,8677.250,7550.000,6691.750,340.000,,17.000,726.000,625.000,2034.500,421.000,,7881.250,193.000,98.750,7457.000,946.000,4118.000,5384.000,0.000,0.000,
2021-07-15 19:00:00+02:00,4381.750,8786.250,7571.000,7114.250,340.000,,17.250,951.750,74.500,2033.500,558.500,,7881.250,193.000,99.000,3653.000,946.250,4068.750,5510.000,0.000,0.000,
2021-07-15 20:00:00+02:00,4398.500,8735.250,7533.500,7269.250,340.500,,18.000,850.000,31.000,2031.000,572.000,,7882.500,193.000,99.250,1052.250,930.250,4270.000,5549.500,0.000,0.000,
2021-07-15 21:00:00+02:00,4325.500,8850.750,7347.500,7257.750,340.000,,18.750,644.000,11.000,2045.500,436.500,,7887.250,193.000,100.000,54.250,932.250,4229.750,5594.500,0.000,0.000,
2021-07-15 22:00:00+02:00,4251.750,8858.250,7050.500,7232.000,336.250,,19.000,802.500,12.750,2056.000,564.000,,7895.000,193.000,100.250,0.250,948.000,4189.500,5147.750,0.000,0.000,
2021-07-15 23:00:00+02:00,4157.000,8834.250,6211.750,6753.500,335.000,,19.000,366.250,422.250,2062.500,397.000,,7894.500,193.000,100.500,0.000,951.500,4105.750,5017.000,0.000,0.000,
2021-07-16 00:00:00+02:00,4021.500,8818.500,5141.000,5259.000,335.000,,19.000,193.750,958.250,2067.250,204.750,,7896.750,196.000,99.750,0.000,950.000,4077.750,4583.000,0.000,0.000,
2021-07-16 01:00:00+02:00,4002.500,8817.750,5340.500,4482.750,335.000,,19.000,254.500,1262.500,2064.750,275.000,,7900.500,196.000,99.500,0.000,934.250,3751.500,4366.750,0.000,0.000,
2021-07-16 02:00:00+02:00,3999.500,8589.250,5175.250,4370.750,334.500,,19.000,222.750,1784.500,2058.500,222.000,,7899.000,196.000,99.000,0.000,911.500,3343.750,4157.750,0.000,0.000,
2021-07-16 03:00:00+02:00,3976.250,8614.250,4968.750,4180.250,334.000,,19.000,167.500,1448.250,2052.750,199.000,,7898.250,196.000,101.000,0.000,909.500,3218.500,4073.000,0.000,0.000,
2021-07-16 04:00:00+02:00,3992.250,8902.250,5270.250,4301.750,333.000,,19.750,277.000,1253.750,2056.500,300.500,,7914.500,196.000,101.250,0.750,917.250,3178.000,4005.250,0.000,0.000,
2021-07-16 05:00:00+02:00,4019.250,9100.000,5496.500,4834.750,333.000,,20.000,243.000,1067.000,2052.000,315.000,,7924.500,196.000,98.000,161.000,928.250,3314.250,3925.000,0.000,0.000,
2021-07-16 06:00:00+02:00,4173.750,9226.250,6385.250,6075.750,333.000,,19.750,977.500,210.500,2045.500,468.750,,7923.750,196.000,96.000,1514.000,933.750,3125.000,3634.250,0.000,0.000,
2021-07-16 07:00:00+02:00,4348.500,9253.000,6579.000,6700.750,333.000,,19.250,1871.000,8.750,2029.250,754.500,,7928.250,196.000,96.750,4772.500,949.250,2981.750,3039.000,0.000,0.000,
2021-07-16 08:00:00+02:00,4391.250,9286.750,6628.000,7061.250,333.000,,18.750,1746.500,36.500,2021.750,679.000,,7936.500,196.000,97.500,9032.500,942.750,2739.250,2522.250,0.000,0.000,
2021-07-16 09:00:00+02:00,4339.250,9491.250,6538.500,7099.000,333.000,,17.250,952.750,46.000,2046.000,336.250,,7927.750,196.000,98.250,13839.250,935.250,2477.000,2121.500,0.000,0.000,
2021-07-16 10:00:00+02:00,4292.750,9548.750,6481.500,7141.750,333.000,,17.000,1226.250,11.500,2041.750,394.750,,7924.750,199.750,98.000,18024.750,924.750,2344.750,1952.250,0.000,0.000,
2021-07-16 11:00:00+02:00,4209.000,9554.750,6309.000,7075.000,333.000,,16.500,851.500,95.250,2047.500,305.250,,7911.000,201.000,101.250,20952.750,920.500,2331.500,2121.000,0.000,0.000,
2021-07-16 12:00:00+02:00,4086.250,9567.750,6059.750,6446.500,333.000,,16.000,790.750,239.750,2057.250,295.500,,7904.750,201.000,101.500,22537.000,912.250,2611.000,2535.750,0.000,0.000,
2021-07-16 13:00:00+02:00,4058.250,9586.250,5761.250,6197.250,333.000,,15.250,278.500,384.250,2059.750,223.250,,7901.000,201.000,99.250,23519.250,921.250,2709.250,3346.250,0.000,0.000,
2021-07-16 14:00:00+02:00,4026.000,9457.500,5651.250,5690.000,333.250,,16.000,333.500,452.250,2043.500,318.500,,7894.000,201.000,99.500,23230.000,916.250,2420.500,4279.750,0.000,0.000,
2021-07-16 15:00:00+02:00,4043.500,9412.000,5544.000,5337.250,333.000,,15.500,426.000,452.000,2030.500,214.500,,7880.750,201.000,99.250,21108.500,907.250,2262.000,5114.000,0.000,0.000,
2021-07-16 16:00:00+02:00,4081.250,9435.750,5708.000,5296.250,333.000,,15.500,419.000,471.000,2012.500,219.500,,7728.750,201.000,99.000,18027.250,910.000,2368.250,6044.750,0.000,0.000,
2021-07-16 17:00:00+02:00,4128.750,9512.500,5667.250,5646.250,333.000,,16.000,339.250,572.750,2008.000,266.000,,7830.250,201.000,98.750,14018.250,916.250,2582.250,6857.250,0.000,0.000,
2021-07-16 18:00:00+02:00,4241.750,9651.250,5906.000,5959.250,333.000,,16.000,661.500,273.250,2000.500,371.500,,7847.250,201.000,97.750,8956.000,934.000,2770.750,7374.250,0.000,0.000,
2021-07-16 19:00:00+02:00,4338.000,9745.750,6061.500,5956.250,333.000,,16.000,1029.000,34.750,1968.000,503.000,,7840.750,201.000,99.500,4178.750,937.500,3428.000,6968.250,0.000,0.000,
2021-07-16 20:00:00+02:00,4369.250,9751.500,5996.000,5888.250,333.000,,16.500,1262.000,16.750,1979.500,616.000,,7841.750,201.000,100.750,1180.000,936.500,3978.500,6690.750,0.000,0.000,
2021-07-16 21:00:00+02:00,4306.500,9685.000,5980.000,5919.500,333.000,,17.250,1198.000,15.250,1978.250,451.000,,7840.000,201.000,99.500,62.000,940.000,4045.250,7012.500,0.000,0.000,
2021-07-16 22:00:00+02:00,4214.000,9512.750,5867.500,5817.250,333.000,,18.000,1323.750,61.500,1987.500,719.250,,7836.500,201.000,99.500,0.000,914.000,3902.250,7507.500,0.000,0.000,
2021-07-16 23:00:00+02:00,4124.500,9499.500,5539.750,5191.250,333.000,,18.000,770.750,226.500,1994.500,622.750,,7817.500,201.000,99.250,0.000,924.750,3888.750,7885.250,0.000,0.000,
2021-07-17 00:00:00+02:00,4007.750,9041.000,3687.000,3739.750,333.000,,18.000,300.500,184.750,2011.000,224.500,,7727.250,197.000,99.000,0.000,916.250,3734.250,7903.750,0.000,0.000,
2021-07-17 01:00:00+02:00,3990.750,8793.500,3269.500,3005.500,333.000,,18.000,293.250,238.500,2008.250,408.500,,7728.000,197.000,100.000,0.000,921.500,3763.250,8186.250,0.000,0.000,
2021-07-17 02:00:00+02:00,3972.750,8032.500,2890.000,2090.250,333.000,,18.000,243.750,541.750,1994.250,445.750,,7741.750,197.000,97.500,0.000,921.000,3250.500,8246.500,0.000,0.000,
2021-07-17 03:00:00+02:00,3962.500,7801.750,2895.000,1798.250,333.000,,18.000,203.000,398.750,1987.250,608.750,,7748.750,197.000,98.000,0.000,927.000,3019.000,8613.750,0.000,0.000,
2021-07-17 04:00:00+02:00,3952.250,7878.000,2885.500,1431.500,333.000,,18.250,192.250,842.000,1976.750,531.250,,7726.250,197.000,100.000,0.000,927.000,3006.250,8945.750,0.000,0.000,
2021-07-17 05:00:00+02:00,3971.500,7970.000,2907.250,1275.000,331.750,,19.000,307.500,932.000,1972.500,320.500,,7726.500,197.000,101.000,133.000,929.500,2983.000,8835.500,0.000,0.000,
2021-07-17 06:00:00+02:00,4061.250,7984.750,2924.000,1031.500,317.750,,18.500,687.000,411.500,1969.750,656.750,,7740.750,197.000,101.250,973.750,932.500,2681.500,8312.250,0.000,0.000,
2021-07-17 07:00:00+02:00,4188.000,7995.500,2966.000,1149.500,314.500,,18.000,878.000,217.000,1955.750,652.500,,7747.500,197.000,101.000,2949.750,930.000,2392.250,7668.000,0.000,0.000,
2021-07-17 08:00:00+02:00,4280.250,7961.750,2974.500,1488.500,314.000,,18.000,1913.500,8.750,1950.250,830.000,,7748.750,197.000,99.250,5659.500,926.250,2037.000,7604.500,0.000,0.000,
2021-07-17 09:00:00+02:00,4267.500,7628.250,3022.500,1675.250,314.250,,18.000,2009.000,63.250,1951.500,777.500,,7746.750,197.000,98.500,8884.000,911.750,1615.750,7257.250,0.000,0.000,
2021-07-17 10:00:00+02:00,4225.000,7261.750,2899.250,1790.750,314.000,,17.750,1223.750,248.000,1947.000,572.000,,7731.750,197.000,99.750,12765.250,912.500,1586.000,7429.750,0.000,0.000,
2021-07-17 11:00:00+02:00,4156.000,7239.250,2745.500,1815.000,314.000,,17.750,444.500,659.250,1943.500,329.500,,7730.000,194.000,97.000,16294.000,906.000,1403.250,8183.750,0.000,0.000,
2021-07-17 12:00:00+02:00,4074.250,6968.250,2689.000,1812.250,314.250,,17.000,288.000,974.750,1976.500,339.000,,7726.500,191.000,96.250,19165.750,898.750,1232.000,9348.250,0.000,0.000,
2021-07-17 13:00:00+02:00,4042.500,6267.000,2609.250,1480.500,314.000,,17.000,165.500,2912.750,2019.250,275.250,,7469.000,191.000,93.000,21076.750,896.000,1396.750,10614.500,0.000,0.000,
2021-07-17 14:00:00+02:00,4025.000,5495.000,2578.750,1373.250,314.000,,17.000,131.500,3648.500,2023.250,216.250,,7225.750,191.000,93.250,21364.500,890.750,1453.750,12020.000,0.000,0.000,
2021-07-17 15:00:00+02:00,4016.000,5075.000,2558.000,1348.000,314.250,,17.000,146.000,3494.500,2022.500,238.000,,7226.500,191.000,95.000,20022.750,897.000,1587.000,13220.250,0.000,0.000,
2021-07-17 16:00:00+02:00,4067.000,5678.000,2532.750,1361.250,314.000,,16.000,131.250,2940.500,2027.000,220.500,,7508.500,191.000,96.000,17824.750,885.500,1611.000,14109.250,0.000,0.000,
2021-07-17 17:00:00+02:00,4110.500,6814.750,2614.500,1362.000,314.250,,16.750,151.750,2585.750,2024.500,202.500,,7618.250,191.250,97.750,14214.750,877.250,1640.750,14714.250,0.000,0.000,
2021-07-17 18:00:00+02:00,4196.000,7865.500,2755.500,1427.000,314.500,,16.500,498.000,917.250,2009.000,295.250,,7607.000,191.250,96.500,9308.000,866.750,1665.000,14699.750,0.000,0.000,
2021-07-17 19:00:00+02:00,4294.000,7949.500,2851.750,1547.750,314.250,,16.000,2731.750,14.250,1982.000,557.250,,7636.500,191.000,98.500,4437.250,877.250,1476.750,13792.750,0.000,0.000,
2021-07-17 20:00:00+02:00,4336.750,7939.000,2864.000,1534.250,314.250,,17.000,3626.500,5.500,1967.750,769.250,,7710.000,191.000,99.000,1284.750,883.000,1236.500,12114.000,0.000,0.000,
2021-07-17 21:00:00+02:00,4303.500,7935.250,2885.000,1625.000,317.000,,17.000,2902.750,4.500,1930.000,794.000,,7688.000,194.750,99.000,89.000,887.000,1283.750,12751.250,0.000,0.000,
2021-07-17 22:00:00+02:00,4226.000,7837.250,2888.000,1668.000,317.750,,17.000,2021.250,111.000,1863.750,430.500,,7675.000,196.000,98.000,0.250,898.750,1349.250,13933.500,0.000,0.000,
2021-07-17 23:00:00+02:00,4127.750,7475.250,2833.500,1546.500,317.750,,15.250,1132.500,693.000,1784.000,333.250,,7701.750,196.000,97.500,0.000,904.500,1589.250,14769.750,0.000,0.000,
2021-07-18 00:00:00+02:00,4037.750,6710.750,2888.500,1590.750,317.500,,14.000,568.250,1087.500,1649.500,342.750,,7783.500,197.000,97.000,0.000,830.000,1928.500,14114.750,0.000,0.000,
2021-07-18 01:00:00+02:00,4000.250,6172.250,2823.250,1645.250,317.000,,14.000,368.500,978.750,1649.000,276.250,,7819.500,197.000,96.000,0.000,822.000,2128.000,12920.250,0.000,0.000,
2021-07-18 02:00:00+02:00,3984.250,5186.000,2608.250,1715.250,317.000,,14.000,339.500,1104.500,1597.000,269.250,,7838.500,197.000,96.000,0.000,819.250,1793.250,11790.500,0.000,0.000,
2021-07-18 03:00:00+02:00,3993.250,4792.250,2531.000,1765.500,317.000,,14.000,192.750,1757.750,1541.250,256.500,,7839.750,197.000,96.000,0.000,836.250,1673.000,11092.000,0.000,0.000,
2021-07-18 04:00:00+02:00,3986.750,4627.500,2547.000,1761.750,317.000,,14.000,201.000,1998.750,1504.000,211.250,,7842.250,197.000,96.500,0.000,831.000,1614.750,10521.750,0.000,0.000,
2021-07-18 05:00:00+02:00,4005.000,4603.000,2524.500,1752.250,317.000,,14.500,112.250,2359.250,1472.000,188.750,,7824.750,197.000,97.000,172.500,829.250,1457.250,9804.000,0.000,0.000,
2021-07-18 06:00:00+02:00,4078.250,4707.500,2533.500,1743.000,317.000,,15.000,156.750,2209.250,1443.750,174.500,,7707.750,197.000,97.000,1666.250,840.250,1265.000,8290.500,0.000,0.000,
2021-07-18 07:00:00+02:00,4157.500,5160.750,2542.250,1728.750,317.000,,15.000,558.250,1246.000,1415.000,304.250,,7673.500,193.500,97.000,5832.250,828.500,1016.750,6019.250,0.000,0.000,
2021-07-18 08:00:00+02:00,4201.250,4633.000,2543.500,1503.500,317.000,,15.000,862.000,885.750,1402.500,155.250,,7675.000,190.000,96.750,11807.250,912.500,953.750,4826.750,0.000,0.000,
2021-07-18 09:00:00+02:00,4188.500,4460.000,2483.500,1359.000,317.000,,15.000,905.250,770.500,1377.500,142.750,,7670.000,190.000,84.250,18253.750,899.000,1065.000,4158.250,0.000,0.000,
2021-07-18 10:00:00+02:00,4157.250,4367.500,2470.250,1329.250,317.000,,14.250,420.250,2200.000,1350.250,98.750,,7480.000,190.000,83.500,23718.000,901.250,1346.500,4135.250,0.000,0.000,
2021-07-18 11:00:00+02:00,4145.250,4330.750,2431.500,1327.250,317.000,,14.000,138.250,2894.750,1331.250,156.250,,7376.750,190.000,89.750,27549.250,894.500,1571.250,5196.250,0.000,0.000,
2021-07-18 12:00:00+02:00,4085.000,4253.500,2411.500,1315.500,317.000,,14.000,136.250,3376.250,1296.000,263.500,,7020.500,185.500,93.750,30025.750,874.250,1936.750,6051.750,0.000,0.000,
2021-07-18 13:00:00+02:00,4039.750,4244.500,2406.000,1311.750,319.250,,14.000,102.250,4105.750,1250.000,249.250,,6729.750,184.000,93.500,30815.500,869.250,2158.250,6457.750,0.000,0.000,
2021-07-18 14:00:00+02:00,4011.750,4242.250,2459.500,1318.500,322.250,,13.500,127.500,4205.500,1221.500,142.000,,6374.500,189.250,95.500,29981.000,873.000,2619.250,6612.000,0.000,0.000,
2021-07-18 15:00:00+02:00,4036.000,4247.750,2452.500,1327.750,325.000,,13.000,101.000,4059.000,1205.250,189.250,,6411.500,191.000,91.750,27647.250,864.500,2620.000,8045.750,0.000,0.000,
2021-07-18 16:00:00+02:00,4051.500,4267.500,2405.250,1373.000,327.250,,13.000,100.000,4353.250,1190.000,183.250,,6448.500,191.000,91.250,23894.250,859.500,2544.750,9778.250,0.000,0.000,
2021-07-18 17:00:00+02:00,4106.000,4447.750,2425.000,1427.750,327.250,,13.000,150.750,2977.750,1224.750,209.500,,7201.750,191.000,90.250,18290.000,863.250,2716.500,12209.000,0.000,0.000,
2021-07-18 18:00:00+02:00,4192.500,6123.250,2704.500,1377.750,327.000,,13.000,838.000,1150.750,1239.000,266.250,,7704.000,191.000,90.000,11280.250,886.750,2790.750,13239.250,0.000,0.000,
2021-07-18 19:00:00+02:00,4249.250,7811.750,2889.000,1451.750,327.250,,13.000,1347.000,522.750,1243.750,445.750,,7764.000,191.000,92.000,4822.000,872.250,2928.000,12589.500,0.000,0.000,
2021-07-18 20:00:00+02:00,4292.250,8566.250,2892.750,1592.250,328.000,,13.000,1791.250,244.250,1233.750,481.750,,7815.000,191.000,91.000,1330.500,888.250,2963.250,11149.000,0.000,0.000,
2021-07-18 21:00:00+02:00,4296.000,8836.000,2982.250,1605.500,329.000,,13.750,1642.250,262.000,1223.500,526.500,,7827.750,191.000,90.000,70.250,912.500,2940.250,10459.000,0.000,0.000,
2021-07-18 22:00:00+02:00,4262.250,8815.750,3023.000,1565.750,329.250,,14.000,2256.500,267.500,1224.250,637.500,,7831.750,191.000,90.000,2.500,908.250,2918.250,9924.000,0.000,0.000,
2021-07-18 23:00:00+02:00,4162.250,8767.750,3066.500,1496.750,328.500,,14.000,850.000,741.000,1245.000,457.000,,7823.500,191.000,90.000,0.000,908.000,2584.000,9828.750,0.000,0.000,
2021-07-19 00:00:00+02:00,3997.750,8736.250,2881.750,1424.500,328.500,,14.250,524.750,1475.500,1250.500,394.750,,7836.500,193.000,91.000,0.000,841.250,2620.750,9230.000,0.000,0.000,
2021-07-19 01:00:00+02:00,3958.750,8611.250,2869.750,1412.500,325.000,,15.000,174.750,1560.500,1268.250,374.250,,7851.750,193.000,91.000,0.000,843.000,2614.000,8463.750,0.000,0.000,
2021-07-19 02:00:00+02:00,3945.500,8599.000,2915.250,1395.750,325.000,,15.000,154.750,1959.250,1305.750,363.250,,7859.500,193.000,91.000,0.000,846.750,2730.500,7888.500,0.000,0.000,
2021-07-19 03:00:00+02:00,3951.250,8773.750,2960.500,1377.500,325.000,,15.000,204.500,1481.000,1342.500,372.750,,7877.750,193.000,92.000,0.000,840.500,2626.500,6819.750,0.000,0.000,
2021-07-19 04:00:00+02:00,3971.250,8822.250,3368.250,1605.000,325.250,,15.000,290.500,858.000,1346.750,413.000,,7880.000,193.000,92.000,0.000,835.000,2308.250,6026.750,0.000,0.000,
2021-07-19 05:00:00+02:00,4018.500,8665.750,4127.750,2557.750,325.250,,15.250,384.500,963.250,1359.250,358.000,,7870.750,193.000,91.500,132.000,845.000,2187.750,5765.000,0.000,0.000,
2021-07-19 06:00:00+02:00,4181.750,8819.000,5316.250,3905.500,325.250,,15.000,704.500,439.750,1366.250,328.500,,7881.750,193.000,90.750,1525.750,927.000,1888.500,5340.250,0.000,0.000,
2021-07-19 07:00:00+02:00,4353.750,8933.500,5689.500,5251.250,325.250,,15.000,2384.500,11.250,1382.750,688.000,,7895.750,193.000,89.750,5161.750,915.750,1942.500,4332.750,0.000,0.000,
2021-07-19 08:00:00+02:00,4388.000,8973.750,5889.250,5826.750,325.250,,14.000,2139.500,9.750,1406.750,649.750,,7840.750,192.000,89.750,10275.250,926.750,1957.250,3868.750,0.000,0.000,
2021-07-19 09:00:00+02:00,4305.500,8969.000,5928.250,5821.250,325.000,,13.750,1731.250,9.000,1423.500,384.500,,7806.500,192.000,89.750,15869.750,921.250,2002.250,4164.750,0.000,0.000,
