,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Water Reservoir
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,
2022-10-04 02:00:00+02:00,153.750,525.000,499.250,0.000,,0.000,0.000,9.000,9.000,1428.000,31.250,11.000,0.000,11.000,101.250,
2022-10-04 03:00:00+02:00,152.750,528.750,526.750,0.000,,0.000,0.000,9.000,9.000,1428.250,32.000,11.000,0.000,12.500,101.500,
2022-10-04 04:00:00+02:00,153.250,528.500,477.750,0.000,,0.000,0.000,9.000,9.000,1428.000,31.000,10.500,0.000,11.000,115.500,
2022-10-04 05:00:00+02:00,153.250,535.750,525.250,0.000,,0.000,0.000,9.000,9.000,1427.500,31.500,10.000,0.000,10.000,130.000,
2022-10-04 06:00:00+02:00,154.750,530.500,639.000,0.000,,0.000,0.000,9.000,9.000,1426.250,34.750,10.750,2.500,11.000,132.000,
2022-10-04 07:00:00+02:00,156.250,501.500,737.500,0.000,,0.000,0.000,9.000,9.000,1426.250,37.250,11.750,143.250,9.500,108.750,
2022-10-04 08:00:00+02:00,158.250,506.000,710.250,0.000,,0.000,0.000,9.000,8.000,1425.000,44.000,12.500,471.750,10.750,86.000,
2022-10-04 09:00:00+02:00,157.750,498.750,780.250,0.000,125.333,0.000,0.000,8.500,8.000,1425.750,50.750,12.500,724.500,10.500,74.500,
2022-10-04 10:00:00+02:00,159.250,504.250,690.750,0.000,113.333,0.000,0.000,8.000,8.000,1426.000,52.000,13.000,1018.750,11.500,75.250,
2022-10-04 11:00:00+02:00,158.500,511.500,667.500,0.000,,0.000,0.000,7.250,8.000,1425.750,55.000,12.500,1149.000,11.250,71.500,
2022-10-04 12:00:00+02:00,158.750,512.250,579.750,0.000,,0.000,0.000,7.250,8.000,1424.500,55.000,11.750,1226.000,11.750,82.750,
2022-10-04 13:00:00+02:00,157.750,496.250,549.000,0.000,0.000,0.000,0.000,8.250,8.000,1425.750,55.250,11.250,1186.000,11.750,65.500,
2022-10-04 14:00:00+02:00,157.750,496.000,565.750,0.000,,0.000,0.000,8.000,8.000,1426.250,55.500,12.000,1010.750,11.750,68.250,
2022-10-04 15:00:00+02:00,155.750,510.750,583.750,0.000,,0.000,0.000,8.000,8.000,1427.000,55.250,12.500,773.250,11.000,54.250,
2022-10-04 16:00:00+02:00,154.500,478.500,499.500,0.000,,0.000,0.000,8.000,8.000,1428.250,50.500,13.000,503.250,12.000,40.750,
2022-10-04 17:00:00+02:00,154.500,539.750,575.250,0.000,,0.000,0.000,8.000,8.000,1428.250,42.500,13.000,172.500,11.000,18.000,
2022-10-04 18:00:00+02:00,154.250,552.750,692.750,0.000,,0.000,0.000,8.250,8.000,1430.250,33.750,13.000,4.500,12.000,8.500,
2022-10-04 19:00:00+02:00,154.250,541.750,747.500,0.000,,0.000,0.000,8.000,8.000,1428.500,32.000,13.000,0.000,13.000,3.250,
2022-10-04 20:00:00+02:00,155.500,554.250,661.500,0.000,,0.000,0.000,8.000,8.000,1428.500,32.250,13.000,0.000,11.750,0.750,
2022-10-04 21:00:00+02:00,156.000,553.250,620.000,0.000,,0.000,0.000,8.000,8.000,1428.500,32.000,12.750,0.000,11.250,0.000,
2022-10-04 22:00:00+02:00,155.000,548.000,582.750,0.000,,0.000,0.000,8.250,8.000,1429.000,31.750,12.750,0.000,11.250,0.000,
2022-10-04 23:00:00+02:00,154.750,542.000,531.250,0.000,,0.000,0.000,8.000,8.000,1427.750,31.000,12.250,0.000,10.000,1.500,
2022-10-05 00:00:00+02:00,153.500,517.750,611.500,0.000,,0.000,0.000,8.000,8.000,1425.500,32.250,11.750,0.000,12.500,3.000,
2022-10-05 01:00:00+02:00,151.000,519.500,634.250,0.000,,0.000,0.000,8.000,8.000,1425.500,32.250,11.750,0.000,11.750,12.500,
2022-10-05 02:00:00+02:00,152.500,508.000,631.000,0.000,,0.000,0.000,8.000,8.000,1425.500,31.250,11.000,0.000,11.000,21.250,
2022-10-05 03:00:00+02:00,151.250,507.500,647.750,0.000,,0.000,0.000,8.000,8.000,1425.250,32.000,11.000,0.000,12.500,20.000,
2022-10-05 04:00:00+02:00,153.750,505.500,701.000,0.000,,0.000,0.000,8.000,8.000,1425.000,31.000,10.750,0.000,11.750,22.000,
2022-10-05 05:00:00+02:00,151.250,514.750,801.250,0.000,,0.000,0.000,8.000,8.000,1425.250,31.500,11.000,0.000,10.750,31.500,
2022-10-05 06:00:00+02:00,150.500,520.250,1020.750,0.000,,0.000,0.000,8.000,8.000,1426.250,34.500,11.500,2.250,11.500,49.000,
2022-10-05 07:00:00+02:00,151.000,521.500,1022.750,0.000,,0.000,0.000,8.000,6.750,1424.250,37.250,12.750,178.500,11.750,57.250,
2022-10-05 08:00:00+02:00,153.250,521.250,896.500,0.000,,0.000,0.000,7.500,3.000,1423.750,44.000,12.250,658.000,10.750,36.000,
2022-10-05 09:00:00+02:00,152.000,518.750,811.250,0.000,,0.000,0.000,7.000,3.000,1423.250,50.750,11.250,1104.500,9.250,25.500,
2022-10-05 10:00:00+02:00,148.750,514.750,718.500,0.000,,0.000,0.000,7.250,3.000,1424.250,51.750,11.000,1459.000,9.500,25.500,
2022-10-05 11:00:00+02:00,147.750,524.750,724.000,0.000,,0.000,0.000,8.750,3.000,1424.000,55.000,11.000,1551.250,11.250,63.500,
2022-10-05 12:00:00+02:00,155.250,526.750,833.000,0.000,,0.000,0.000,8.000,5.000,1425.500,55.750,11.250,1538.500,10.500,71.250,
2022-10-05 13:00:00+02:00,157.500,512.000,868.250,0.000,,0.000,0.000,8.000,7.000,1426.250,55.500,11.500,1415.250,10.500,81.250,
2022-10-05 14:00:00+02:00,157.000,497.250,944.750,0.000,,0.000,0.000,8.000,8.000,1427.000,56.000,11.750,1184.250,9.250,97.000,
2022-10-05 15:00:00+02:00,155.750,518.000,984.000,0.000,,0.000,0.000,9.000,8.000,1426.750,55.750,12.250,829.500,10.250,107.250,
2022-10-05 16:00:00+02:00,155.250,513.500,1156.750,0.000,,0.000,0.000,9.000,8.000,1426.500,50.500,12.500,425.500,11.000,83.000,
2022-10-05 17:00:00+02:00,140.250,519.500,1341.000,0.000,0.000,0.000,0.000,9.000,8.000,1428.500,42.750,13.000,100.500,12.500,80.000,
2022-10-05 18:00:00+02:00,137.000,515.500,1308.250,0.000,0.000,0.000,0.000,9.000,8.000,1427.250,33.500,12.500,1.500,11.750,96.500,
2022-10-05 19:00:00+02:00,141.250,517.750,1339.250,0.000,0.000,0.000,0.000,9.000,7.000,1429.750,32.250,13.000,0.000,11.500,95.500,
2022-10-05 20:00:00+02:00,143.750,516.000,1310.500,0.000,,0.000,0.000,9.000,7.000,1438.750,32.250,12.750,0.000,10.250,106.000,
2022-10-05 21:00:00+02:00,154.000,531.750,1248.500,0.000,,0.000,0.000,9.000,7.000,1439.250,32.250,12.750,0.000,10.000,134.000,
2022-10-05 22:00:00+02:00,155.000,539.250,1092.250,0.000,,0.000,0.000,9.000,7.000,1439.500,32.250,12.250,0.000,11.000,148.500,
2022-10-05 23:00:00+02:00,130.000,535.500,869.000,0.000,,0.000,0.000,9.000,7.000,1437.250,31.250,12.000,0.000,10.750,155.000,
2022-10-06 00:00:00+02:00,108.250,538.000,759.750,0.000,,0.000,0.000,8.000,7.000,1438.500,25.250,11.000,0.000,10.500,147.000,
2022-10-06 01:00:00+02:00,141.250,532.250,741.750,0.000,,0.000,0.000,8.000,7.000,1438.500,25.250,11.000,0.000,10.000,111.250,
2022-10-06 02:00:00+02:00,155.750,522.250,692.250,0.000,,0.000,0.000,8.000,7.000,1439.000,24.500,11.000,0.000,10.000,68.500,
2022-10-06 03:00:00+02:00,153.000,532.250,730.250,0.000,,0.000,0.000,8.000,7.000,1438.500,25.000,10.750,0.000,10.000,29.750,
2022-10-06 04:00:00+02:00,154.250,531.250,762.750,0.000,,0.000,0.000,8.000,7.000,1439.000,24.250,11.000,0.000,9.500,9.500,
2022-10-06 05:00:00+02:00,154.250,528.250,839.250,0.000,,0.000,0.000,8.000,7.000,1439.000,24.250,11.000,0.000,9.500,8.500,
2022-10-06 06:00:00+02:00,155.500,524.250,1052.000,0.000,,0.000,0.000,9.000,7.000,1438.750,27.250,11.500,1.750,9.000,3.500,
2022-10-06 07:00:00+02:00,155.500,507.500,1108.250,0.000,,0.000,0.000,9.000,6.250,1438.250,30.250,13.250,167.500,8.500,1.500,
2022-10-06 08:00:00+02:00,157.250,506.750,1111.250,0.000,,0.000,0.000,9.000,3.000,1437.000,37.000,13.750,617.000,9.250,1.000,
2022-10-06 09:00:00+02:00,158.250,502.500,1001.000,0.000,,0.000,0.000,8.000,3.000,1437.000,43.750,13.250,985.750,8.250,0.000,
2022-10-06 10:00:00+02:00,158.500,504.750,1011.750,0.000,,0.000,0.000,7.000,4.750,1438.250,45.000,12.250,1326.500,8.500,0.000,
2022-10-06 11:00:00+02:00,157.500,504.250,863.750,0.000,0.000,0.000,0.000,7.000,3.500,1437.250,48.000,12.000,1541.250,8.000,0.000,
2022-10-06 12:00:00+02:00,158.500,492.250,794.250,0.000,,0.000,0.000,7.000,3.500,1436.500,48.000,12.000,1567.750,8.750,0.000,
2022-10-06 13:00:00+02:00,159.750,496.750,906.750,0.000,0.000,0.000,0.000,9.000,3.250,1438.000,48.500,13.000,1414.250,7.750,0.750,
2022-10-06 14:00:00+02:00,158.750,502.500,987.750,0.000,0.000,,0.000,9.000,5.000,1438.250,48.250,13.000,1129.000,8.500,7.750,
2022-10-06 15:00:00+02:00,157.250,517.500,1063.250,0.000,0.000,,0.000,9.000,6.500,1437.250,47.750,12.750,795.500,10.250,5.500,
2022-10-06 16:00:00+02:00,156.250,541.000,1110.500,0.000,0.000,0.000,0.000,9.250,3.750,1438.000,43.500,12.250,388.000,9.500,2.000,
2022-10-06 17:00:00+02:00,155.750,544.000,1131.750,0.000,0.000,0.000,0.000,9.000,6.500,1439.750,35.750,13.000,92.500,9.000,1.750,
2022-10-06 18:00:00+02:00,148.000,549.500,1064.500,0.000,0.000,0.000,0.000,9.000,7.000,1440.500,27.500,12.250,1.500,9.000,1.500,
2022-10-06 19:00:00+02:00,139.000,550.500,1118.500,0.000,0.000,,0.000,9.000,7.000,1438.500,25.000,12.500,0.000,9.500,2.250,
2022-10-06 20:00:00+02:00,139.250,549.750,1046.750,0.000,0.000,,0.000,9.000,7.000,1439.250,25.250,12.750,0.000,10.000,3.750,
2022-10-06 21:00:00+02:00,141.250,546.500,979.000,0.000,0.000,,0.000,9.250,7.000,1438.500,25.000,12.750,0.000,9.250,2.000,
2022-10-06 22:00:00+02:00,140.750,545.500,934.000,0.000,0.000,,0.000,9.000,7.000,1438.500,24.250,12.000,0.000,8.500,1.500,
2022-10-06 23:00:00+02:00,142.000,551.750,950.250,0.000,0.000,0.000,0.000,9.000,7.000,1439.750,24.500,11.500,0.000,8.500,1.250,
2022-10-07 00:00:00+02:00,141.000,546.500,783.250,0.000,0.000,0.000,0.000,9.000,7.000,1454.750,25.250,11.000,0.000,9.750,0.250,
2022-10-07 01:00:00+02:00,140.000,542.750,772.500,0.000,0.000,0.000,0.000,9.000,7.000,1475.250,25.250,10.500,0.000,8.500,0.750,
2022-10-07 02:00:00+02:00,140.500,553.500,740.250,0.000,0.000,0.000,0.000,9.000,7.000,1502.250,24.000,10.750,0.000,9.500,1.250,
2022-10-07 03:00:00+02:00,138.000,545.250,730.250,0.000,0.000,0.000,0.000,9.000,7.000,1530.250,25.000,10.000,0.000,9.250,4.500,
2022-10-07 04:00:00+02:00,140.500,546.750,723.000,0.000,0.000,,0.000,9.000,7.000,1533.250,24.000,10.000,0.000,10.000,2.500,
2022-10-07 05:00:00+02:00,140.750,532.250,764.250,0.000,0.000,,0.000,9.000,7.000,1538.000,24.250,9.750,0.000,8.750,5.250,
2022-10-07 06:00:00+02:00,140.500,538.500,1035.000,0.000,,0.000,0.000,10.000,7.000,1567.000,27.250,10.750,0.750,10.000,5.750,
2022-10-07 07:00:00+02:00,139.250,534.500,1104.500,0.000,,0.000,0.000,10.000,6.250,1593.000,30.250,12.000,114.000,10.750,12.000,
2022-10-07 08:00:00+02:00,138.500,536.750,1082.000,0.000,0.000,0.000,0.000,10.000,3.000,1620.750,37.000,12.500,603.500,12.000,21.500,
2022-10-07 09:00:00+02:00,138.500,543.250,896.750,0.000,0.000,0.000,0.000,10.000,3.000,1638.000,43.250,11.750,1151.000,11.500,15.500,
2022-10-07 10:00:00+02:00,138.000,546.000,906.000,0.000,0.000,,0.000,10.000,3.000,1601.250,45.000,12.750,1530.750,10.750,15.750,
2022-10-07 11:00:00+02:00,140.250,547.250,790.500,0.000,0.000,,0.000,10.000,3.000,1634.750,48.000,12.500,1731.000,11.500,27.750,
2022-10-07 12:00:00+02:00,138.000,547.750,750.000,0.000,0.000,0.000,0.000,10.000,5.000,1654.500,48.750,12.000,1768.500,12.500,31.250,
2022-10-07 13:00:00+02:00,135.500,549.750,617.000,0.000,0.000,,0.000,10.000,6.750,1675.500,48.500,11.750,1677.500,13.500,29.750,
2022-10-07 14:00:00+02:00,140.500,542.750,686.000,0.000,0.000,,0.000,10.000,7.000,1681.000,48.500,10.750,1458.250,13.250,26.250,
2022-10-07 15:00:00+02:00,152.000,540.500,825.250,0.000,0.000,,0.000,10.000,7.000,1680.250,48.000,10.250,1089.750,13.500,26.000,
2022-10-07 16:00:00+02:00,152.000,542.000,1022.500,0.000,0.000,,0.000,10.000,7.000,1681.750,44.250,11.750,595.000,11.500,27.500,
2022-10-07 17:00:00+02:00,151.500,546.750,1028.750,0.000,0.000,,0.000,9.500,7.000,1681.000,35.750,12.750,136.000,11.500,26.750,
2022-10-07 18:00:00+02:00,151.250,535.250,980.250,0.000,0.000,0.000,0.000,10.000,7.000,1682.250,26.500,11.750,2.250,12.500,43.500,
2022-10-07 19:00:00+02:00,152.000,540.000,1004.500,0.000,0.000,,0.000,10.000,7.000,1680.000,25.000,12.750,0.000,13.000,81.000,
2022-10-07 20:00:00+02:00,152.000,546.500,955.250,0.000,0.000,,0.000,9.000,7.000,1680.000,25.000,13.000,0.000,12.500,94.500,
2022-10-07 21:00:00+02:00,153.000,545.750,1022.000,0.000,0.000,,0.000,9.000,7.000,1680.750,25.000,13.000,0.000,11.250,78.500,
2022-10-07 22:00:00+02:00,152.750,545.250,844.750,0.000,0.000,,0.000,9.000,7.750,1681.250,24.750,13.000,0.000,11.500,86.500,
2022-10-07 23:00:00+02:00,153.250,549.250,724.000,0.000,0.000,,0.000,9.000,8.000,1681.000,24.000,12.250,0.000,11.500,90.750,
2022-10-08 00:00:00+02:00,153.250,549.500,573.750,0.000,0.000,0.000,0.000,9.000,7.500,1682.500,24.500,11.250,0.000,11.000,79.500,
2022-10-08 01:00:00+02:00,152.250,539.250,535.000,0.000,,0.000,0.000,9.000,8.000,1682.000,24.500,11.250,0.000,11.000,69.750,
2022-10-08 02:00:00+02:00,151.000,546.500,525.500,0.000,,0.000,0.000,9.000,8.000,1655.750,23.000,11.250,0.000,10.500,55.500,
2022-10-08 03:00:00+02:00,149.750,548.250,525.750,0.000,0.000,,0.000,9.000,8.000,1639.250,24.250,11.500,0.000,10.250,46.500,
2022-10-08 04:00:00+02:00,149.500,547.250,534.750,0.000,0.000,,0.000,9.000,8.000,1639.500,23.000,11.500,0.000,12.000,25.750,
2022-10-08 05:00:00+02:00,148.500,551.750,586.750,0.000,0.000,,0.000,9.750,8.000,1639.500,23.000,11.500,0.000,10.500,26.750,
2022-10-08 06:00:00+02:00,150.750,540.250,548.750,0.000,0.000,,0.000,10.000,8.000,1639.750,25.750,12.000,2.000,11.750,27.750,
2022-10-08 07:00:00+02:00,152.000,550.250,556.750,0.000,0.000,0.000,0.000,10.000,8.000,1639.000,29.250,13.000,157.500,10.500,14.750,
2022-10-08 08:00:00+02:00,152.750,549.000,486.500,0.000,1.000,0.000,0.000,10.000,8.000,1639.500,36.500,13.000,628.750,11.750,7.750,
2022-10-08 09:00:00+02:00,153.500,486.750,453.000,0.000,,0.000,0.000,10.000,8.000,1638.500,43.250,12.250,1077.500,12.000,1.500,
2022-10-08 10:00:00+02:00,154.750,528.750,519.250,0.000,,0.000,0.000,10.000,8.000,1639.500,44.750,12.000,1373.250,12.250,0.000,
2022-10-08 11:00:00+02:00,155.250,552.250,551.750,0.000,,0.000,0.000,10.000,8.000,1639.250,48.500,12.000,1488.750,12.750,0.000,
2022-10-08 12:00:00+02:00,155.000,542.500,533.250,0.000,,0.000,0.000,10.000,8.000,1639.500,49.000,12.000,1460.000,12.000,0.000,
2022-10-08 13:00:00+02:00,154.500,544.500,537.750,0.000,,0.000,0.000,10.000,8.000,1639.250,48.500,12.250,1292.750,13.000,0.000,
2022-10-08 14:00:00+02:00,153.250,531.250,532.750,0.000,,0.000,0.000,10.000,8.000,1639.250,48.000,12.000,1028.000,12.250,0.000,
2022-10-08 15:00:00+02:00,151.750,551.750,528.500,0.000,,0.000,0.000,10.250,8.000,1640.250,48.000,12.000,717.000,14.500,0.000,
2022-10-08 16:00:00+02:00,151.500,489.250,485.000,0.000,,0.000,0.000,10.750,8.000,1640.250,43.250,12.250,365.750,14.500,0.000,
2022-10-08 17:00:00+02:00,150.500,356.250,611.250,0.000,,0.000,0.000,10.500,8.000,1636.250,35.500,12.500,90.750,13.750,0.000,
2022-10-08 18:00:00+02:00,150.750,362.250,652.250,0.000,,0.000,0.000,11.000,8.000,1642.500,27.250,12.250,0.750,13.750,0.000,
2022-10-08 19:00:00+02:00,150.750,361.750,609.500,0.000,,0.000,0.000,11.000,8.000,1664.250,24.750,12.750,0.000,13.500,0.500,
2022-10-08 20:00:00+02:00,151.250,364.500,435.750,0.000,,0.000,0.000,10.000,8.000,1668.750,24.500,13.000,0.000,14.000,0.750,
2022-10-08 21:00:00+02:00,151.750,358.250,505.750,0.000,,0.000,0.000,10.000,8.000,1627.500,25.500,12.500,0.000,13.250,0.750,
2022-10-08 22:00:00+02:00,152.750,351.000,555.000,0.000,,0.000,0.000,10.000,8.000,1636.000,24.500,12.000,0.000,13.250,5.250,
2022-10-08 23:00:00+02:00,153.500,351.000,533.500,0.000,,0.000,0.000,10.750,8.000,1653.250,24.250,12.250,0.000,13.500,41.250,
2022-10-09 00:00:00+02:00,153.500,360.500,512.750,0.000,,0.000,0.000,11.000,8.000,1656.250,24.000,12.000,0.000,12.500,64.250,
2022-10-09 01:00:00+02:00,151.750,369.250,495.500,0.000,,0.000,0.000,11.000,8.000,1654.250,24.500,11.750,0.000,12.750,77.500,
2022-10-09 02:00:00+02:00,151.750,370.750,463.750,0.000,,0.000,0.000,11.000,8.000,1665.250,23.250,11.000,0.000,13.250,92.500,
2022-10-09 03:00:00+02:00,150.250,368.250,467.000,0.000,,0.000,0.000,11.000,8.000,1653.500,24.000,11.500,0.000,13.250,134.750,
2022-10-09 04:00:00+02:00,150.000,369.000,512.500,0.000,,0.000,0.000,10.750,8.000,1659.500,23.250,12.000,0.000,12.000,146.750,
2022-10-09 05:00:00+02:00,149.750,369.000,498.500,0.000,,0.000,0.000,11.000,8.000,1660.250,23.000,11.250,0.000,12.750,153.000,
2022-10-09 06:00:00+02:00,151.500,366.250,519.250,0.000,,0.000,0.000,11.000,8.000,1661.000,25.750,11.750,0.500,14.000,156.500,
2022-10-09 07:00:00+02:00,152.750,364.500,493.000,0.000,,0.000,0.000,11.250,8.000,1661.250,29.500,13.250,99.250,13.500,147.500,
2022-10-09 08:00:00+02:00,153.000,364.750,522.000,0.000,,0.000,0.000,11.000,8.000,1661.250,36.000,13.500,460.000,13.000,104.500,
2022-10-09 09:00:00+02:00,154.000,369.000,488.500,0.000,0.000,0.000,0.000,11.000,8.000,1656.000,43.250,13.000,969.000,13.250,85.750,
2022-10-09 10:00:00+02:00,154.500,368.500,392.750,0.000,1.000,0.000,0.000,11.000,8.000,1650.250,44.250,12.750,1360.000,14.000,70.000,
2022-10-09 11:00:00+02:00,155.500,344.000,340.000,0.000,,0.000,0.000,11.250,8.000,1642.750,48.500,12.000,1479.250,12.750,65.750,
2022-10-09 12:00:00+02:00,155.000,368.250,433.750,0.000,,0.000,0.000,11.000,8.000,1642.000,49.000,12.000,1458.750,12.500,63.750,
2022-10-09 13:00:00+02:00,154.000,368.000,466.500,0.000,,0.000,0.000,11.000,8.000,1654.500,48.500,12.000,1358.750,12.500,47.250,
2022-10-09 14:00:00+02:00,154.250,364.500,390.000,0.000,,0.000,0.000,11.750,8.000,1659.000,48.000,12.750,1216.750,11.750,25.250,
2022-10-09 15:00:00+02:00,152.750,365.000,586.750,0.000,,0.000,0.000,12.000,8.000,1658.000,48.250,13.000,900.250,12.750,11.000,
2022-10-09 16:00:00+02:00,152.000,365.000,649.250,0.000,,0.000,0.000,12.000,9.000,1673.750,43.750,13.000,495.500,13.000,4.750,
2022-10-09 17:00:00+02:00,151.000,370.500,578.000,0.000,,0.000,0.000,11.750,9.000,1706.000,35.500,13.750,103.500,13.750,2.000,
2022-10-09 18:00:00+02:00,151.000,367.250,628.250,0.000,,0.000,0.000,12.000,9.000,1733.750,26.250,13.500,0.750,14.000,5.000,
2022-10-09 19:00:00+02:00,150.750,369.500,582.250,0.000,,0.000,0.000,12.000,9.000,1759.500,25.000,13.250,0.000,14.000,8.000,
2022-10-09 20:00:00+02:00,152.000,369.250,549.500,0.000,,0.000,0.000,12.000,9.000,1788.500,25.000,13.000,0.000,13.000,3.500,
2022-10-09 21:00:00+02:00,152.000,368.750,511.750,0.000,,0.000,0.000,12.000,9.000,1816.500,24.750,13.250,0.000,13.000,1.000,
2022-10-09 22:00:00+02:00,152.250,367.750,583.250,0.000,,0.000,0.000,12.000,9.000,1838.250,24.500,12.250,0.000,13.000,1.000,
2022-10-09 23:00:00+02:00,152.500,367.500,657.500,0.000,,0.000,0.000,12.000,9.000,1828.500,24.250,11.250,0.000,12.750,21.500,
2022-10-10 00:00:00+02:00,152.250,347.750,772.500,0.000,,0.000,0.000,12.000,9.000,1829.000,24.250,11.000,0.000,12.500,64.250,
2022-10-10 01:00:00+02:00,151.750,318.750,666.750,0.000,,0.000,0.000,12.000,9.000,1848.000,24.750,11.000,0.000,13.250,75.750,
2022-10-10 02:00:00+02:00,150.500,314.000,588.500,0.000,,0.000,0.000,12.000,9.000,1872.750,23.250,10.750,0.000,12.750,123.500,
2022-10-10 03:00:00+02:00,149.750,310.000,567.750,0.000,,0.000,0.000,12.000,9.000,1887.500,24.000,10.000,0.000,11.750,127.250,
2022-10-10 04:00:00+02:00,150.000,312.500,632.750,0.000,,0.000,0.000,12.000,9.000,1888.750,23.000,10.250,0.000,9.500,95.750,
2022-10-10 05:00:00+02:00,149.500,345.250,640.500,0.000,,0.000,0.000,12.000,9.000,1913.750,23.500,10.750,0.000,13.750,84.500,
2022-10-10 06:00:00+02:00,150.500,339.500,817.750,0.000,,0.000,0.000,12.250,9.000,1916.750,26.500,11.750,1.500,12.750,98.250,
2022-10-10 07:00:00+02:00,152.500,342.000,902.000,0.250,,0.000,0.000,12.000,6.250,1919.250,29.500,12.750,156.500,12.750,93.500,
2022-10-10 08:00:00+02:00,154.500,335.500,996.250,4.000,0.000,0.000,0.000,12.000,3.000,1918.000,36.000,13.250,592.500,11.750,69.750,
2022-10-10 09:00:00+02:00,155.000,328.250,954.750,4.000,,0.000,0.000,12.000,3.000,1915.000,43.500,12.750,1044.750,11.750,55.000,
2022-10-10 10:00:00+02:00,154.250,352.250,780.750,6.500,,0.000,0.000,12.000,4.000,1914.500,44.750,12.250,1394.500,13.000,54.000,
2022-10-10 11:00:00+02:00,155.000,366.250,715.000,6.750,0.333,0.000,0.000,12.000,4.750,1916.500,48.500,11.250,1590.500,12.250,48.750,
2022-10-10 12:00:00+02:00,155.750,359.500,796.000,1.250,0.000,,0.000,12.000,5.500,1918.000,49.000,12.000,1597.500,11.500,51.000,
2022-10-10 13:00:00+02:00,155.250,357.750,697.500,6.250,0.000,,0.000,12.000,8.000,1919.750,49.000,11.750,1493.000,11.750,54.000,
2022-10-10 14:00:00+02:00,154.750,353.750,795.250,1.750,0.000,,0.000,12.000,9.000,1920.500,48.750,11.750,1192.250,10.750,54.750,
2022-10-10 15:00:00+02:00,151.750,352.750,942.000,1.000,0.000,,0.000,12.000,9.000,1919.500,47.750,12.750,738.750,12.000,47.500,
2022-10-10 16:00:00+02:00,151.500,353.750,935.000,2.250,0.000,,0.000,12.000,9.000,1919.250,43.500,13.000,385.500,13.000,45.000,
2022-10-10 17:00:00+02:00,151.000,356.000,953.250,2.250,0.000,,0.000,12.000,9.000,1919.750,35.000,13.000,89.500,12.750,49.250,
2022-10-10 18:00:00+02:00,151.750,355.250,898.750,2.750,0.000,,0.000,12.000,9.000,1918.500,26.750,13.000,0.750,14.000,61.750,
2022-10-10 19:00:00+02:00,152.750,354.000,954.000,2.000,0.000,,0.000,12.000,9.000,1918.750,25.000,11.750,0.000,13.750,70.250,
2022-10-10 20:00:00+02:00,153.250,361.250,885.000,1.750,0.000,,0.000,12.000,9.250,1916.250,24.500,11.250,0.000,13.750,61.000,
2022-10-10 21:00:00+02:00,153.000,356.250,871.750,2.750,0.000,,0.000,12.000,10.000,1918.750,25.250,12.000,0.000,12.750,57.250,
2022-10-10 22:00:00+02:00,152.750,350.250,852.500,2.250,0.000,,0.000,12.000,10.000,1917.500,24.500,12.000,0.000,13.000,51.000,
2022-10-10 23:00:00+02:00,154.000,359.250,692.500,3.750,0.000,,0.000,12.000,10.000,1922.000,24.250,11.250,0.000,11.750,47.750,
2022-10-11 00:00:00+02:00,153.000,348.750,698.000,0.250,0.000,,0.000,12.000,10.500,1921.250,24.250,10.250,0.000,12.250,39.250,
2022-10-11 01:00:00+02:00,152.500,348.750,726.250,2.250,0.000,,0.000,12.000,11.000,1919.500,24.500,10.000,0.000,11.250,17.750,
2022-10-11 02:00:00+02:00,152.250,348.750,723.750,4.750,0.000,,0.000,12.000,10.250,1923.750,23.000,10.000,0.000,12.500,9.000,
2022-10-11 03:00:00+02:00,151.000,349.000,743.750,1.750,0.000,,0.000,12.000,10.250,1921.000,24.000,10.000,0.000,12.500,6.750,
2022-10-11 04:00:00+02:00,151.000,350.250,844.500,2.000,0.000,,0.000,12.000,11.000,1921.250,23.250,10.000,0.000,13.000,0.250,
2022-10-11 05:00:00+02:00,152.000,349.250,957.750,2.750,0.000,,0.000,12.000,11.000,1923.500,23.500,10.000,0.000,12.000,0.250,
2022-10-11 06:00:00+02:00,151.750,353.750,1323.750,4.250,0.000,,0.000,12.000,11.000,1919.250,26.250,10.750,0.000,13.000,0.750,
2022-10-11 07:00:00+02:00,152.000,387.750,1465.250,0.250,0.000,,0.000,12.000,11.000,1919.500,29.250,11.500,52.000,11.750,1.750,
2022-10-11 08:00:00+02:00,153.750,432.750,1363.500,0.000,0.000,,0.000,12.000,11.000,1917.750,36.000,12.000,274.750,12.250,3.750,
