,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2022-08-14 01:00:00+02:00,3948.000,9799.000,1793.750,6034.000,289.000,22.750,24.500,1003.000,1247.000,179.000,3955.500,209.500,94.750,3.250,0.000,842.250,2824.500,6192.000,0.000
2022-08-14 02:00:00+02:00,3900.500,9791.750,1810.250,5953.750,289.000,23.000,162.750,956.500,1273.000,211.500,3971.250,209.750,94.000,3.000,0.000,854.000,2171.250,5628.750,0.000
2022-08-14 03:00:00+02:00,3890.250,9845.250,1818.250,6015.500,289.000,23.000,255.000,501.000,1260.750,253.750,3982.750,209.000,94.000,3.000,0.000,854.750,1680.250,5269.250,0.000
2022-08-14 04:00:00+02:00,3886.750,9847.000,1834.750,5958.250,289.000,23.250,243.500,427.250,1248.000,212.000,3988.000,209.000,94.000,3.250,0.000,854.750,1312.750,4961.000,0.000
2022-08-14 05:00:00+02:00,3933.250,9893.000,1798.000,6035.000,289.000,24.000,185.500,447.000,1216.250,234.500,3994.000,209.500,94.250,9.250,0.000,844.250,1125.250,5442.250,0.000
2022-08-14 06:00:00+02:00,4005.000,9891.000,1857.250,5644.750,289.000,24.000,76.500,484.250,1226.750,139.500,3996.250,209.000,94.750,623.250,0.000,848.000,1293.500,5910.250,0.000
2022-08-14 07:00:00+02:00,4058.000,9912.250,1833.500,5407.000,289.000,23.000,37.250,714.500,1243.500,172.750,3994.000,209.000,94.750,4497.000,0.000,845.750,1464.500,5248.250,0.000
2022-08-14 08:00:00+02:00,4044.500,9882.500,1857.750,5296.750,289.000,21.000,248.500,892.500,1272.500,239.000,3988.750,209.000,96.000,12063.000,0.000,842.500,1403.250,3251.500,0.000
2022-08-14 09:00:00+02:00,3985.500,9724.500,1812.500,4928.750,289.000,19.250,127.750,1980.250,1287.750,186.000,3980.250,209.000,96.000,20803.250,0.000,836.250,1480.750,2267.500,0.000
2022-08-14 10:00:00+02:00,3892.500,9441.250,1816.500,4536.250,289.000,18.000,115.500,2843.250,1262.000,95.250,3971.500,209.250,87.000,27579.500,0.000,829.750,1390.000,3029.750,0.000
2022-08-14 11:00:00+02:00,3827.500,8901.250,1641.500,4367.250,289.000,17.250,9.250,4856.500,1283.250,81.750,3961.750,209.750,82.000,31741.750,0.000,826.000,1173.500,4416.000,0.000
2022-08-14 12:00:00+02:00,3760.500,8348.000,1623.750,3434.000,289.000,16.750,0.500,6325.500,1288.500,68.500,3947.500,210.000,91.500,33480.750,0.000,821.500,900.250,5245.500,0.000
2022-08-14 13:00:00+02:00,3740.750,7992.750,1486.500,2935.250,289.000,16.000,86.500,6300.500,1299.000,123.500,3942.250,210.000,91.750,32902.500,0.000,816.500,882.250,5602.000,0.000
2022-08-14 14:00:00+02:00,3718.500,8431.750,1454.000,2789.250,289.000,15.750,95.250,6244.750,1280.500,41.000,3938.250,210.000,88.000,30483.750,0.000,812.250,1294.750,6093.750,0.000
2022-08-14 15:00:00+02:00,3740.000,9254.250,1525.500,3505.250,289.000,15.000,160.000,5188.500,1258.500,95.750,3935.250,210.000,88.000,26672.000,0.000,812.000,1733.500,6114.250,0.000
2022-08-14 16:00:00+02:00,3808.500,10178.750,1580.250,4447.250,289.000,15.000,184.500,3146.500,1242.750,113.500,3932.750,210.000,88.000,21450.000,0.000,818.250,2115.750,5982.500,0.000
2022-08-14 17:00:00+02:00,3925.250,11138.250,1827.500,5092.750,289.000,15.000,863.750,1653.500,1253.000,319.250,3930.250,210.000,90.000,14840.250,0.000,818.750,2675.750,5636.000,0.000
2022-08-14 18:00:00+02:00,4133.250,11539.250,2300.500,5767.750,289.000,15.000,2177.750,341.750,1232.750,462.250,3928.500,209.500,90.250,7781.000,0.000,821.000,3109.500,5645.500,0.000
2022-08-14 19:00:00+02:00,4270.500,11579.750,2309.000,6181.250,289.000,16.250,3637.000,5.250,1211.500,573.500,3925.000,209.500,90.250,2440.500,0.000,796.500,3642.500,6050.250,0.000
2022-08-14 20:00:00+02:00,4311.750,11636.750,2405.250,6479.250,289.000,17.250,3766.250,15.000,1211.500,479.750,3929.750,210.000,91.000,213.500,0.000,800.500,4011.000,6879.750,0.000
2022-08-14 21:00:00+02:00,4304.250,11660.000,2413.750,6659.750,289.000,18.750,3573.250,19.500,1223.500,544.000,3935.500,210.000,91.750,4.000,0.000,808.500,4533.000,8103.250,0.000
2022-08-14 22:00:00+02:00,4148.500,11670.000,2473.000,6364.750,289.000,19.750,2565.000,35.500,1212.250,355.750,3941.250,209.250,92.000,3.000,0.000,809.000,4808.750,9053.750,0.000
2022-08-14 23:00:00+02:00,4024.750,11681.250,2160.250,6187.000,289.000,20.000,715.250,304.500,1167.500,352.250,3939.250,209.250,92.000,3.000,0.000,811.250,4831.000,9455.750,0.000
2022-08-15 00:00:00+02:00,3829.750,11598.750,1807.750,6045.000,289.000,20.000,470.500,522.750,1157.250,300.500,3939.500,203.000,91.500,3.000,0.000,837.500,4665.750,8856.000,0.000
2022-08-15 01:00:00+02:00,3797.250,11527.000,1788.250,6049.500,289.000,20.000,227.750,1588.000,1158.000,207.500,3947.500,203.000,90.750,3.000,0.000,858.500,4524.000,8052.500,0.000
2022-08-15 02:00:00+02:00,3765.000,11509.000,1829.250,6060.500,289.000,20.000,187.250,2332.750,1160.500,54.000,3954.000,202.500,89.500,3.000,0.000,863.000,3191.000,7677.750,0.000
2022-08-15 03:00:00+02:00,3756.750,11534.000,1877.000,6106.000,289.000,20.000,161.500,3850.000,1164.500,186.750,3957.000,202.000,89.500,3.000,0.000,863.500,2184.500,7566.250,0.000
2022-08-15 04:00:00+02:00,3775.000,11652.250,1921.750,5925.000,289.000,20.000,197.250,2443.500,1160.000,86.250,3958.500,202.250,90.000,3.250,0.000,878.250,1643.000,7475.500,0.000
2022-08-15 05:00:00+02:00,3836.000,11702.750,2231.750,5875.750,289.000,20.000,325.000,1161.000,1162.750,117.500,3963.750,202.750,89.000,8.250,0.000,862.500,1305.000,7335.000,0.000
2022-08-15 06:00:00+02:00,4050.500,11620.000,2727.500,6087.000,289.000,20.000,590.000,488.750,1193.750,221.250,3964.250,202.750,89.000,534.250,0.000,864.500,959.250,7325.750,0.000
2022-08-15 07:00:00+02:00,4247.000,11610.000,2817.250,6208.750,289.000,20.000,2132.750,39.000,1242.250,789.000,3964.750,202.750,88.250,3141.250,0.000,852.000,1098.750,5778.000,0.000
2022-08-15 08:00:00+02:00,4316.500,11599.500,2868.000,6246.250,289.000,20.000,1606.750,32.750,1255.500,619.500,3962.000,203.000,87.750,7757.750,0.000,856.500,1567.250,4221.000,0.000
2022-08-15 09:00:00+02:00,4193.500,11506.750,2928.250,6243.000,289.000,19.500,1073.000,74.750,1262.000,484.750,3961.250,203.000,91.750,13468.750,0.000,855.250,1713.000,3295.000,0.000
2022-08-15 10:00:00+02:00,3994.500,11047.250,2583.500,6200.750,289.000,19.000,722.750,391.250,1284.750,298.250,3960.000,202.750,92.750,19429.000,0.000,850.750,1873.500,2987.000,0.000
2022-08-15 11:00:00+02:00,3882.500,10970.750,2356.250,6208.250,289.000,18.500,301.250,860.750,1260.750,194.750,3953.750,202.500,93.250,23456.500,0.000,845.250,1400.750,3106.250,0.000
2022-08-15 12:00:00+02:00,3811.500,10815.750,2525.750,6211.000,289.000,18.000,948.750,511.000,1235.250,364.250,3951.500,208.000,93.750,25248.000,0.000,833.500,844.750,3452.000,0.000
2022-08-15 13:00:00+02:00,3762.000,10798.500,2372.000,6208.000,289.250,18.000,276.750,1546.500,1255.000,137.500,3953.000,208.000,93.000,25452.500,0.000,831.250,657.250,4040.500,0.000
2022-08-15 14:00:00+02:00,3602.000,10784.750,2464.000,6183.250,289.000,17.000,145.500,2984.250,1283.500,85.000,3949.500,208.000,92.250,24047.000,0.000,829.000,694.000,5319.250,0.000
2022-08-15 15:00:00+02:00,3628.500,10847.000,2660.250,6207.750,289.000,17.000,75.000,3928.750,1298.500,60.500,3948.000,208.000,95.000,21585.000,0.000,828.500,633.000,6603.750,0.000
2022-08-15 16:00:00+02:00,3714.250,11104.000,2958.500,6295.750,289.000,16.000,439.750,2574.500,1310.750,150.250,3939.250,208.000,94.500,17607.250,0.000,829.500,681.750,6697.500,0.000
2022-08-15 17:00:00+02:00,3907.250,11455.000,3908.250,6402.750,289.000,15.000,642.500,1746.250,1294.750,183.250,3938.250,208.000,95.000,11965.000,0.000,833.250,773.500,6941.750,0.000
2022-08-15 18:00:00+02:00,4226.000,11627.750,4590.250,6927.250,289.000,15.000,1360.250,624.500,1275.750,322.750,3934.750,208.000,95.000,6285.250,0.000,834.250,1233.750,5908.000,0.000
2022-08-15 19:00:00+02:00,4383.750,11770.250,5071.000,7050.750,289.000,15.500,3261.000,24.250,1247.000,430.250,3937.250,208.000,95.250,2052.250,0.000,845.500,1493.000,4919.000,0.000
2022-08-15 20:00:00+02:00,4385.000,11777.500,5123.000,7183.000,289.750,16.500,4346.750,10.500,1254.250,388.250,3943.500,208.000,95.750,200.500,0.000,864.500,1339.500,4360.500,0.000
2022-08-15 21:00:00+02:00,4344.500,12036.750,5082.500,7200.250,290.500,19.250,3423.250,21.000,1242.500,632.250,3949.750,208.000,94.750,4.250,0.000,862.750,1201.500,3720.250,0.000
2022-08-15 22:00:00+02:00,4257.500,12061.000,5004.250,7221.250,291.000,20.000,2223.250,72.000,1257.250,614.750,3952.500,208.000,95.250,4.000,0.000,861.250,1204.250,3109.250,0.000
2022-08-15 23:00:00+02:00,4126.000,12071.000,4993.750,7213.250,289.500,21.000,1214.750,217.750,1276.750,433.500,3958.500,208.000,95.500,4.000,0.000,887.500,1046.000,3138.500,0.000
2022-08-16 00:00:00+02:00,3899.000,12023.000,5005.750,7037.750,287.250,21.000,600.500,448.250,1291.500,193.000,3955.500,205.000,95.500,4.000,0.000,919.000,535.250,3448.500,0.000
2022-08-16 01:00:00+02:00,3843.250,11912.250,4994.750,7292.250,287.000,21.250,288.000,955.000,1306.500,297.250,3954.250,205.000,95.250,3.500,0.000,911.750,310.750,3765.250,0.000
2022-08-16 02:00:00+02:00,3796.000,11895.750,4958.500,7168.750,287.000,21.000,160.750,1963.000,1325.000,144.000,3953.750,205.000,95.000,3.250,0.000,926.500,445.750,4024.250,0.000
2022-08-16 03:00:00+02:00,3781.250,11906.250,4999.500,7132.750,287.000,22.000,50.750,3011.250,1326.250,83.500,3964.750,205.000,94.750,3.000,0.000,924.750,414.250,4419.250,0.000
2022-08-16 04:00:00+02:00,3799.000,11926.750,4941.250,7116.750,287.000,22.000,34.000,3129.250,1308.500,91.250,3962.250,205.000,95.000,3.000,0.000,923.750,404.250,4350.750,0.000
2022-08-16 05:00:00+02:00,3884.250,11922.500,5006.000,7137.500,287.000,22.000,207.000,1435.750,1337.000,132.000,3958.500,205.000,95.250,7.250,0.000,908.750,357.250,4164.250,0.000
2022-08-16 06:00:00+02:00,4180.000,12017.500,5237.500,7539.000,287.000,22.000,474.500,338.000,1368.750,390.750,3965.750,205.000,94.750,522.000,0.000,904.250,340.750,4057.250,0.000
2022-08-16 07:00:00+02:00,4340.250,11953.000,5299.250,7818.250,287.250,22.000,1314.500,101.500,1353.250,535.500,3976.250,205.000,91.500,4111.750,0.000,904.750,419.250,3503.000,0.000
2022-08-16 08:00:00+02:00,4347.750,11909.000,5244.000,7793.250,287.250,21.000,1280.250,68.000,1375.500,469.250,3976.750,205.000,90.000,11218.750,0.000,907.250,399.000,2242.750,0.000
2022-08-16 09:00:00+02:00,4197.250,11879.250,5151.250,7218.000,287.000,19.500,1178.000,217.000,1392.750,454.250,3969.500,205.000,88.750,19653.750,0.000,900.000,553.250,1179.250,0.000
2022-08-16 10:00:00+02:00,4015.500,11730.750,4525.750,6757.500,287.000,18.750,276.000,1590.000,1367.250,235.250,3960.750,205.000,87.000,26692.000,0.000,899.250,667.500,1096.250,0.000
2022-08-16 11:00:00+02:00,3929.500,11695.000,4086.000,6723.250,287.250,18.000,19.000,2636.500,1374.500,179.250,3953.000,205.000,87.750,30710.250,0.000,887.500,658.500,1910.250,0.000
2022-08-16 12:00:00+02:00,3833.750,11722.750,3953.500,6469.000,287.000,17.500,28.000,3885.000,1399.250,94.250,3938.250,205.000,92.250,32230.000,0.000,879.000,681.250,2624.250,0.000
2022-08-16 13:00:00+02:00,3820.750,11711.500,4267.500,6405.000,287.000,17.000,48.000,3650.250,1409.000,61.250,3932.250,205.000,91.750,31441.500,0.000,868.750,723.500,2945.500,0.000
2022-08-16 14:00:00+02:00,3813.500,11703.500,4298.250,6373.250,287.000,16.000,46.250,2892.250,1412.750,81.250,3928.750,205.000,93.250,29052.000,0.000,869.250,970.750,3081.250,0.000
2022-08-16 15:00:00+02:00,3848.250,11749.250,4378.500,6443.000,287.000,15.500,152.000,2411.500,1414.250,81.000,3931.000,205.000,91.750,25890.250,0.000,870.000,1025.000,3031.500,0.000
2022-08-16 16:00:00+02:00,3957.000,11929.750,4527.750,6973.750,287.250,15.000,410.750,645.000,1432.250,182.750,3926.000,205.000,93.250,21156.500,0.000,860.250,1240.000,2826.000,0.000
2022-08-16 17:00:00+02:00,4130.750,11934.000,4802.000,7337.750,287.000,15.000,1037.750,502.500,1451.500,215.250,3926.750,205.000,93.750,15170.500,0.000,856.000,1015.500,2299.500,0.000
2022-08-16 18:00:00+02:00,4308.000,11891.500,5359.750,7581.000,316.250,15.000,3591.000,34.500,1450.750,439.000,3924.500,205.000,94.000,8017.500,0.000,850.750,805.000,1582.250,0.000
2022-08-16 19:00:00+02:00,4415.250,11673.500,5510.750,7763.000,360.000,15.750,6115.000,2.000,1434.000,682.000,3923.000,205.000,94.500,2377.250,0.000,861.750,601.250,1035.750,0.000
2022-08-16 20:00:00+02:00,4423.250,11698.250,5553.250,7729.250,343.000,17.250,5647.750,2.000,1422.000,630.000,3930.250,205.000,95.000,175.500,0.000,880.750,356.000,797.000,0.000
2022-08-16 21:00:00+02:00,4346.250,11705.750,5519.750,7706.000,343.000,18.750,5789.000,3.500,1397.250,839.000,3936.250,205.000,95.000,4.500,0.000,880.000,147.250,670.250,0.000
2022-08-16 22:00:00+02:00,4245.250,11666.750,5470.250,7556.000,300.000,19.750,2994.750,94.250,1402.750,771.000,3942.250,205.000,95.250,4.250,0.000,892.000,108.500,888.750,0.000
2022-08-16 23:00:00+02:00,4094.500,11278.750,5415.250,7433.500,286.750,20.750,1424.750,125.750,1412.000,527.250,3948.750,205.000,95.000,4.000,0.000,884.750,52.000,1107.500,0.000
2022-08-17 00:00:00+02:00,3860.250,10944.750,5116.750,7340.750,287.000,21.250,356.000,301.750,1393.250,161.000,3953.750,206.000,95.250,3.500,0.000,858.500,53.250,1400.250,0.000
2022-08-17 01:00:00+02:00,3798.750,10704.250,5087.750,7170.000,287.250,22.000,188.250,1272.000,1396.500,177.250,3959.500,206.000,96.000,3.000,0.000,856.000,78.250,1537.250,0.000
2022-08-17 02:00:00+02:00,3765.500,10946.500,5113.500,6926.500,287.000,22.000,114.750,3612.000,1380.250,342.000,3967.000,206.000,93.750,3.000,0.000,865.750,58.500,1467.500,0.000
2022-08-17 03:00:00+02:00,3768.250,10907.000,5098.500,6896.250,287.000,22.000,46.500,3946.250,1368.500,93.750,3968.250,206.000,93.000,3.000,0.000,862.750,52.000,1454.750,0.000
2022-08-17 04:00:00+02:00,3792.000,10896.000,5153.000,6880.250,287.000,22.000,33.250,2720.750,1388.000,88.750,3970.500,206.000,93.000,3.000,0.000,866.750,34.750,1653.250,0.000
2022-08-17 05:00:00+02:00,3846.500,10996.250,5188.500,7046.500,289.000,23.000,185.500,1397.750,1384.000,152.000,3975.500,206.000,93.250,6.500,0.000,869.750,31.500,1836.750,0.000
2022-08-17 06:00:00+02:00,4108.250,11057.250,5371.500,7528.000,291.000,23.000,439.250,499.000,1368.000,200.000,3981.750,206.000,92.250,561.000,0.000,870.000,35.500,1945.250,0.000
2022-08-17 07:00:00+02:00,4282.000,11179.750,5382.500,7744.000,291.000,21.750,359.000,95.000,1394.000,284.500,3985.500,206.000,91.500,3978.000,0.000,862.750,48.250,1771.500,0.000
2022-08-17 08:00:00+02:00,4305.000,11272.500,5386.500,7958.000,291.000,20.000,811.000,124.250,1379.750,397.500,3987.000,206.000,92.000,10064.750,0.000,863.500,121.750,1353.750,0.000
2022-08-17 09:00:00+02:00,4170.250,11347.000,5389.750,7951.500,291.000,18.250,1276.250,24.000,1371.250,503.000,3973.500,206.000,84.750,16565.000,0.000,854.750,204.500,868.500,0.000
2022-08-17 10:00:00+02:00,4006.250,11329.000,5286.250,7842.750,291.000,17.000,1003.250,72.250,1362.250,408.250,3957.500,206.000,82.500,21587.250,0.000,849.750,178.750,702.250,0.000
2022-08-17 11:00:00+02:00,3953.750,11306.250,5116.750,7671.000,291.000,17.000,1281.000,38.000,1362.750,687.000,3943.500,206.000,82.500,24600.250,0.000,728.000,169.750,1105.000,0.000
2022-08-17 12:00:00+02:00,3868.250,11154.250,5077.750,7373.750,290.750,16.000,1601.500,544.000,1345.250,743.250,3937.250,206.000,83.750,24858.000,0.000,455.500,204.750,1479.750,0.000
2022-08-17 13:00:00+02:00,3832.250,10943.750,5040.250,7474.500,290.750,15.750,1622.250,764.000,1340.000,309.750,3926.250,206.000,81.750,24021.750,0.000,456.000,329.250,1827.250,0.000
2022-08-17 14:00:00+02:00,3761.500,10875.000,4972.750,7393.250,291.000,14.250,160.000,2076.500,1366.750,311.500,3925.750,206.000,87.250,22991.750,0.000,455.500,496.750,2443.000,0.000
2022-08-17 15:00:00+02:00,3744.250,10834.000,4762.750,7434.250,291.000,13.250,55.500,2120.250,1382.750,113.500,3923.750,206.000,89.000,20997.250,0.000,457.250,1011.000,2896.750,0.000
2022-08-17 16:00:00+02:00,3881.000,10892.500,4973.250,7423.000,291.000,13.000,21.000,1613.500,1390.750,161.000,3934.750,206.000,89.250,17567.000,0.000,540.000,1576.750,3055.500,0.000
2022-08-17 17:00:00+02:00,4107.750,10970.750,5206.750,7432.750,291.000,13.000,347.250,799.000,1380.750,171.750,3938.250,206.000,91.500,12228.000,0.000,455.500,2056.250,3467.250,0.000
2022-08-17 18:00:00+02:00,4278.000,11191.750,5387.250,7471.250,291.000,13.000,2034.250,249.000,1350.250,191.000,3933.750,206.000,92.500,6202.750,0.000,456.250,2660.500,4116.500,0.000
2022-08-17 19:00:00+02:00,4362.000,11326.000,5339.500,7495.750,291.000,14.000,3681.750,16.000,1344.000,282.250,3936.750,206.000,92.750,1969.500,0.000,456.250,2991.750,4257.750,0.000
2022-08-17 20:00:00+02:00,4390.750,11361.750,5358.500,7488.250,291.000,15.250,4180.750,14.000,1357.000,480.750,3941.750,206.000,91.250,157.500,0.000,456.750,2773.250,4798.250,0.000
2022-08-17 21:00:00+02:00,4349.000,11327.000,5363.750,7487.000,291.000,16.750,2624.500,54.500,1358.000,556.250,3950.000,206.000,90.000,4.250,0.000,456.750,2296.500,5746.000,0.000
2022-08-17 22:00:00+02:00,4251.750,11359.750,5211.250,7417.250,291.000,17.000,1344.250,136.500,1357.250,373.250,3955.250,206.000,89.500,4.000,0.000,457.000,2612.750,6091.750,0.000
2022-08-17 23:00:00+02:00,4081.000,11383.250,4986.500,7243.250,291.000,17.250,756.000,288.750,1342.250,128.250,3951.500,206.000,89.000,4.000,0.000,456.750,2457.250,5635.250,0.000
2022-08-18 00:00:00+02:00,3906.750,11594.000,4947.750,7159.500,291.000,17.750,269.250,1000.500,1348.250,65.750,3941.000,209.000,89.000,4.500,0.000,471.000,2924.750,5215.500,0.000
2022-08-18 01:00:00+02:00,3854.000,11946.500,4865.250,7140.500,291.000,18.750,0.750,3519.500,1356.500,25.000,3948.250,209.000,89.000,4.000,0.000,471.250,2927.750,4889.000,0.000
2022-08-18 02:00:00+02:00,3834.750,11973.750,4762.500,7181.000,291.000,19.000,0.250,4215.500,1377.750,18.500,3949.000,209.000,89.000,4.250,0.000,471.500,2948.500,4531.000,0.000
2022-08-18 03:00:00+02:00,3839.750,11964.500,4751.750,7252.000,291.000,19.500,5.500,5097.500,1376.250,66.500,3950.000,209.000,89.250,4.250,0.000,471.000,2944.000,4017.500,0.000
2022-08-18 04:00:00+02:00,3851.500,11983.500,4736.000,7125.000,291.000,20.000,11.500,4997.250,1371.750,68.250,3955.750,209.000,89.000,4.250,0.000,469.250,2873.250,3892.750,0.000
2022-08-18 05:00:00+02:00,3909.250,12026.000,4809.250,7033.000,291.000,20.500,58.000,3804.750,1353.750,108.250,3958.750,209.000,89.000,6.000,0.000,459.250,2813.250,3704.750,0.000
2022-08-18 06:00:00+02:00,4142.500,12142.500,5226.500,7310.000,291.000,21.000,223.250,1051.000,1366.000,179.500,3968.500,209.000,89.250,364.750,0.000,462.500,2504.000,3820.000,0.000
2022-08-18 07:00:00+02:00,4350.500,12154.000,5420.000,7588.500,291.000,21.000,176.750,364.750,1371.250,174.250,3973.750,209.000,88.000,2632.750,0.000,461.750,2146.500,3531.500,0.000
2022-08-18 08:00:00+02:00,4410.250,12138.250,5128.500,8041.500,291.000,20.750,909.750,94.500,1359.250,385.750,3973.000,209.000,87.750,6446.500,0.000,466.500,2034.000,2252.250,0.000
2022-08-18 09:00:00+02:00,4326.000,12137.750,4907.500,8054.250,291.000,20.000,853.000,21.750,1362.000,221.000,3975.750,209.000,87.000,10321.500,0.000,468.000,2109.500,1767.250,0.000
2022-08-18 10:00:00+02:00,4173.500,12078.750,5089.250,7890.500,291.000,19.250,874.750,18.250,1386.500,363.250,3937.500,209.000,87.750,14254.750,0.000,467.250,1911.000,1438.750,0.000
2022-08-18 11:00:00+02:00,4047.250,11909.500,5235.000,7805.750,291.000,18.500,440.250,283.750,1396.750,118.750,3928.250,209.000,89.500,18512.500,0.000,468.000,1633.250,1416.500,0.000
2022-08-18 12:00:00+02:00,3917.750,11612.750,4777.500,7906.000,291.000,18.000,47.750,1704.000,1414.500,45.250,3947.000,209.000,88.500,21442.250,0.000,468.750,1375.250,1729.250,0.000
2022-08-18 13:00:00+02:00,3893.750,11632.500,4703.500,7813.000,291.000,17.000,189.250,1622.000,1394.500,44.000,3950.000,209.000,89.500,22091.750,0.000,469.500,1092.000,2157.250,0.000
2022-08-18 14:00:00+02:00,3900.750,11621.750,5196.500,7696.250,290.750,16.250,208.750,1259.000,1424.000,45.250,3947.750,209.000,90.250,20721.500,0.000,469.000,828.500,2404.750,0.000
2022-08-18 15:00:00+02:00,3895.250,11641.750,4990.000,7541.500,291.000,16.000,85.750,1125.250,1406.250,68.500,3944.000,209.000,89.000,17803.750,0.000,469.000,856.750,2919.750,0.000
2022-08-18 16:00:00+02:00,3991.500,11621.750,5182.500,7334.500,291.000,16.500,112.750,782.000,1397.250,53.000,3939.250,209.000,89.250,13939.500,0.000,554.750,856.750,3762.250,0.000
2022-08-18 17:00:00+02:00,4180.750,11737.500,5239.750,8093.000,291.000,17.000,452.250,533.500,1406.750,103.750,3935.250,209.000,88.500,9416.500,0.000,470.000,674.250,4126.250,0.000
2022-08-18 18:00:00+02:00,4406.750,11740.750,5011.750,8125.000,291.000,17.000,935.750,387.750,1340.500,53.500,3938.500,209.000,89.000,4898.250,0.000,470.000,487.000,5397.500,0.000
2022-08-18 19:00:00+02:00,4509.750,11700.000,5056.000,8221.750,291.000,17.250,1352.250,147.500,1304.750,33.500,3944.000,209.000,90.250,1615.250,0.000,461.000,497.500,6523.750,0.000
2022-08-18 20:00:00+02:00,4509.250,11650.000,5333.750,8276.750,291.000,18.750,2278.250,11.250,1295.500,16.000,3948.750,209.000,89.250,155.500,0.000,818.750,476.750,6502.000,0.000
